Date,NOROESTE 2 CO ppm,NOROESTE 2 NO ppb,NOROESTE 2 NO2 ppb,NOROESTE 2 NOX ppb,NOROESTE 2 O3 ppb,NOROESTE 2 PM10 ug/m3,NOROESTE 2 PM2.5 ug/m3,NOROESTE 2 PRS mmhg,NOROESTE 2 RAINF mm/hr,NOROESTE 2 RH %,NOROESTE 2 SO2 ppb,NOROESTE 2 SR KW/m2,NOROESTE 2 TOUT degC,NOROESTE 2 WSR KMPH,NOROESTE 2 WDV DEG
2023-01-04 11:00:00,2.03,13.9,20.7,35.5,23.0,109.0,19.13,704.6,0.0,24.0,7.9,0.3146,22.44,5.7,98.0
2023-01-04 12:00:00,2.0,6.7,12.1,18.7,34.0,71.0,11.82,704.4,0.0,23.0,4.3,0.0654,23.29,9.8,108.0
2023-01-04 13:00:00,2.0,7.9,18.9,26.9,39.0,47.0,15.51,703.7,0.0,22.0,4.8,0.301,23.78,11.6,102.0
2023-01-04 14:00:00,2.03,6.9,20.8,27.8,47.0,58.0,17.52,703.0,0.0,22.0,5.2,0.1244,24.21,12.7,106.0
2023-01-04 15:00:00,2.03,5.5,18.1,23.7,55.0,67.0,16.51,702.7,0.0,22.0,7.6,0.0654,24.44,14.9,115.0
2023-01-04 16:00:00,2.01,5.0,16.9,21.8,57.0,78.0,16.26,702.4,0.0,24.0,7.1,0.0654,24.54,15.0,105.0
2023-01-04 17:00:00,2.05,4.0,17.8,21.8,71.0,78.0,15.6,702.3,0.0,25.0,10.6,0.0654,24.24,14.7,111.0
2023-01-04 18:00:00,2.04,3.8,25.1,28.8,61.0,83.0,17.16,702.6,0.0,26.0,13.4,0.059,23.18,12.8,111.0
2023-01-04 19:00:00,2.07,3.8,33.6,37.2,36.0,73.0,18.54,703.1,0.0,30.0,7.7,0.2586,21.43,9.5,113.0
2023-01-04 20:00:00,2.06,7.1,50.6,57.6,13.0,88.0,23.24,703.8,0.0,34.0,5.4,0.1951999999999999,19.93,5.9,128.0
2023-01-04 21:00:00,2.08,37.3,54.8,91.9,5.0,98.0,28.12,704.4,0.0,37.0,4.4,0.335,18.75,3.4,42.0
2023-01-04 22:00:00,2.06,37.0,44.8,81.6,10.0,114.0,20.9,704.8,0.0,39.0,4.0,0.3945999999999999,17.79,3.6,10.0
2023-01-04 23:00:00,2.07,66.6,47.3,113.8,7.0,70.0,26.34,705.0,0.0,41.0,3.7,0.2744,17.1,3.0,188.0
2023-01-05 00:00:00,2.06,8.0,28.1,36.1,18.0,125.0,21.89,705.4,0.0,42.0,3.4,0.2533999999999999,17.01,9.2,143.0
2023-01-05 01:00:00,2.12,9.3,32.4,41.6,13.0,114.0,22.43,705.3,0.0,44.0,3.4,0.1132,16.54,6.5,172.0
2023-01-05 02:00:00,2.06,6.5,29.6,36.0,12.0,97.0,21.79,705.2,0.0,48.0,3.1,0.1414,15.02,4.1,332.0
2023-01-05 03:00:00,2.08,4.8,25.9,30.7,11.0,95.0,21.62,704.9,0.0,51.0,2.8,0.308,13.84,4.1,296.0
2023-01-05 04:00:00,2.07,5.5,36.9,42.3,6.0,102.0,18.82,704.8,0.0,50.0,2.7,0.308,12.93,9.0,300.0
2023-01-05 05:00:00,2.1,9.9,36.9,46.6,5.0,62.0,18.5,705.1,0.0,50.0,2.7,0.2956,12.65,6.6,287.0
2023-01-05 06:00:00,2.07,54.2,37.6,91.6,4.0,60.0,23.63,705.3,0.0,53.0,2.9,0.4556,11.6,3.9,293.0
2023-01-05 07:00:00,2.1,56.4,39.8,96.0,3.0,96.0,23.58,706.0,0.0,53.0,2.8,0.4705999999999999,11.28,3.8,305.0
2023-01-05 08:00:00,2.1,38.1,38.9,76.8,4.0,92.0,22.36,706.7,0.0,50.0,2.9,0.261,11.46,7.7,298.0
2023-01-05 09:00:00,2.08,28.9,33.7,62.4,9.0,82.0,21.06,707.1,0.0,43.0,3.8,0.2932,14.12,8.1,280.0
2023-01-05 10:00:00,2.09,31.2,32.7,63.7,12.0,76.0,21.89,707.5,0.0,34.0,5.9,0.1894,18.53,4.9,267.0
2023-01-05 11:00:00,2.06,29.7,36.1,67.1,20.0,82.0,28.97,707.3,0.0,28.0,7.15,0.1117999999999999,23.59,3.5,262.0
2023-01-05 12:00:00,1.98,7.3,18.0,25.3,40.0,84.0,17.98,706.9,0.0,25.0,8.4,0.3978,25.2,6.4,117.0
2023-01-05 13:00:00,2.01,9.5,27.0,36.4,44.0,57.0,30.04,706.2,0.0,25.0,6.3,0.2755999999999999,24.74,15.3,115.0
2023-01-05 14:00:00,1.98,6.2,17.4,23.6,54.0,139.0,22.34,705.3,0.0,24.0,5.2,0.2756,25.0,18.2,120.0
2023-01-05 15:00:00,2.0,5.3,17.2,22.4,59.0,115.0,21.36,704.7,0.0,23.0,4.9,0.3114,25.27,17.8,111.0
2023-01-05 16:00:00,2.04,4.9,17.8,22.7,62.0,122.0,20.37,704.5,0.0,25.0,4.9,0.304,25.22,17.4,116.0
2023-01-05 17:00:00,2.0,4.2,20.6,24.7,78.0,97.0,19.9,704.3,0.0,26.0,8.6,0.3056,24.8,16.3,96.0
2023-01-05 18:00:00,2.04,3.8,23.6,27.3,79.0,91.0,22.09,704.5,0.0,28.0,16.7,0.3014,23.68,15.5,95.0
2023-01-05 19:00:00,2.05,3.9,38.3,42.1,37.0,92.0,20.85,704.6,0.0,33.0,7.2,0.3338,21.8,10.6,99.0
2023-01-05 20:00:00,2.09,5.9,44.1,49.9,18.0,94.0,21.15,704.9,0.0,37.0,5.0,0.3394,20.77,9.0,103.0
2023-01-05 21:00:00,2.1,5.2,21.8,26.9,23.0,85.0,15.02,705.3,0.0,40.0,4.4,0.29,21.04,14.7,92.0
2023-01-05 22:00:00,2.06,4.3,15.6,19.8,24.0,60.0,12.73,705.5,0.0,44.0,4.0,0.3162,20.65,15.3,100.0
2023-01-05 23:00:00,2.03,3.9,16.9,20.8,20.0,48.0,13.44,705.5,0.0,53.0,3.2,0.2996,19.4,10.8,117.0
2023-01-06 00:00:00,2.02,7.9,24.0,31.8,14.0,50.0,14.33,705.3,0.0,59.0,2.9,0.088,18.36,8.7,156.0
2023-01-06 01:00:00,2.03,7.4,26.3,33.6,11.0,54.0,18.17,705.2,0.0,63.0,2.8,0.0676,17.76,6.7,147.0
2023-01-06 02:00:00,2.01,4.2,26.4,30.5,9.0,74.0,18.51,704.8,0.0,69.0,2.7,0.0,16.19,5.0,79.0
2023-01-06 03:00:00,2.01,5.3,26.8,32.0,6.0,60.0,19.11,704.5,0.0,75.0,2.6,0.0,14.62,3.3,11.0
2023-01-06 04:00:00,2.04,4.3,16.3,20.6,9.0,62.0,27.08,704.5,0.0,81.0,2.6,0.0,14.5,6.3,81.0
2023-01-06 05:00:00,1.98,6.6,19.5,26.2,6.0,58.0,43.7,704.5,0.0,85.0,2.6,0.1352,14.05,4.6,148.0
2023-01-06 06:00:00,2.03,31.2,25.6,56.6,3.0,82.0,47.8,704.5,0.0,85.0,2.8,0.1149999999999999,13.82,3.3,162.0
2023-01-06 07:00:00,2.02,39.4,29.2,68.5,3.0,110.0,67.7,704.5,0.0,85.0,2.8,0.13,14.12,3.8,222.0
2023-01-06 08:00:00,1.98,45.5,30.9,76.2,3.0,137.0,81.11,704.9,0.0,84.0,2.7,0.2435999999999999,14.23,4.3,232.0
2023-01-06 09:00:00,2.0,26.4,29.2,55.4,4.0,161.0,59.54,705.3,0.0,83.0,2.7,0.0,14.35,4.5,315.0
2023-01-06 10:00:00,2.05,20.5,25.6,45.9,7.0,133.0,55.81,705.6,0.0,81.0,2.7,0.1135999999999999,15.01,4.1,341.0
2023-01-06 11:00:00,2.01,19.8,22.3,42.1,13.0,126.0,60.54,705.6,0.0,71.0,2.6,0.1227999999999999,18.09,4.1,248.0
2023-01-06 12:00:00,1.99,12.9,19.9,32.8,23.0,124.0,56.67,705.0,0.0,55.0,3.4,0.0,21.35,4.2,125.0
2023-01-06 13:00:00,1.95,7.9,16.6,24.5,35.0,113.0,43.18,704.1,0.0,49.0,3.8,0.3434,22.63,7.0,124.0
2023-01-06 14:00:00,2.0,7.6,22.8,30.4,44.0,99.0,52.09,703.1,0.0,48.0,3.8,0.1236,23.19,9.8,105.0
2023-01-06 15:00:00,2.01,6.2,24.2,30.4,57.0,130.0,51.51,702.6,0.0,45.0,3.8,0.1236,23.68,12.6,106.0
2023-01-06 16:00:00,1.99,5.5,26.1,31.5,64.0,131.0,46.78,702.3,0.0,41.0,3.7,0.1236,23.87,14.7,102.0
2023-01-06 17:00:00,1.97,5.0,23.1,28.1,60.0,119.0,38.47,702.3,0.0,45.0,3.2,0.0,23.57,14.5,109.0
2023-01-06 18:00:00,2.0,4.4,21.6,26.0,42.0,100.0,26.97,702.3,0.0,46.0,3.1,0.0518,22.96,12.3,100.0
2023-01-06 19:00:00,2.01,4.4,27.7,32.0,24.0,81.0,24.69,702.4,0.0,49.0,2.9,0.2057999999999999,21.93,10.9,114.0
2023-01-06 20:00:00,2.04,4.8,30.7,35.5,15.0,80.0,25.72,702.8,0.0,53.0,2.7,0.2613999999999999,20.95,9.5,132.0
2023-01-06 21:00:00,2.06,18.4,38.8,57.1,6.0,84.0,32.44,703.0,0.0,57.0,2.8,0.256,19.97,5.3,114.0
2023-01-06 22:00:00,2.02,93.2,44.5,137.5,3.0,95.0,37.4,703.3,0.0,60.0,3.1,0.1268,19.0,2.5,3.0
2023-01-06 23:00:00,2.09,125.3,43.9,169.0,4.0,114.0,36.87,703.2,0.0,62.0,3.3,0.4066000000000001,18.49,2.7,193.0
2023-01-07 00:00:00,2.03,33.5,34.9,68.3,7.0,128.0,29.84,703.0,0.0,63.0,2.6,0.3032,17.41,3.9,25.0
2023-01-07 01:00:00,2.11,15.4,34.0,49.3,6.0,77.0,39.49,702.8,0.0,65.0,2.5,0.4138,16.87,2.9,90.0
2023-01-07 02:00:00,2.1,62.0,35.1,97.0,3.0,87.0,41.85,702.4,0.0,69.0,2.8,0.1494,15.77,3.6,333.0
2023-01-07 03:00:00,2.09,19.4,29.8,49.1,3.0,107.0,35.81,701.9,0.0,72.0,2.6,0.1342,14.88,6.2,301.0
2023-01-07 04:00:00,2.13,5.6,25.3,30.9,5.0,80.0,32.15,701.7,0.0,74.0,2.5,0.2183999999999999,14.21,8.2,305.0
2023-01-07 05:00:00,2.11,6.9,26.4,33.3,7.0,70.0,27.24,701.5,0.0,71.0,2.4,0.3772,14.49,10.2,295.0
2023-01-07 06:00:00,2.12,10.8,27.5,38.2,7.0,58.0,24.61,701.2,0.0,66.0,2.4,0.3518,14.74,11.8,300.0
2023-01-07 07:00:00,2.1,10.7,29.8,40.4,6.0,57.0,25.36,701.6,0.0,63.0,2.3,0.3552,14.95,9.8,276.0
2023-01-07 08:00:00,2.16,13.2,27.7,40.7,8.0,55.0,25.71,701.9,0.0,62.0,2.3,0.4468,15.13,11.4,286.0
2023-01-07 09:00:00,2.1,28.7,27.2,55.7,8.0,69.0,30.43,702.3,0.0,56.0,2.4,0.294,16.5,8.4,289.0
2023-01-07 10:00:00,2.13,18.8,19.4,38.1,16.0,81.0,28.86,702.7,0.0,52.0,2.5,0.0748,18.59,14.2,301.0
2023-01-07 11:00:00,2.04,16.0,21.3,35.3,20.0,86.0,27.02,703.0,0.0,39.0,3.1,0.2347999999999999,22.97,11.8,313.0
2023-01-07 12:00:00,2.1,15.3,28.2,43.4,26.0,91.0,38.85,703.0,0.0,39.0,3.5,0.1212,24.22,10.8,114.0
2023-01-07 13:00:00,2.11,10.0,25.1,35.0,36.0,114.0,37.05,702.6,0.0,36.0,3.9,0.1828,25.51,12.2,100.0
2023-01-07 14:00:00,2.1,8.1,28.3,36.3,48.0,117.0,45.49,702.0,0.0,33.0,4.1,0.2367999999999999,26.36,12.7,106.0
2023-01-07 15:00:00,2.11,5.0,13.9,18.8,55.0,126.0,27.17,701.6,0.0,32.0,3.7,0.1786,27.25,14.8,113.0
2023-01-07 16:00:00,2.13,4.6,11.7,16.2,48.0,95.0,22.62,701.6,0.0,37.0,3.1,0.116,26.9,17.1,115.0
2023-01-07 17:00:00,2.04,4.3,10.5,14.7,37.0,133.0,20.31,702.0,0.0,41.0,2.7,0.0,25.96,16.7,104.0
2023-01-07 18:00:00,2.02,3.8,10.0,13.7,32.0,69.0,18.42,702.4,0.0,45.0,2.4,0.0,24.55,17.3,100.0
2023-01-07 19:00:00,2.04,3.6,11.3,14.8,26.0,52.0,18.52,702.9,0.0,52.0,2.3,0.1058,22.87,17.8,100.0
2023-01-07 20:00:00,2.08,3.6,11.2,14.7,23.0,45.0,20.95,703.5,0.0,58.0,2.3,0.0626,21.44,15.1,109.0
2023-01-07 21:00:00,2.06,3.8,13.0,16.7,19.0,45.0,24.06,704.4,0.0,65.0,2.4,0.2732,19.91,14.4,114.0
2023-01-07 22:00:00,2.04,18.0,21.9,39.8,10.0,53.0,26.36,704.8,0.0,70.0,2.5,0.1838,18.6,6.6,54.0
2023-01-07 23:00:00,2.0,15.2,21.9,37.0,7.0,56.0,28.02,705.0,0.0,74.0,2.4,0.1716,17.56,4.7,18.0
2023-01-08 00:00:00,2.06,19.0,24.6,43.5,5.0,62.0,33.34,705.3,0.0,75.0,2.5,0.269,17.37,4.6,298.0
2023-01-08 01:00:00,2.03,18.5,22.4,40.8,5.0,72.0,31.93,705.2,0.0,75.0,2.4,0.2113999999999999,16.94,3.4,294.0
2023-01-08 02:00:00,2.04,28.7,22.3,51.0,3.0,68.0,36.09,704.9,0.0,77.0,2.4,0.1936,16.1,3.0,332.0
2023-01-08 03:00:00,2.09,17.1,18.5,35.5,3.0,77.0,32.54,704.6,0.0,79.0,2.4,0.2238,14.84,2.5,26.0
2023-01-08 04:00:00,2.06,16.5,19.1,35.6,4.0,55.0,31.98,704.7,0.0,78.0,2.3,0.254,15.74,2.1,31.0
2023-01-08 05:00:00,2.1,11.0,17.6,28.6,5.0,57.0,30.28,705.0,0.0,76.0,2.3,0.3432,16.15,1.9,22.0
2023-01-08 06:00:00,2.09,21.0,20.3,41.2,4.0,62.0,29.57,705.2,0.0,75.0,2.3,0.1659999999999999,16.63,1.8,339.0
2023-01-08 07:00:00,2.02,25.3,20.0,45.3,4.0,63.0,31.25,705.5,0.0,74.0,2.3,0.2113999999999999,16.65,2.5,334.0
2023-01-08 08:00:00,2.08,15.4,22.9,38.2,3.0,66.0,31.87,706.0,0.0,73.0,2.3,0.2301999999999999,17.14,3.1,107.0
2023-01-08 09:00:00,2.03,25.7,23.7,49.3,4.0,70.0,41.9,706.5,0.0,72.0,2.3,0.196,17.35,4.4,320.0
2023-01-08 10:00:00,2.1,8.9,14.2,23.1,21.0,90.0,19.09,707.0,0.0,58.0,2.2,0.2528,18.08,9.0,295.0
2023-01-08 11:00:00,2.05,8.0,11.7,19.5,25.0,43.0,12.96,707.2,0.0,52.0,2.2,0.2714,19.04,8.5,296.0
2023-01-08 12:00:00,2.04,6.9,10.0,16.8,27.0,32.0,15.33,707.0,0.0,49.0,2.2,0.2292,20.78,4.6,313.0
2023-01-08 13:00:00,2.0,4.6,7.5,12.0,31.0,39.0,19.23,706.2,0.0,49.0,2.4,0.188,21.38,5.0,100.0
2023-01-08 14:00:00,2.01,5.5,12.5,18.0,31.0,40.0,25.16,705.3,0.0,50.0,2.5,0.1628,21.32,8.7,119.0
2023-01-08 15:00:00,2.04,5.5,12.6,18.0,36.0,59.0,26.93,704.6,0.0,49.0,2.7,0.1307999999999999,21.43,13.3,115.0
2023-01-08 16:00:00,2.04,4.4,10.0,14.2,39.0,66.0,21.13,704.2,0.0,45.0,2.9,0.0518,21.77,14.7,122.0
2023-01-08 17:00:00,2.02,3.8,8.3,12.1,38.0,56.0,16.14,704.2,0.0,46.0,2.7,0.0,21.36,16.3,135.0
2023-01-08 18:00:00,2.02,3.4,12.0,15.3,33.0,49.0,19.84,704.5,0.0,50.0,2.5,0.0,20.7,14.1,125.0
2023-01-08 19:00:00,2.05,4.0,25.0,28.9,20.0,45.0,25.05,704.8,0.0,55.0,2.4,0.0,19.45,10.3,111.0
2023-01-08 20:00:00,1.99,4.7,24.5,29.1,19.0,64.0,28.1,705.3,0.0,59.0,2.3,0.0548,18.8,10.2,101.0
2023-01-08 21:00:00,2.01,4.5,21.0,25.5,19.0,65.0,30.64,705.7,0.0,60.0,2.3,0.0,18.42,12.4,99.0
2023-01-08 22:00:00,1.96,4.0,13.2,17.1,21.0,69.0,20.09,706.0,0.0,65.0,2.2,0.0498,17.92,16.1,100.0
2023-01-08 23:00:00,1.96,3.7,13.2,16.8,20.0,44.0,15.37,706.0,0.0,65.0,2.2,0.0,17.47,12.9,98.0
2023-01-09 00:00:00,2.03,3.3,12.2,15.3,21.0,36.0,13.24,705.7,0.0,64.0,2.25,0.0,17.28,12.9,94.0
2023-01-09 01:00:00,1.95,3.0,9.7,12.6,24.0,25.0,11.95,705.2,0.0,63.0,2.3,0.0,17.17,11.7,92.0
2023-01-09 02:00:00,1.93,2.7,7.0,9.6,26.0,28.0,11.5,704.8,0.0,63.0,2.3,0.0938,17.15,12.6,92.0
2023-01-09 03:00:00,1.94,2.7,7.8,10.4,25.0,25.0,19.64,704.6,0.0,64.0,2.2,0.0452,17.09,13.7,90.0
2023-01-09 04:00:00,1.96,2.7,7.5,10.1,26.0,45.0,11.47,704.5,0.0,65.0,2.2,0.0964,16.36,12.6,106.0
2023-01-09 05:00:00,1.88,2.8,8.2,10.8,23.0,21.0,10.92,704.7,0.0,69.0,2.2333333333333334,0.1554,15.67,10.3,130.0
2023-01-09 06:00:00,1.91,5.6,14.2,19.7,18.0,31.0,12.21,704.8,0.0,71.0,2.2666666666666666,0.2492,15.29,7.6,94.0
2023-01-09 07:00:00,1.95,17.8,22.5,40.1,10.0,34.0,14.58,705.2,0.0,74.0,2.3,0.2537999999999999,15.1,4.9,65.0
2023-01-09 08:00:00,1.9,20.4,22.6,42.9,8.0,40.0,17.13,705.3,0.0,76.0,2.3,0.3236,14.83,4.5,74.0
2023-01-09 09:00:00,1.87,24.4,24.2,48.5,8.0,45.0,19.46,705.6,0.0,75.0,2.55,0.0462,15.73,1.8,63.5
2023-01-09 10:00:00,1.85,11.4,18.6,29.9,15.0,58.0,26.48,706.0,0.0,66.0,2.8,0.0,18.73,3.4,53.0
2023-01-09 11:00:00,1.84,13.7,21.4,35.7,17.0,70.0,31.33,706.0,0.0,61.0,4.2,0.122,19.72,4.0,113.0
2023-01-09 12:00:00,1.85,8.9,15.1,23.9,25.0,68.0,26.09,705.7,0.0,52.0,8.1,0.1327999999999999,21.46,5.8,128.0
2023-01-09 13:00:00,1.86,7.0,15.1,22.0,32.0,53.0,32.78,704.8,0.0,48.0,7.3,0.1594,22.82,6.3,99.0
2023-01-09 14:00:00,1.86,5.3,15.7,21.0,45.0,65.0,32.25,703.9,0.0,49.0,5.4,0.2326,22.23,10.6,115.0
2023-01-09 15:00:00,1.83,4.9,23.4,28.2,55.0,78.0,39.49,703.1,0.0,49.0,4.2,0.0,22.25,10.9,102.0
2023-01-09 16:00:00,1.88,5.2,26.4,31.5,53.0,96.0,38.11,703.0,0.0,50.0,3.9,0.0,22.14,13.5,106.0
2023-01-09 17:00:00,1.93,5.0,20.5,25.4,45.0,98.0,25.89,703.1,0.0,51.0,3.6,0.0,21.84,15.0,110.0
2023-01-09 18:00:00,1.85,4.1,20.9,25.0,38.0,82.0,21.94,703.5,0.0,54.0,3.2,0.0,20.91,13.4,115.0
2023-01-09 19:00:00,1.86,4.5,27.1,31.6,21.0,73.0,19.77,704.0,0.0,59.0,2.9,0.0498,19.8,10.2,115.0
2023-01-09 20:00:00,1.91,24.9,39.6,64.4,7.0,66.0,22.74,704.4,0.0,62.0,2.8,0.1347999999999999,18.82,7.5,74.0
2023-01-09 21:00:00,1.92,38.6,42.3,80.6,4.0,77.0,24.75,704.7,0.0,65.0,2.9,0.0754,17.34,2.8,43.0
2023-01-09 22:00:00,1.91,35.4,33.5,68.7,6.0,79.0,23.54,704.8,0.0,69.0,2.7,0.2997999999999999,16.25,3.8,30.0
2023-01-09 23:00:00,1.93,50.5,34.6,84.9,5.0,67.0,25.9,704.8,0.0,71.0,2.8,0.1798,15.86,2.8,352.0
2023-01-10 00:00:00,1.92,37.1,33.9,70.7,5.0,81.0,30.05,704.6,0.0,72.5,2.7,0.1778,15.36,3.0,340.0
2023-01-10 01:00:00,1.94,28.5,28.9,57.2,3.0,88.0,34.86,704.4,0.0,74.0,2.6,0.0754,14.86,3.2,328.0
2023-01-10 02:00:00,1.94,13.5,27.0,40.4,4.0,80.0,39.13,704.0,0.0,76.0,2.5,0.2556,14.0,4.0,313.0
2023-01-10 03:00:00,1.9,11.7,23.8,35.4,4.0,71.0,40.73,703.8,0.0,77.0,2.4,0.3464,13.11,3.0,322.0
2023-01-10 04:00:00,1.9,7.1,23.2,34.65,5.0,68.0,38.385,703.6999999999999,0.0,77.0,2.4,0.3596,13.01,4.7,311.5
2023-01-10 05:00:00,1.9,11.3,22.6,33.9,6.0,65.0,36.04,703.6,0.0,77.0,2.4,0.3632000000000001,12.91,6.4,301.0
2023-01-10 06:00:00,1.9,24.6,31.3,55.7,4.0,73.0,37.09,703.9,0.0,75.0,2.5,0.4006,13.15,7.7,300.0
2023-01-10 07:00:00,1.91,35.2,34.0,69.1,3.0,82.0,36.06,703.8,0.0,73.0,2.5,0.391,13.06,6.9,291.0
2023-01-10 08:00:00,1.89,44.6,33.0,77.5,4.0,79.0,39.63,703.8,0.0,72.0,2.6,0.2976,13.12,6.3,286.0
2023-01-10 09:00:00,1.96,31.2,31.7,62.7,8.0,99.0,37.65,704.3,0.0,63.0,2.5,0.2976,15.37,10.6,292.0
2023-01-10 10:00:00,1.94,21.6,26.5,48.0,15.0,100.0,36.22,704.5,0.0,52.0,2.7,0.1576,17.99,11.7,291.0
2023-01-10 11:00:00,1.95,14.5,22.4,36.9,24.0,102.0,32.42,704.5,0.0,44.0,3.0,0.087,21.19,12.3,294.0
2023-01-10 12:00:00,1.93,9.8,17.8,27.6,35.0,86.0,26.78,704.2,0.0,36.0,3.6,0.2128,23.96,12.6,296.0
2023-01-10 13:00:00,2.0,5.6,11.3,16.8,43.0,63.0,17.32,703.0,0.0,26.0,3.4,0.3014,28.07,6.0,267.0
2023-01-10 14:00:00,2.02,3.8,6.6,10.3,43.0,43.0,10.33,701.9,0.0,18.0,2.8,0.2884,29.05,7.4,130.0
2023-01-10 15:00:00,2.0,4.7,13.1,17.7,49.0,23.0,17.06,701.3,0.0,19.0,3.2,0.3044,28.51,13.0,114.0
2023-01-10 16:00:00,2.05,4.8,17.9,22.6,52.0,57.0,20.99,701.1,0.0,19.0,3.1,0.3034,28.32,13.5,113.0
2023-01-10 17:00:00,2.02,4.6,23.0,27.6,58.0,70.0,24.08,701.1,0.0,21.0,3.4,0.296,27.71,13.5,108.0
2023-01-10 18:00:00,1.94,3.9,29.3,33.1,56.0,69.0,27.82,701.2,0.0,26.0,3.5,0.3036,26.31,11.8,116.0
2023-01-10 19:00:00,1.98,4.4,36.0,40.3,42.0,83.0,28.71,701.6,0.0,31.0,3.2,0.2586,24.46,7.5,114.0
2023-01-10 20:00:00,2.01,21.2,64.0,85.0,14.0,98.0,31.49,701.9,0.0,36.0,3.1,0.2613999999999999,22.19,4.5,38.0
2023-01-10 21:00:00,2.01,34.6,57.5,92.0,13.0,112.0,32.97,701.9,0.0,38.0,3.0,0.3036,21.48,3.4,80.0
2023-01-10 22:00:00,1.98,55.3,51.5,106.6,15.0,103.0,37.03,701.9,0.0,40.0,3.0,0.3812,19.92,2.5,17.0
2023-01-10 23:00:00,2.01,44.599999999999994,57.0,182.9,7.0,95.0,47.28,701.9,0.0,45.0,3.5,0.542,19.03,2.6,244.0
2023-01-11 00:00:00,2.08,33.9,46.3,80.1,7.0,208.0,43.49,701.9,0.0,47.0,2.7,0.0,18.12,5.3,298.0
2023-01-11 01:00:00,2.05,5.0,22.7,27.7,22.0,110.0,24.42,702.0,0.0,44.0,2.5,0.2588,17.76,7.9,295.0
2023-01-11 02:00:00,2.15,4.3,22.8,27.1,17.0,53.0,23.9,701.8,0.0,48.0,2.4,0.3752000000000001,16.37,4.9,289.0
2023-01-11 03:00:00,2.15,4.0,23.0,26.9,17.0,47.0,21.53,701.4,0.0,47.0,2.4,0.3726,15.93,7.3,298.0
2023-01-11 04:00:00,2.14,5.0,26.9,31.8,13.0,49.0,22.05,701.1,0.0,48.0,2.4,0.3382,15.02,4.5,315.0
2023-01-11 05:00:00,2.13,8.1,27.6,35.7,12.0,52.0,21.21,700.8,0.0,49.0,2.3,0.3382,14.62,7.1,296.0
2023-01-11 06:00:00,2.16,48.7,36.9,85.4,6.0,48.0,23.46,700.4,0.0,46.0,2.6,0.384,14.38,5.4,293.0
2023-01-11 07:00:00,2.17,29.3,37.0,66.1,5.0,77.0,21.47,700.4,0.0,43.0,2.5,0.4296,13.97,7.2,293.0
2023-01-11 08:00:00,2.15,27.2,35.6,62.6,5.0,71.0,28.15,700.9,0.0,40.0,2.2,0.1142,14.06,10.5,298.0
2023-01-11 09:00:00,2.18,20.8,28.5,49.2,12.0,97.0,22.28,701.4,0.0,33.0,2.5,0.0,16.71,13.4,295.0
2023-01-11 10:00:00,2.16,16.5,21.8,38.2,19.0,122.0,21.2,701.7,0.0,30.0,2.7,0.0716,19.51,12.9,290.0
2023-01-11 11:00:00,2.13,10.9,15.2,26.3,26.0,115.0,17.67,701.8,0.0,23.0,3.0,0.3226,22.95,15.9,285.0
2023-01-11 12:00:00,2.14,9.1,14.0,23.0,31.0,84.0,12.25,701.1,0.0,17.0,2.7,0.17,26.95,12.1,269.0
2023-01-11 13:00:00,2.15,7.4,12.1,19.5,36.0,51.0,10.71,699.9,0.0,12.0,2.6,0.2208,29.81,11.8,288.0
2023-01-11 14:00:00,2.19,7.8,10.0,17.7,38.0,41.0,7.48,698.7,0.0,6.0,2.4,0.2942,32.03,13.0,306.0
2023-01-11 15:00:00,2.19,7.3,16.0,23.2,41.0,48.0,9.95,698.2,0.0,6.0,3.1,0.275,32.8,11.6,353.0
2023-01-11 16:00:00,2.17,5.4,28.6,33.9,63.0,64.0,25.02,698.0,0.0,11.0,4.4,0.3204,31.1,15.9,116.0
2023-01-11 17:00:00,2.19,4.2,26.4,30.6,65.0,100.0,22.62,698.2,0.0,12.0,3.6,0.307,30.49,13.2,107.0
2023-01-11 18:00:00,2.2,4.1,33.5,37.5,47.0,86.0,19.37,698.6,0.0,17.0,5.5,0.3424,29.03,9.7,113.0
2023-01-11 19:00:00,2.1,23.8,67.1,90.8,17.0,82.0,25.43,699.0,0.0,21.0,4.8,0.3876,26.62,4.1,62.0
2023-01-11 20:00:00,2.13,191.3,82.5,273.7,7.0,112.0,48.0,699.6,0.0,25.0,5.4,0.7217999999999999,24.79,3.2,138.0
2023-01-11 21:00:00,2.22,111.2,73.0,184.1,5.0,239.0,69.8,700.2,0.0,28.0,4.3,0.3094,22.67,5.2,298.0
2023-01-11 22:00:00,2.31,123.6,65.8,189.3,4.0,243.0,73.48,700.4,0.0,32.0,4.0,0.1142,20.7,2.8,349.0
2023-01-11 23:00:00,2.36,205.7,62.7,267.7,4.0,226.0,82.23,700.4,0.0,36.0,4.3,0.3336,19.47,2.6,248.0
2023-01-12 00:00:00,2.44,105.1,48.0,153.0,4.0,275.0,68.57,700.4,0.0,36.0,3.6,0.5696,18.15,5.3,299.0
2023-01-12 01:00:00,2.52,21.0,39.6,60.4,7.0,206.0,42.21,700.3,0.0,33.0,2.9,0.1338,17.13,8.0,296.0
2023-01-12 02:00:00,2.51,6.2,27.0,33.1,10.0,117.0,24.17,700.0,0.0,29.0,2.8,0.38,16.78,5.9,315.0
