Date,SURESTE CO ppm,SURESTE NO ppb,SURESTE NO2 ppb,SURESTE NOX ppb,SURESTE O3 ppb,SURESTE PM10 ug/m3,SURESTE PM2.5 ug/m3,SURESTE PRS mmhg,SURESTE RAINF mm/hr,SURESTE RH %,SURESTE SO2 ppb,SURESTE SR KW/m2,SURESTE TOUT degC,SURESTE WSR KMPH,SURESTE WDV DEG
2023-03-26 05:00:00,1.79,6.999999999999999,6.4,8.8,19.0,43.0,26.0,717.5,0.0,82.0,3.3,0.007,20.18,4.0,70.0
2023-03-26 06:00:00,1.95,11.6,16.1,27.8,5.0,56.0,29.0,717.8,0.0,85.0,3.3,0.007,19.34,2.5,241.0
2023-03-26 07:00:00,2.26,13.45,18.9,31.35,3.0,66.0,28.0,718.25,0.0,84.0,3.4,0.009,18.89,2.2,273.0
2023-03-26 08:00:00,1.99,15.3,19.6,34.9,8.0,86.0,26.0,718.7,0.0,77.0,3.6,0.069,20.29,6.6,273.0
2023-03-26 09:00:00,1.9,14.1,19.0,33.1,15.0,67.0,28.0,719.0,0.0,66.0,5.2,0.233,22.62,6.3,279.0
2023-03-26 10:00:00,2.1,12.5,20.2,32.7,23.0,77.0,30.0,719.2,0.0,60.0,7.4,0.297,24.47,2.7,16.0
2023-03-26 11:00:00,1.89,6.2,13.1,19.3,39.0,81.0,24.0,719.3,0.0,52.0,5.8,0.413,26.04,4.6,56.0
2023-03-26 12:00:00,1.99,5.0,14.7,19.6,56.0,69.0,28.0,718.9,0.0,45.0,4.9,0.397,27.49,7.0,74.0
2023-03-26 13:00:00,2.01,4.5,14.6,19.0,72.0,84.0,31.0,718.5,0.0,36.0,5.0,0.501,29.12,9.2,82.0
2023-03-26 14:00:00,1.99,4.0,14.1,18.1,86.0,83.0,35.0,717.7,0.0,26.0,4.8,0.435,31.03,8.7,96.0
2023-03-26 15:00:00,2.04,3.5,14.5,18.0,99.0,83.0,24.0,717.1,0.0,24.0,4.4,0.357,32.11,10.7,83.0
2023-03-26 16:00:00,2.1,3.3,14.8,18.1,101.0,87.0,32.0,716.5,0.0,30.0,4.5,0.224,31.91,13.3,113.0
2023-03-26 17:00:00,2.03,3.3,12.7,16.0,90.0,100.0,31.0,716.4,0.0,30.0,4.4,0.17,31.83,15.7,111.0
2023-03-26 18:00:00,2.06,3.8,13.0,16.8,83.0,97.0,38.0,716.4,0.0,33.0,9.5,0.101,31.13,18.9,102.0
2023-03-26 19:00:00,1.96,3.9,9.8,13.7,57.0,107.0,27.0,717.2,0.0,33.0,6.6,0.041,30.55,18.2,106.0
2023-03-26 20:00:00,1.88,3.4,8.6,12.0,39.0,78.0,21.0,717.8,0.0,36.0,4.4,0.007,29.52,13.5,115.0
2023-03-26 21:00:00,1.84,3.4,10.6,14.0,35.0,49.0,20.0,718.4,0.0,36.0,7.8,0.007,29.04,9.4,118.0
2023-03-26 22:00:00,1.8,3.0,10.1,13.1,35.0,37.0,19.0,718.9,0.0,35.0,8.9,0.007,28.66,5.5,130.0
2023-03-26 23:00:00,1.93,3.7,18.8,22.5,25.0,42.0,18.0,719.1,0.0,38.0,4.2,0.007,27.21,1.8,25.0
2023-03-27 00:00:00,1.81,2.8,6.5,9.3,27.0,49.0,18.0,719.1,0.0,59.0,4.1,0.007,25.38,15.3,93.0
2023-03-27 01:00:00,1.8,2.6,5.9,8.5,25.0,41.0,18.5,719.1,0.0,65.0,3.3,0.007,24.27,7.7,88.0
2023-03-27 02:00:00,1.81,2.6,6.1,8.7,23.0,37.0,19.0,719.0,0.0,70.0,3.3,0.007,23.57,8.6,70.0
2023-03-27 03:00:00,1.78,3.975,5.4,8.0,20.0,41.0,19.0,719.0,0.0,78.0,3.2,0.007,22.7,8.3,35.0
2023-03-27 04:00:00,1.79,5.3500000000000005,5.9,8.5,19.0,43.0,20.0,719.0,0.0,81.0,3.0,0.007,22.07,7.6,46.0
2023-03-27 05:00:00,1.77,6.7250000000000005,5.6,8.2,18.0,43.0,21.0,718.9,0.0,83.0,3.0,0.007,21.52,2.4,49.0
2023-03-27 06:00:00,1.85,8.1,14.4,22.5,6.0,42.0,21.0,707.1,0.0,83.0,3.1,0.007,20.78,3.4,287.0
2023-03-27 07:00:00,2.09,22.4,20.1,42.5,3.0,52.0,24.0,719.3,0.0,81.0,3.2,0.01,21.5,1.4,298.0
2023-03-27 08:00:00,2.24,21.0,20.9,41.9,5.0,69.0,28.0,720.0,0.0,83.0,3.3,0.031,22.12,6.7,82.0
2023-03-27 09:00:00,2.1,10.7,16.6,27.3,9.0,102.0,30.0,720.5,0.0,85.0,3.2,0.048,21.9,9.9,89.0
2023-03-27 10:00:00,1.93,6.2,8.8,15.0,17.0,80.0,21.0,721.0,0.0,85.0,3.5,0.14,21.9,11.9,100.0
2023-03-27 11:00:00,1.87,5.5,6.7,12.2,26.0,45.0,19.0,721.3,0.0,73.0,4.2,0.333,23.67,12.4,120.0
2023-03-27 12:00:00,1.92,4.6,5.7,10.3,32.0,40.0,19.0,721.3,0.0,66.0,4.9,0.458,25.33,13.3,105.0
2023-03-27 13:00:00,1.94,4.5,6.8,11.4,40.0,53.0,24.0,720.7,0.0,61.0,4.1,0.561,26.71,15.1,89.0
2023-03-27 14:00:00,1.91,4.0,6.4,10.4,45.0,59.0,27.0,719.9,0.0,56.0,4.5,0.513,27.88,16.3,95.0
2023-03-27 15:00:00,1.85,4.4,6.1,10.6,40.0,67.0,24.0,707.4,0.0,50.0,3.8,0.405,28.36,18.1,94.0
2023-03-27 16:00:00,1.88,4.2,5.4,9.6,40.0,65.0,21.0,719.0,0.0,45.0,3.1,0.316,29.79,17.8,105.0
2023-03-27 17:00:00,1.86,3.7,5.1,8.8,41.0,69.0,19.0,719.0,0.0,44.0,3.3,0.214,29.68,18.2,111.0
2023-03-27 18:00:00,1.84,3.4,6.3,9.7,38.0,53.0,19.0,719.2,0.0,44.0,3.2,0.083,29.4,15.1,121.0
2023-03-27 19:00:00,1.91,3.4,9.4,12.8,33.0,47.0,19.5,719.6,0.0,45.0,3.2,0.019,28.74,11.9,126.0
2023-03-27 20:00:00,1.92,3.45,10.6,14.0,29.0,54.0,20.0,720.4,0.0,48.0,3.5,0.007,28.18,10.0,129.0
2023-03-27 21:00:00,1.88,3.5,9.4,12.9,29.0,48.0,21.0,721.0,0.0,50.0,3.5,0.007,27.81,11.9,113.0
2023-03-27 22:00:00,1.88,3.8,10.5,14.3,25.0,44.0,20.0,721.7,0.0,53.0,3.7,0.007,27.24,11.8,99.0
2023-03-27 23:00:00,1.88,3.5,11.0,14.5,22.0,45.0,21.0,722.0,0.0,62.0,3.6,0.007,26.03,15.8,81.0
2023-03-28 00:00:00,1.79,2.7,5.2,7.9,24.0,61.0,22.0,722.0,0.0,68.0,3.6,0.007,25.45,16.3,100.0
2023-03-28 01:00:00,1.77,2.5,3.8,6.3,23.0,47.0,26.0,722.0,0.0,72.0,4.0,0.007,24.93,14.4,101.0
2023-03-28 02:00:00,1.77,2.5,3.2,5.7,23.0,56.0,30.0,722.1,0.0,75.0,3.7,0.007,24.54,14.2,94.0
2023-03-28 03:00:00,1.73,2.4,2.7,5.0,22.0,66.0,23.0,710.3,0.0,76.0,3.5,0.007,23.7,10.5,96.0
2023-03-28 04:00:00,1.74,2.4,2.3,4.6,22.0,41.0,22.0,722.6,0.0,80.0,3.4,0.007,23.72,9.2,107.0
2023-03-28 05:00:00,1.75,2.3,2.8,5.2,20.0,41.0,21.0,722.8,0.0,81.0,3.4,0.007,23.38,9.3,104.0
2023-03-28 06:00:00,1.77,2.6,4.5,7.1,18.0,38.0,25.0,723.0,0.0,82.0,3.3,0.007,23.16,7.2,114.0
2023-03-28 07:00:00,1.86,3.0,8.1,11.1,13.0,50.0,26.0,723.4,0.0,83.0,3.4,0.008,23.11,10.3,84.0
2023-03-28 08:00:00,1.94,4.3,10.0,14.3,10.0,56.0,25.0,724.3,0.0,85.0,3.4,0.019,22.55,11.0,96.0
2023-03-28 09:00:00,1.95,4.8,9.8,14.6,12.0,61.0,18.0,725.0,0.0,85.0,3.3,0.051,22.77,10.2,90.0
2023-03-28 10:00:00,1.95,4.9,9.5,14.4,15.0,40.0,18.0,725.4,0.0,83.0,3.1,0.046,23.04,9.7,103.0
2023-03-28 11:00:00,2.05,6.4,10.5,16.9,15.0,52.0,17.0,725.6,0.0,85.0,3.1,0.041,22.8,10.0,114.0
2023-03-28 12:00:00,1.89,4.7,7.9,12.6,21.0,39.0,16.0,725.7,0.0,82.0,3.2,0.077,23.12,10.3,132.0
2023-03-28 13:00:00,1.83,4.0,8.6,12.6,27.0,30.0,10.0,726.0,0.0,80.0,3.2,0.045,21.58,9.9,36.0
2023-03-28 14:00:00,1.82,3.8,10.0,13.8,30.0,28.0,8.0,726.7,0.0,80.0,3.0,0.029,18.48,6.5,32.0
2023-03-28 15:00:00,1.81,3.4,10.0,13.4,34.0,27.0,9.0,726.7,0.0,79.0,3.0,0.033,17.38,1.8,321.0
2023-03-28 16:00:00,1.84,3.6,12.0,15.6,30.0,21.0,8.0,726.9,0.0,82.0,3.0,0.027,16.23,4.1,36.0
2023-03-28 17:00:00,1.87,7.3,20.4,27.7,15.0,15.0,9.0,727.4,0.0,86.0,3.0,0.016,14.79,5.3,290.0
2023-03-28 18:00:00,1.85,6.9,18.6,25.5,19.0,27.0,8.0,728.4,0.0,88.0,2.9,0.015,13.54,4.6,271.0
2023-03-28 19:00:00,1.77,3.3,12.9,16.2,28.0,13.0,9.0,729.2,0.0,89.0,3.0,0.009,12.54,3.5,306.0
2023-03-28 20:00:00,1.76,3.3,12.9,16.3,29.0,14.0,11.0,729.3,0.0,88.0,2.9,0.007,11.96,5.3,344.0
2023-03-28 21:00:00,1.73,3.1,13.6,16.7,27.0,18.0,11.0,717.4,0.0,87.0,2.9,0.007,11.29,2.0,313.0
2023-03-28 22:00:00,1.78,2.7,14.3,17.1,29.0,14.0,12.0,729.5,0.0,89.0,3.0,0.007,11.31,1.4,229.0
2023-03-28 23:00:00,1.74,2.6,13.9,16.5,29.0,17.0,13.0,729.4,0.0,90.0,2.9,0.007,11.4,2.0,273.0
2023-03-29 00:00:00,1.72,2.6,13.7,16.4,30.0,16.0,15.0,728.8,0.0,90.0,2.9,0.007,11.5,3.0,305.0
2023-03-29 01:00:00,1.69,2.5,14.8,17.3,28.0,17.0,15.0,728.6,0.0,91.0,2.9,0.007,11.69,2.4,290.0
2023-03-29 02:00:00,1.69,2.5,11.9,14.4,31.0,18.0,16.0,727.9,0.0,91.0,2.9,0.007,11.98,1.8,313.0
2023-03-29 03:00:00,1.67,2.4,11.6,14.1,31.0,14.0,15.0,727.0,0.0,91.0,2.9,0.007,12.35,2.5,97.0
2023-03-29 04:00:00,1.68,2.4,11.3,13.8,32.0,21.0,14.0,726.3,0.0,88.0,3.4,0.007,12.42,3.5,14.0
2023-03-29 05:00:00,1.71,2.5,12.0,14.5,32.0,27.0,16.0,713.6,0.0,83.0,3.4,0.008,12.49,7.2,53.0
2023-03-29 06:00:00,1.73,3.0,17.2,20.2,24.0,29.0,17.0,713.8,0.0,83.0,3.3,0.008,12.56,7.5,16.0
2023-03-29 07:00:00,1.83,4.2,25.2,29.4,16.0,35.0,19.0,726.1,0.0,84.0,3.6,0.008,12.72,4.9,36.0
2023-03-29 08:00:00,1.8,3.1,19.4,22.5,19.0,41.0,25.0,689.9,0.0,81.0,3.1,0.014,12.38,1.7,32.0
2023-03-29 09:00:00,2.05,6.9,26.4,33.3,15.0,47.0,22.0,726.6,0.0,87.0,3.2,0.025,13.05,4.8,47.0
2023-03-29 10:00:00,2.19,7.15,34.2,49.3,9.0,35.0,23.0,727.0,0.0,90.0,3.5,0.029,12.5,8.7,43.0
2023-03-29 11:00:00,1.95,7.4,27.7,35.1,17.0,46.0,25.0,702.9,0.0,88.0,3.8,0.034,11.77,6.6,39.0
2023-03-29 12:00:00,1.93,6.7,21.2,27.9,24.0,42.0,20.0,702.6,0.0,88.0,3.7,0.073,12.07,6.3,69.0
2023-03-29 13:00:00,2.04,5.7,18.4,24.2,31.0,21.0,21.0,714.2,0.0,90.0,3.2,0.084,12.56,6.4,79.0
2023-03-29 14:00:00,2.02,6.4,20.4,26.8,31.0,21.0,21.0,713.4,0.0,90.0,3.2,0.091,12.92,6.4,89.0
2023-03-29 15:00:00,2.18,7.3,23.4,30.7,31.0,34.0,21.0,724.8,0.0,91.0,3.2,0.057,13.38,7.3,91.0
2023-03-29 16:00:00,2.03,4.8,15.5,20.3,38.0,26.0,19.0,724.3,0.0,90.0,3.3,0.051,13.55,10.5,90.0
2023-03-29 17:00:00,1.98,4.4,12.0,16.4,37.0,24.0,11.0,723.9,0.0,91.0,3.4,0.034,13.38,12.6,93.0
2023-03-29 18:00:00,1.87,3.7,10.3,14.0,36.0,11.0,9.0,723.7,0.0,91.0,3.4,0.023,13.19,12.1,93.0
2023-03-29 19:00:00,1.89,3.8,11.0,14.8,32.0,7.0,9.4,711.8,0.0,89.0,3.1,0.013,12.93,13.7,92.0
2023-03-29 20:00:00,1.92,3.8,11.2,15.0,33.0,6.0,9.8,724.2,0.0,91.0,3.0,0.009,12.87,11.5,97.0
2023-03-29 21:00:00,1.89,3.55,10.5,14.3,32.0,8.0,10.2,724.5,0.0,91.0,3.1,0.009,12.8,10.1,90.0
2023-03-29 22:00:00,1.87,3.3,11.5,14.8,29.0,8.0,10.6,724.5,0.0,91.0,3.1,0.009,12.95,5.6,71.0
2023-03-29 23:00:00,1.84,2.8,9.8,12.6,29.0,20.0,11.0,724.3,0.0,90.0,3.1,0.009,12.94,6.2,67.0
2023-03-30 00:00:00,1.85,2.7,11.6,14.2,26.0,12.0,11.5,724.1,0.0,91.0,3.2,0.009,12.76,5.2,33.0
2023-03-30 01:00:00,1.82,2.7,13.1,15.8,20.0,18.0,12.0,711.6,0.0,90.0,3.0,0.009,12.58,2.7,24.0
2023-03-30 02:00:00,1.83,2.8,11.7,14.5,21.0,11.0,11.5,723.2,0.0,92.0,3.1,0.009,12.91,2.6,11.0
2023-03-30 03:00:00,1.81,2.9,11.4,14.3,18.0,15.0,11.0,722.6,0.0,92.0,3.2,0.009,13.19,5.4,289.0
2023-03-30 04:00:00,1.91,3.0,19.5,22.5,11.0,11.0,17.5,722.0,0.0,92.0,3.2,0.009,13.37,6.2,330.0
2023-03-30 05:00:00,1.96,3.8,21.2,24.9,8.0,25.0,24.0,722.0,0.0,93.0,3.2,0.009,13.35,6.5,320.0
2023-03-30 06:00:00,2.12,11.0,25.5,36.6,3.0,37.0,29.0,721.7,0.0,93.0,3.3,0.009,13.51,3.7,307.0
2023-03-30 07:00:00,2.27,22.8,27.3,50.1,3.0,50.0,32.0,721.7,0.0,93.0,3.4,0.011,13.8,2.2,49.0
2023-03-30 08:00:00,2.52,22.25,28.1,67.1,4.0,58.0,34.0,721.8,0.0,92.0,3.5,0.038,14.23,3.8,85.0
2023-03-30 09:00:00,2.36,21.7,21.3,43.1,9.0,68.0,28.0,722.0,0.0,90.0,3.4,0.082,14.89,6.8,83.0
2023-03-30 10:00:00,2.15,9.0,17.7,26.7,17.0,45.0,22.0,722.0,0.0,87.0,3.3,0.121,15.76,6.4,91.0
2023-03-30 11:00:00,2.09,8.5,15.3,23.9,20.0,51.0,22.0,722.0,0.0,83.0,3.4,0.168,16.61,5.7,82.0
2023-03-30 12:00:00,2.1,8.8,15.5,24.3,24.0,44.0,28.0,721.7,0.0,78.0,3.3,0.225,17.67,5.2,107.0
2023-03-30 13:00:00,2.08,8.0,16.9,24.9,29.0,51.0,30.0,721.3,0.0,73.0,3.5,0.225,18.66,4.8,109.0
2023-03-30 14:00:00,2.13,6.7,17.0,23.7,34.0,69.0,34.0,720.6,0.0,74.0,3.5,0.198,18.94,7.1,99.0
2023-03-30 15:00:00,2.07,5.5,12.2,17.7,40.0,64.0,29.0,720.1,0.0,73.0,3.4,0.282,19.68,10.0,68.0
2023-03-30 16:00:00,2.11,5.2,12.0,17.2,41.0,56.0,23.0,719.5,0.0,71.0,3.2,0.214,20.68,9.8,80.0
2023-03-30 17:00:00,2.09,5.0,15.0,20.0,39.0,51.0,24.0,719.2,0.0,73.0,3.7,0.133,20.54,8.7,85.0
2023-03-30 18:00:00,2.16,4.7,16.7,21.4,35.0,58.0,25.0,719.2,0.0,73.0,4.1,0.088,20.7,7.7,81.0
2023-03-30 19:00:00,2.26,4.1,20.0,24.1,27.0,63.0,25.0,719.3,0.0,76.0,4.1,0.024,20.44,4.6,86.0
2023-03-30 20:00:00,2.36,7.3,28.9,36.3,10.0,79.0,25.5,719.5,0.0,78.0,3.8,0.007,19.95,2.7,223.0
2023-03-30 21:00:00,2.66,24.9,29.4,54.2,4.0,76.0,26.0,720.1,0.0,81.0,3.7,0.007,19.45,3.5,213.0
2023-03-30 22:00:00,2.77,39.2,29.6,68.9,3.0,79.0,26.0,720.5,0.0,82.0,3.6,0.007,19.18,2.2,261.0
2023-03-30 23:00:00,2.66,32.0,27.8,59.8,3.0,85.0,24.0,720.5,0.0,83.0,3.5,0.007,19.03,1.2,257.0
2023-03-31 00:00:00,2.34,21.0,22.8,43.7,4.0,70.0,24.22222222222222,720.6,0.02,85.0,3.3,0.0,18.76,3.4,270.0
2023-03-31 01:00:00,2.35,18.1,22.7,40.7,3.0,48.0,24.444444444444443,720.6,0.0,85.0,3.3,0.0,18.63,2.8,273.0
2023-03-31 02:00:00,2.55,32.7,19.2,51.8,3.0,54.0,24.666666666666668,720.4,0.0,87.0,3.4,0.001,18.01,2.5,238.0
2023-03-31 03:00:00,2.71,38.3,24.7,62.8,3.0,60.0,21.6,720.1,0.0,87.0,3.4,0.002,18.54,2.2,286.0
2023-03-31 04:00:00,2.63,32.4,23.7,55.9,3.3333333333333335,79.0,18.8,719.9,0.0,86.0,3.5,0.002,18.8,3.1,290.0
2023-03-31 05:00:00,2.64,35.9,24.9,60.6,3.6666666666666665,76.0,17.628,720.0,0.0,87.0,3.5,0.002,18.38,2.6,249.0
2023-03-31 06:00:00,2.71,61.1,22.9,83.8,4.0,77.0,22.792,720.2,0.0,88.0,3.7,0.002,18.09,3.8,271.0
2023-03-31 07:00:00,2.87,62.8,24.7,87.3,4.0,91.0,23.992,720.5,0.0,87.0,3.9,0.005,18.04,4.0,293.0
2023-03-31 08:00:00,3.38,97.5,26.4,123.7,4.0,104.0,25.212,720.9,0.0,87.0,4.1,0.058,18.71,2.5,270.0
2023-03-31 09:00:00,3.06,62.6,40.1,102.4,7.0,138.0,24.278,721.3,0.0,78.0,4.9,0.182,21.47,4.7,333.0
2023-03-31 10:00:00,2.88,35.4,44.3,79.5,15.0,126.0,22.958,721.7,0.02,70.0,6.6,0.296,23.38,5.1,53.0
2023-03-31 11:00:00,2.77,20.4,41.4,61.7,27.0,131.0,28.136000000000003,721.7,0.0,69.0,6.4,0.351,23.57,9.2,107.0
2023-03-31 12:00:00,2.61,13.4,36.6,49.9,43.0,138.0,34.266666666666666,721.5,0.0,65.0,6.4,0.413,24.82,10.6,85.0
2023-03-31 13:00:00,2.42,7.8,24.6,32.4,59.0,149.0,35.57777777777777,720.9,0.0,61.0,5.7,0.473,26.57,11.5,98.0
2023-03-31 14:00:00,2.33,4.7,16.5,21.2,85.0,121.0,27.333333333333332,720.4,0.0,55.0,5.1,0.467,28.66,13.8,93.0
2023-03-31 15:00:00,2.24,4.0,13.1,17.0,87.0,102.0,27.555555555555554,719.9,0.0,52.0,4.5,0.389,29.95,15.7,99.0
2023-03-31 16:00:00,2.18,4.1,12.1,16.2,89.0,114.0,27.77777777777778,719.5,0.0,49.0,4.8,0.376,30.59,18.2,97.0
2023-03-31 17:00:00,2.11,3.7,11.4,15.0,86.0,89.0,28.0,719.6,0.0,47.0,6.0,0.272,30.77,17.7,103.0
2023-03-31 18:00:00,2.14,3.8,13.4,17.2,70.0,84.0,25.96,720.0,0.0,40.0,5.4,0.096,30.95,14.4,103.0
2023-03-31 19:00:00,1.88,3.6,12.2,15.7,43.0,75.0,14.89,720.3,0.0,30.0,4.4,0.016,31.0,8.9,129.0
2023-03-31 20:00:00,2.11,4.5,26.7,31.2,30.0,38.0,17.45,720.6,0.0,36.0,3.7,0.0,29.91,6.7,290.0
2023-03-31 21:00:00,2.42,4.8,38.2,42.9,21.0,56.0,23.44,721.2,0.0,48.0,3.7,0.0,27.9,5.1,271.0
2023-03-31 22:00:00,2.86,27.0,43.4,70.3,6.0,73.0,25.37,721.8,0.0,55.0,3.6,0.0,25.97,4.1,221.0
2023-03-31 23:00:00,2.4,11.0,35.2,46.1,12.0,91.0,23.37,722.3,0.0,55.0,3.4,0.0,25.53,4.5,228.0
2023-04-01 00:00:00,2.575,12.05,37.85,49.8,8.5,114.0,29.185,722.55,0.0,59.0,3.7,0.0,25.05,5.6000000000000005,145.0
2023-04-01 01:00:00,2.75,13.1,40.5,53.5,5.0,137.0,35.0,722.8,0.0,63.0,4.0,0.0,24.57,6.7,62.0
2023-04-01 02:00:00,2.04,4.7,13.2,17.8,18.0,146.0,33.95,722.7,0.0,75.0,3.5,0.0,23.48,9.8,73.0
2023-04-01 03:00:00,1.86,3.1,6.3,9.4,19.0,60.0,32.9,722.7,0.0,81.0,3.5,0.0,22.47,6.9,87.0
2023-04-01 04:00:00,1.9,3.8,9.1,12.9,14.0,40.0,31.85,722.6,0.0,84.0,3.3,0.0,21.75,5.5,113.0
2023-04-01 05:00:00,2.06,11.5,14.9,26.4,6.0,37.0,14.918,723.0,0.0,86.0,3.3,0.0,20.82,3.6,249.0
2023-04-01 06:00:00,2.22,27.7,17.2,44.8,3.0,47.0,29.75,723.4,0.0,86.0,3.5,0.0,20.62,3.6,281.0
2023-04-01 07:00:00,2.41,40.9,15.8,56.4,3.0,51.0,28.7,723.6,0.0,87.0,3.4,0.003,20.32,2.8,200.0
2023-04-01 08:00:00,2.45,38.0,20.1,57.8,5.0,71.0,27.65,724.2,0.0,86.0,3.4,0.075,21.86,3.2,80.0
2023-04-01 09:00:00,2.55,34.5,25.3,59.6,7.0,90.0,26.6,725.2,0.0,83.0,3.4,0.158,23.03,6.0,85.0
2023-04-01 10:00:00,2.2,19.6,22.9,42.4,18.0,95.0,27.14,725.7,0.0,72.0,3.5,0.312,25.41,5.1,327.0
2023-04-01 11:00:00,1.88,6.6,11.6,18.1,32.0,88.0,19.2,725.9,0.0,61.0,3.9,0.267,26.5,7.3,2.0
2023-04-01 12:00:00,1.89,4.4,9.5,13.8,34.0,63.0,15.17,725.7,0.0,63.0,3.7,0.095,26.05,10.3,27.0
2023-04-01 13:00:00,2.15,6.1,15.0,21.1,36.0,43.0,37.67,725.1,0.0,66.0,3.7,0.159,26.05,12.3,114.0
2023-04-01 14:00:00,1.91,4.3,8.7,13.0,38.0,101.0,22.51,724.4,0.0,63.0,3.5,0.147,26.28,14.7,136.0
2023-04-01 15:00:00,1.91,4.5,7.6,12.2,35.0,52.0,19.18,723.6,0.0,60.0,3.9,0.216,26.81,16.0,134.0
2023-04-01 16:00:00,1.89,4.0,7.0,11.0,34.0,48.0,19.17,723.2,0.0,60.0,4.3,0.125,26.75,14.8,134.0
2023-04-01 17:00:00,1.9,4.1,7.4,11.4,31.0,40.0,19.11,722.7,0.0,60.0,4.5,0.075,26.6,13.6,137.0
2023-04-01 18:00:00,1.91,3.6,6.9,10.5,31.0,43.0,16.95,722.5,0.0,59.0,3.7,0.034,26.46,13.4,136.0
2023-04-01 19:00:00,1.92,3.6,7.7,11.2,30.0,31.0,17.24,722.8,0.0,60.0,3.5,0.005,26.2,12.2,140.0
2023-04-01 20:00:00,1.92,3.3,7.5,10.8,29.0,45.0,17.19,723.1,0.0,61.0,3.4,0.0,25.97,10.5,133.0
2023-04-01 21:00:00,1.91,3.1,7.0,10.2,29.0,31.0,17.34,723.4,0.0,61.0,3.2,0.0,26.03,12.1,131.0
2023-04-01 22:00:00,2.0,4.5,9.6,14.0,26.0,42.0,18.44,723.7,0.0,64.0,3.2,0.0,25.68,11.8,126.0
2023-04-01 23:00:00,1.92,3.1,6.2,9.3,27.0,41.0,19.01,723.9,0.0,70.0,3.1,0.0,24.86,14.3,116.0
2023-04-02 00:00:00,1.87,2.7,4.9,7.6,23.0,39.0,21.4,723.4,0.0,78.0,3.3,0.0,23.48,16.4,112.0
2023-04-02 01:00:00,1.81,2.5,3.1,5.6,23.0,35.0,16.63,722.6,0.0,83.0,3.2,0.0,22.82,18.6,126.0
2023-04-02 02:00:00,1.83,2.4,3.2,5.7,20.0,24.0,17.49,722.1,0.0,88.0,3.2,0.002,21.98,16.2,108.0
2023-04-02 03:00:00,1.84,2.4,2.6,5.0,18.0,30.0,17.63,721.6,0.0,90.0,3.1,0.002,21.61,14.9,88.0
2023-04-02 04:00:00,1.82,2.4,2.6,5.0,17.0,20.0,16.43,721.4,0.0,91.0,3.1,0.002,21.42,8.6,99.0
2023-04-02 05:00:00,1.83,2.4,3.1,5.5,17.0,23.0,16.74,721.2,0.0,91.0,3.2,0.002,21.33,8.3,84.0
2023-04-02 06:00:00,1.85,2.4,4.3,6.7,16.0,28.0,16.95,721.3,0.0,91.0,3.2,0.002,21.21,7.9,84.0
2023-04-02 07:00:00,1.88,2.6,5.4,8.0,15.0,25.0,18.47,721.5,0.0,92.0,3.2,0.004,21.2,7.8,86.0
2023-04-02 08:00:00,1.92,3.2,6.7,9.9,13.0,31.0,20.08,721.7,0.0,92.0,3.2,0.019,21.21,7.3,75.0
2023-04-02 09:00:00,1.94,4.4,6.4,10.7,13.0,29.0,20.190689655172413,721.9,0.0,92.0,3.2,0.084,21.49,8.2,82.0
2023-04-02 10:00:00,1.91,4.4,5.6,10.1,18.0,29.0,20.301379310344824,722.0,0.0,89.0,3.1,0.166,22.29,8.3,69.0
2023-04-02 11:00:00,1.99,5.2,7.4,12.7,26.0,28.0,20.41206896551724,722.0,0.0,79.0,3.2,0.396,24.52,7.2,102.0
2023-04-02 12:00:00,2.13,5.4,10.0,15.3,36.0,34.0,16.014000000000003,721.5,0.0,71.0,3.3,0.449,25.69,10.0,101.0
2023-04-02 13:00:00,2.08,4.1,9.2,13.2,48.0,55.0,21.028,720.8,0.0,67.0,3.3,0.456,26.5,11.3,107.0
2023-04-02 14:00:00,2.13,4.2,8.9,13.0,50.0,65.0,18.556,719.9,0.0,64.0,3.2,0.439,27.52,13.0,94.0
2023-04-02 15:00:00,2.15,4.2,8.9,13.1,53.0,76.0,23.406,718.9,0.0,58.0,3.3,0.32,28.91,15.5,93.0
2023-04-02 16:00:00,2.07,4.0,7.7,11.7,50.0,69.0,24.442,718.1,0.0,55.0,3.3,0.294,29.84,16.4,97.0
2023-04-02 17:00:00,2.14,4.4,9.1,13.5,44.0,53.0,21.634,717.8,0.0,51.0,3.3,0.208,30.82,13.0,101.0
2023-04-02 18:00:00,2.07,4.0,8.3,12.2,44.0,55.0,21.532,717.7,0.0,53.0,3.3,0.103,30.02,15.8,106.0
2023-04-02 19:00:00,2.11,3.3,11.6,14.8,37.0,48.0,18.78,717.9,0.0,56.0,3.2,0.02,29.16,9.2,135.0
2023-04-02 20:00:00,2.32,4.9,25.4,30.3,17.0,47.0,17.735999999999997,718.1,0.0,59.0,3.1,0.0,27.86,5.5,201.0
2023-04-02 21:00:00,2.47,12.2,29.7,41.9,7.0,57.0,22.583999999999996,718.4,0.0,62.0,3.2,0.0,26.83,4.9,231.0
2023-04-02 22:00:00,2.72,17.0,32.1,49.1,4.0,69.0,16.946,718.6,0.0,64.0,3.2,0.0,26.46,4.6,214.0
2023-04-02 23:00:00,2.25,6.1,23.6,29.7,11.0,76.0,22.6728,718.5,0.0,62.0,3.1,0.0,26.52,6.0,255.0
