Date,NOROESTE 3 CO ppm,NOROESTE 3 NO ppb,NOROESTE 3 NO2 ppb,NOROESTE 3 NOX ppb,NOROESTE 3 O3 ppb,NOROESTE 3 PM10 ug/m3,NOROESTE 3 PM2.5 ug/m3,NOROESTE 3 PRS mmhg,NOROESTE 3 RAINF mm/hr,NOROESTE 3 RH %,NOROESTE 3 SO2 ppb,NOROESTE 3 SR KW/m2,NOROESTE 3 TOUT degC,NOROESTE 3 WSR KMPH,NOROESTE 3 WDR DEG
2023-01-08 13:00:00,1.15,5.7,14.0,19.6,28.0,65.0,7.438,714.0,0.0,70.0,4.2,0.303,21.68,6.199999999999999,358.0
2023-01-08 14:00:00,0.97,3.8,10.1,13.8,36.0,69.0,6.246,713.0,0.0,69.0,2.5,0.266,22.01,24.48,358.0
2023-01-08 15:00:00,0.88,2.7,7.5,10.0,43.0,59.0,8.44,712.3,0.0,69.0,1.9,0.289,22.59,13.903333333333332,358.0
2023-01-08 16:00:00,0.86,2.8,7.6,10.2,42.0,55.0,8.692,711.9,0.0,68.0,1.8,0.289,22.83,26.0,357.6666666666667
2023-01-08 17:00:00,0.86,2.7,8.5,11.1,39.0,47.5,7.686142857142856,711.9,0.0,67.0,2.0,0.188,22.62,15.339999999999998,357.3333333333333
2023-01-08 18:00:00,0.98,2.8,16.7,19.3,28.0,40.0,7.686142857142856,712.2,0.0,65.0,1.9,0.04,21.45,9.36,357.0
2023-01-08 19:00:00,1.12,2.0,20.6,22.5,21.0,49.0,9.052,712.5,0.0,63.0,1.9,0.0,20.18,7.572105263157896,353.0
2023-01-08 20:00:00,1.2,2.0,16.3,18.1,20.0,59.0,9.668,713.1,0.0,63.0,2.8,0.0,19.43,12.38,350.0
2023-01-08 21:00:00,1.07,1.9,12.9,14.6,21.0,71.0,9.028,713.6,0.0,63.0,3.0,0.0,19.08,31.594736842105267,345.0
2023-01-08 22:00:00,1.1,1.8,8.1,9.7,24.0,63.0,7.866,713.8,0.0,63.0,2.8,0.0,18.61,33.33473684210527,340.0
2023-01-08 23:00:00,0.92,1.7,8.3,9.8,23.0,44.0,7.763285714285713,713.7,0.0,63.0,2.6,0.0,18.71,18.29736842105263,344.0
2023-01-09 00:00:00,0.95,1.7,9.1,10.6,23.0,35.0,7.859999999999999,713.5,0.0,63.0,2.7,0.0,18.46,27.18,346.0
2023-01-09 01:00:00,0.83,1.6,9.7,11.2,21.0,54.0,7.860000000000001,713.1,0.0,63.0,1.7,0.0,18.27,43.96,346.0
2023-01-09 02:00:00,0.82,1.5,8.7,10.1,22.0,33.0,6.884,712.8,0.0,62.5,1.6,0.0,18.17,46.66,346.0
2023-01-09 03:00:00,0.81,1.5,9.7,11.2,22.0,34.0,6.574000000000001,712.5,0.0,62.0,1.8,0.0,17.68,62.6,343.0
2023-01-09 04:00:00,0.74,1.5,6.0,7.3,27.0,28.0,5.590857142857143,712.6,0.0,62.0,1.4,0.0,16.52,28.368235294117653,339.0
2023-01-09 05:00:00,0.73,1.5,4.8,6.1,28.0,21.0,6.044,712.7,0.0,62.0,6.6,0.0,16.31,6.148235294117647,330.0
2023-01-09 06:00:00,0.8,1.7,9.1,10.7,20.0,24.0,5.545999999999999,712.6,0.0,61.0,4.25,0.0,16.11,8.328235294117647,311.0
2023-01-09 07:00:00,0.81,2.1,11.0,13.0,17.0,79.0,7.808,712.9,0.0,61.0,1.9,0.0,15.71,7.244705882352941,269.0
2023-01-09 08:00:00,0.9,3.8,15.4,19.1,11.0,64.5,7.279999999999999,713.0,0.0,60.0,1.3,0.006,15.46,9.00470588235294,241.0
2023-01-09 09:00:00,0.88,5.4,15.1,20.4,13.0,50.0,7.704000000000001,713.3,0.0,63.0,1.6,0.083,16.14,5.0600000000000005,306.0
2023-01-09 10:00:00,1.02,5.5,12.0,17.5,21.0,50.0,9.332,713.8,0.0,70.0,4.7,0.252,18.9,3.5564705882352947,353.0
2023-01-09 11:00:00,1.04,4.7,10.8,15.4,31.0,47.0,11.024,713.7,0.0,79.0,10.3,0.397,20.04,18.677777777777777,359.0
2023-01-09 12:00:00,0.92,5.0,11.8,16.6,36.0,66.0,9.86,713.4,0.0,80.0,7.7,0.474,21.77,9.260000000000002,359.0
2023-01-09 13:00:00,0.98,3.6,11.9,15.4,48.0,60.0,9.596,712.6,0.0,77.0,4.8,0.474,22.49,21.78,359.5
2023-01-09 14:00:00,1.07,3.0,14.1,16.9,64.0,76.0,7.553285714285714,711.6,0.0,72.0,4.5,0.339,23.44,3.428235294117647,360.0
2023-01-09 15:00:00,1.15,3.4,19.0,22.3,62.0,79.0,8.455285714285713,710.9,0.0,70.0,2.9,0.324,23.48,2.8468421052631583,359.0
2023-01-09 16:00:00,1.06,2.9,15.1,17.9,55.0,88.0,9.014,710.8,0.0,68.0,2.1,0.263,23.22,15.32,358.0
2023-01-09 17:00:00,1.03,2.3,12.1,14.2,50.0,68.0,7.973285714285713,710.9,0.0,66.0,3.1,0.152,22.97,15.320000000000002,358.0
2023-01-09 18:00:00,0.96,1.9,14.4,16.1,43.0,50.0,7.973285714285713,711.2,0.0,64.0,10.6,0.023,21.74,20.44,356.0
2023-01-09 19:00:00,1.18,2.3,23.4,25.5,18.0,61.0,8.776,711.7,0.0,63.0,3.7,0.0,20.38,8.72,351.0
2023-01-09 20:00:00,1.17,2.1,22.8,24.7,13.0,62.0,9.028,712.0,0.0,63.0,3.7,0.0,19.4,13.56,343.0
2023-01-09 21:00:00,1.26,4.2,25.9,30.0,5.0,73.0,9.941999999999998,712.3,0.0,62.0,2.5,0.0,18.72,15.38,327.0
2023-01-09 22:00:00,1.68,32.95,33.5,58.65,2.0,74.0,7.95,712.3,0.0,61.0,3.0,0.0,17.08,5.2106,325.0
2023-01-09 23:00:00,1.56,61.7,25.6,87.3,2.0,114.0,9.882,712.4,0.0,60.0,2.1,0.0,16.1,12.420000000000002,309.0
2023-01-10 00:00:00,1.6,50.1,23.9,74.0,2.0,90.0,8.565999999999999,712.4,0.0,60.0,1.5,0.0,15.09,16.380000000000003,299.0
2023-01-10 01:00:00,1.5,38.5,22.3,60.8,2.2222222222222223,100.0,10.864,712.2,0.0,59.0,1.3,0.0,14.59,6.220000000000001,287.0
2023-01-10 02:00:00,1.34,32.1,20.8,53.0,2.444444444444444,95.0,10.45,711.9,0.0,59.0,1.2,0.0,13.91,9.36,267.0
2023-01-10 03:00:00,1.22,21.8,18.5,40.2,2.6666666666666665,104.0,9.256,711.6,0.0,59.0,1.2,0.0,13.54,16.139999999999997,250.0
2023-01-10 04:00:00,1.16,14.8,15.9,30.7,3.022222222222222,87.0,9.114,711.4,0.0,58.0,1.0,0.0,12.71,11.34,232.0
2023-01-10 05:00:00,1.15,16.4,15.1,31.4,3.8666666666666663,83.0,7.908000000000001,711.5,0.0,58.0,1.0,0.0,12.39,14.02,212.0
2023-01-10 06:00:00,1.26,25.1,16.0,41.1,3.333333333333333,82.0,9.624,711.7,0.0,58.0,1.1,0.0,12.35,22.7,203.0
2023-01-10 07:00:00,1.39,35.0,20.8,55.9,3.5555555555555554,66.0,9.624,711.7,0.0,59.0,1.2,0.0,12.99,7.0,229.0
2023-01-10 08:00:00,1.55,41.3,22.9,64.2,3.7777777777777777,85.0,9.206,711.6,0.0,60.0,1.4,0.008,13.23,5.12,272.0
2023-01-10 09:00:00,1.45,39.3,24.1,63.4,4.0,91.0,10.026,711.9,0.0,66.0,1.6,0.134,14.62,5.0,340.0
2023-01-10 10:00:00,1.26,20.5,23.2,43.7,13.0,158.0,9.854,712.0,0.0,77.0,1.9,0.292,18.93,11.44,357.0
2023-01-10 11:00:00,1.1,9.5,19.1,28.6,27.0,137.0,10.026,712.1,0.0,90.0,2.2,0.429,22.66,12.7,1.0
2023-01-10 12:00:00,1.04,5.2,15.4,20.5,45.0,116.0,10.344,711.6,0.0,89.0,2.6,0.526,26.06,18.56,3.0
2023-01-10 13:00:00,1.0,4.4,16.2,20.6,56.0,101.0,10.712,710.5,0.0,88.0,3.2,0.575,28.21,24.860000000000003,3.0
2023-01-10 14:00:00,1.1,4.3,18.5,22.8,65.0,103.0,10.824,709.5,0.0,78.0,3.6,0.402,28.86,17.86,2.0
2023-01-10 15:00:00,0.99,3.4,14.4,17.7,63.0,105.0,10.756,708.8,0.0,75.0,1.9,0.484,29.26,18.18,1.0
2023-01-10 16:00:00,1.01,3.2,17.4,20.5,69.0,68.0,9.62,708.5,0.0,73.0,2.0,0.366,29.32,18.86,1.0
2023-01-10 17:00:00,1.08,2.4,18.9,21.1,77.0,72.0,8.876,708.5,0.0,70.0,2.0,0.213,28.83,6.471428571428572,1.0
2023-01-10 18:00:00,1.28,2.2,27.0,29.1,58.0,78.0,9.136,708.7,0.0,68.0,2.2,0.054,27.29,33.64,180.0
2023-01-10 19:00:00,1.91,21.3,57.1,78.4,11.0,91.0,9.544,709.1,0.0,65.0,2.9,0.0,24.23,1.16,359.0
2023-01-10 20:00:00,1.3,2.3,30.0,32.3,34.0,152.0,9.894,709.4,0.0,64.0,1.9,0.0,23.57,1.0056,359.0
2023-01-10 21:00:00,2.23,89.7,50.9,140.6,5.0,88.0,9.284,709.4,0.0,63.0,2.9,0.0,21.74,3.37,358.0
2023-01-10 22:00:00,1.97,89.7,47.9,137.7,2.0,169.0,9.264,709.4,0.0,55.0,2.1,0.0,19.62,3.4,356.0
2023-01-10 23:00:00,2.04,56.8,43.8,100.6,2.0,133.0,10.252,709.5,0.0,61.0,1.9,0.0,18.07,12.9,354.0
2023-01-11 00:00:00,1.95,48.6,39.7,88.4,2.0,120.0,9.358,709.6,0.0,60.0,1.8,0.0,17.21,5.139999999999999,354.0
2023-01-11 01:00:00,1.58,16.8,36.2,53.0,3.0,125.0,9.202,709.5,0.0,51.0,1.4,0.0,16.96,7.06,354.0
2023-01-11 02:00:00,1.18,4.6,28.6,33.1,8.0,98.0,10.81,709.2,0.0,57.0,1.3,0.0,16.87,9.099999999999998,353.0
2023-01-11 03:00:00,1.2,9.2,30.5,39.7,3.0,68.0,10.81,709.0,0.0,47.0,1.2,0.0,15.62,9.1,352.0
2023-01-11 04:00:00,1.18,8.1,28.0,36.1,4.0,85.0,9.624,708.7,0.0,59.0,1.5,0.0,14.69,9.1,351.0
2023-01-11 05:00:00,0.96,2.8,20.0,22.7,12.0,84.0,9.624,708.1,0.0,59.0,1.4,0.0,14.72,8.379999999999999,351.0
2023-01-11 06:00:00,1.15,8.6,27.7,36.3,5.0,62.0,7.77,708.0,0.0,49.0,2.0,0.0,14.71,4.66,350.0
2023-01-11 07:00:00,1.44,33.5,31.4,65.0,2.0,66.0,7.093999999999999,708.1,0.0,59.0,2.5,0.0,14.26,5.6,351.0
2023-01-11 08:00:00,1.45,38.1,29.9,68.0,2.0,82.0,8.284,708.3,0.0,56.0,2.1,0.007,14.0,5.38,350.0
2023-01-11 09:00:00,1.36,35.1,28.5,63.6,7.0,88.0,10.41,708.8,0.0,61.0,2.1,0.149,16.52,7.088800000000001,354.0
2023-01-11 10:00:00,1.01,15.3,19.8,35.1,21.0,119.0,10.334,709.2,0.0,80.0,1.7,0.308,21.39,6.68,360.0
2023-01-11 11:00:00,0.81,4.5,9.7,14.0,37.0,118.0,10.961000000000002,709.2,0.0,93.0,1.4,0.45,25.32,49.9,3.0
2023-01-11 12:00:00,0.77,3.5,7.6,10.9,43.0,137.0,12.589,708.4,0.0,96.0,1.1,0.549,28.18,28.700000000000006,4.0
2023-01-11 13:00:00,0.83,3.7,9.3,12.8,48.0,64.0,12.302,707.3,0.0,96.0,1.3,0.591,31.09,22.9,5.0
2023-01-11 14:00:00,1.13,5.1,21.5,26.6,59.0,59.0,10.316,706.2,0.0,77.0,2.0,0.403,31.45,22.46,3.0
2023-01-11 15:00:00,1.32,5.6,32.4,37.9,68.0,81.0,10.08,705.7,0.0,77.0,4.5,0.482,31.69,22.32,2.0
2023-01-11 16:00:00,1.18,3.9,27.7,31.5,77.0,111.0,9.26,705.5,0.0,75.0,3.0,0.37,31.49,21.85142857142857,2.0
2023-01-11 17:00:00,1.07,3.6,28.8,32.4,63.0,123.0,9.636,705.6,0.0,72.0,4.5,0.22,31.15,19.35142857142857,2.0
2023-01-11 18:00:00,1.16,2.4,29.8,32.1,49.0,101.0,9.522,705.9,0.0,69.0,9.9,0.059,29.92,17.78,1.0
2023-01-11 19:00:00,1.07,1.7,27.6,29.2,47.0,79.0,9.136,706.4,0.0,66.0,3.2,0.0,27.03,5.42,180.0
2023-01-11 20:00:00,1.13,2.3,27.6,29.9,43.0,94.0,9.169999999999998,707.0,0.0,65.0,5.2,0.0,25.55,23.28,359.0
2023-01-11 21:00:00,2.01,37.2,57.2,94.4,5.0,94.0,9.752,707.5,0.0,64.0,14.4,0.0,23.59,4.4159999999999995,359.0
2023-01-11 22:00:00,2.11,111.6,57.5,169.3,2.0,170.0,10.026,707.8,0.0,61.0,6.1,0.0,20.88,4.444,358.0
2023-01-11 23:00:00,1.97,59.0,44.8,103.9,2.0,154.0,9.941999999999998,707.8,0.0,60.0,2.8,0.0,18.63,4.4719999999999995,355.0
2023-01-12 00:00:00,1.9449999999999998,205.6,67.4,272.9,6.0,239.0,11.502,718.2,0.0,49.0,4.9,0.0,20.38,4.5,17.0
2023-01-12 01:00:00,1.92,136.9,52.8,189.7,5.0,302.0,10.236,718.3,0.0,58.0,5.1,0.0,19.48,5.0,356.0
2023-01-12 02:00:00,1.86,98.0,54.1,152.3,5.0,234.0,10.010000000000002,718.2,0.0,56.0,6.3,0.0,19.15,6.3,321.0
2023-01-12 03:00:00,1.3,26.3,42.9,69.4,5.0,204.0,10.010000000000002,718.7,0.0,61.0,6.3,0.0,18.75,6.7,312.0
2023-01-12 04:00:00,1.02,4.3,34.8,39.3,9.0,135.0,10.010000000000002,718.9,0.0,58.0,6.2,0.0,18.71,6.0,297.0
2023-01-12 05:00:00,1.24,19.7,44.8,64.7,6.0,103.0,9.09,719.2,0.0,52.0,5.6,0.0,18.79,6.1,271.0
2023-01-12 06:00:00,0.91,11.6,22.8,35.0,18.0,155.0,11.014,720.6,0.0,44.0,5.0,0.0,19.64,15.6,18.0
2023-01-12 07:00:00,0.6,3.0,8.1,11.2,30.0,529.0,11.014,722.1,0.0,21.0,3.0,0.0,20.73,23.0,15.0
2023-01-12 08:00:00,0.59,3.5,11.6,15.2,29.0,634.0,13.559,723.7,0.0,15.0,2.4,0.009,19.73,19.6,12.0
2023-01-12 09:00:00,0.55,4.2,9.7,14.3,31.0,280.0,13.201,725.1,0.0,13.0,2.9,0.122,19.55,20.6,19.0
2023-01-12 10:00:00,0.51,4.1,6.9,11.2,35.0,251.0,13.053,726.4,0.0,9.0,2.7,0.218,20.46,21.5,21.0
2023-01-12 11:00:00,0.79,5.3,10.1,15.3,35.0,141.0,10.578,715.6,0.0,81.0,1.4,0.429,22.55,1.0,11.0
2023-01-12 12:00:00,0.7,2.6,4.4,6.8,44.0,120.0,9.262,715.8,0.0,81.0,1.6,0.535,23.43,1.0,1.0
2023-01-12 13:00:00,0.7,2.3,3.8,5.9,47.0,156.0,8.474,715.5,0.0,78.0,3.2,0.579,23.56,1.0,180.0
2023-01-12 14:00:00,0.7,2.8,5.2,7.9,46.0,192.0,7.586,714.9,0.0,73.0,1.6,0.419,23.72,1.0760416666666668,359.0
2023-01-12 15:00:00,0.7,2.7,5.4,7.9,46.0,59.0,8.412,714.3,0.0,72.0,1.2,0.511,24.1,1.1520833333333331,359.0
2023-01-12 16:00:00,0.7,2.2,4.6,6.7,46.0,49.0,6.453999999999999,714.0,0.0,70.0,1.0,0.398,24.29,1.228125,359.0
2023-01-12 17:00:00,0.77,2.2,6.1,8.2,44.0,71.0,6.453999999999999,714.2,0.0,68.0,1.9,0.241,23.77,13.705625,358.5
2023-01-12 18:00:00,0.87,2.1,8.8,10.7,38.0,79.0,7.25,714.8,0.0,65.0,8.0,0.068,21.23,12.725625,358.0
2023-01-12 19:00:00,0.82,1.9,10.7,12.4,34.0,89.0,6.101999999999999,715.6,0.0,63.0,4.75,0.0,18.72,16.98,357.0
2023-01-12 20:00:00,0.89,4.0,17.5,21.4,24.0,77.0,6.796000000000001,716.6,0.0,62.0,1.5,0.0,17.61,19.22,356.0
2023-01-12 21:00:00,0.86,4.2,16.2,20.3,25.0,61.0,8.062,717.4,0.0,62.0,1.4,0.0,17.2,7.260833333333333,356.0
2023-01-12 22:00:00,0.87,4.1,19.1,23.1,22.0,52.0,8.612,717.9,0.0,62.0,1.6,0.0,16.74,7.52,356.0
2023-01-12 23:00:00,0.95,3.3,24.9,28.1,13.0,36.0,7.150999999999999,718.2,0.0,62.0,4.5,0.0,15.7,6.16,354.0
2023-01-13 00:00:00,0.93,2.6,20.3,22.8,16.0,44.0,7.018000000000001,718.4,0.0,61.0,3.1,0.0,13.84,16.699999999999996,351.0
2023-01-13 01:00:00,0.72,1.5,7.9,9.2,32.0,56.0,6.261285714285714,718.4,0.0,61.0,1.4,0.0,13.13,5.26,350.0
2023-01-13 02:00:00,0.75,2.8,12.3,15.0,25.0,29.0,10.07,718.2,0.0,60.0,3.9,0.0,12.24,6.540000000000001,349.0
2023-01-13 03:00:00,0.79,6.5,19.9,26.4,8.0,26.0,9.97,718.3,0.0,60.0,1.3,0.0,9.42,4.959999999999999,343.0
2023-01-13 04:00:00,0.76,7.0,19.4,26.3,6.0,39.0,9.97,718.3,0.0,59.0,1.0,0.0,8.45,15.179999999999998,341.0
2023-01-13 05:00:00,0.81,8.9,19.1,27.9,4.0,36.0,7.69,718.2,0.0,59.0,1.1,0.0,7.76,17.6,340.0
2023-01-13 06:00:00,0.97,19.5,20.9,40.4,3.0,40.0,9.97,718.3,0.0,59.0,1.3,0.0,7.41,25.72,340.0
2023-01-13 07:00:00,1.3,41.6,21.9,63.6,2.0,54.0,10.418,718.9,0.0,59.0,1.6,0.0,6.77,6.7,340.0
2023-01-13 08:00:00,1.63,57.7,23.8,81.5,2.0,95.0,10.198,719.0,0.0,59.0,2.3,0.008,6.92,2.34,341.0
2023-01-13 09:00:00,1.74,66.4,25.6,92.0,4.0,106.0,6.9079999999999995,719.5,0.0,62.0,2.9,0.153,9.39,30.119999999999997,346.0
2023-01-13 10:00:00,1.11,15.3,17.9,33.1,22.0,130.0,9.644000000000002,719.6,0.0,74.0,2.9,0.305,13.06,5.5200000000000005,359.0
2023-01-13 11:00:00,0.83,4.5,7.7,12.0,36.0,72.0,8.798,719.4,0.0,77.0,2.2,0.445,14.47,4.6364705882352935,359.0
2023-01-13 12:00:00,0.83,4.7,9.0,13.5,38.0,38.0,7.384,719.0,0.0,79.0,1.7,0.542,16.64,14.463333333333331,360.0
2023-01-13 13:00:00,0.86,4.6,9.6,14.1,42.0,37.0,6.667999999999999,717.8,0.0,77.0,1.6,0.588,17.82,3.8620955882352943,359.5
2023-01-13 14:00:00,0.93,4.7,11.1,15.6,47.0,47.0,7.659999999999999,716.4,0.0,71.0,1.6,0.429,18.29,13.42297213622291,359.0
2023-01-13 15:00:00,0.97,3.7,11.1,14.7,51.0,46.0,8.025285714285713,715.6,0.0,69.0,1.8,0.511,19.31,13.076470588235296,358.0
2023-01-13 16:00:00,1.0,3.5,11.8,15.2,51.0,49.0,7.102000000000001,715.2,0.0,67.0,2.4,0.393,19.6,1.670084033613445,358.0
2023-01-13 17:00:00,0.98,3.0,13.9,16.8,50.0,54.0,8.66,715.2,0.0,65.0,3.0,0.24,19.88,1.6700840336134457,357.0
2023-01-13 18:00:00,1.08,2.1,21.0,23.0,57.0,58.0,9.11,715.3,0.0,63.0,9.2,0.069,18.63,1.6536134453781517,357.0
2023-01-13 19:00:00,1.03,1.7,18.8,20.3,52.0,58.0,9.05,715.6,0.0,61.0,10.149999999999999,0.0,16.64,3.2296992481203013,356.0
2023-01-13 20:00:00,1.08,1.9,20.1,21.9,26.0,69.0,8.378,716.0,0.0,61.0,11.1,0.0,15.48,3.2668421052631578,354.0
2023-01-13 21:00:00,0.98,2.3,19.6,21.7,21.0,55.0,7.708,716.1,0.0,61.0,6.2,0.0,14.43,3.832105263157895,353.0
2023-01-13 22:00:00,0.98,2.1,17.3,19.3,21.0,63.0,7.708,716.1,0.0,61.0,2.9,0.0,14.17,12.677368421052632,353.0
2023-01-13 23:00:00,0.93,1.9,14.5,16.2,24.0,49.0,7.952000000000001,715.9,0.0,60.0,3.1,0.0,13.49,2.08,352.0
2023-01-14 00:00:00,1.02,2.1,18.6,20.5,18.0,147.0,7.952,715.6,0.0,60.0,9.8,0.0,12.53,1.0056,351.0
2023-01-14 01:00:00,0.93,2.1,19.8,21.7,16.0,138.0,9.145,715.4,0.0,60.0,3.2,0.0,11.89,12.81,348.0
2023-01-14 02:00:00,1.0,4.2,21.6,25.7,13.0,194.0,6.714,715.0,0.0,59.0,3.3,0.0,11.28,5.200000000000001,348.0
2023-01-14 03:00:00,1.1,15.7,28.7,44.4,3.0,198.0,9.88,714.6,0.0,59.0,3.4,0.0,10.35,4.880000000000001,344.0
2023-01-14 04:00:00,1.06,30.5,27.2,57.7,2.0,165.0,8.43,714.4,0.0,58.0,3.1,0.0,8.5,13.76,343.0
2023-01-14 05:00:00,1.11,26.9,23.0,49.9,2.0,139.0,10.04,714.2,0.0,58.0,2.1,0.0,7.18,9.3,340.0
2023-01-14 06:00:00,1.32,82.8,27.0,109.9,2.0,108.0,9.712,714.1,0.0,58.0,7.8,0.0,7.17,7.290000000000001,340.0
2023-01-14 07:00:00,1.57,88.2,25.3,113.6,2.6666666666666665,150.0,8.58,714.3,0.0,58.0,4.4,0.0,6.07,5.28,340.0
2023-01-14 08:00:00,1.69,73.9,23.6,97.5,3.3333333333333335,124.0,10.514,714.4,0.0,57.0,3.7,0.008,5.38,5.76,339.0
2023-01-14 09:00:00,1.86,86.3,27.7,114.0,4.0,140.0,9.484,714.8,0.0,61.0,4.0,0.143,7.94,10.38,343.0
2023-01-14 10:00:00,1.21,18.5,22.7,41.2,17.0,172.0,9.332,715.0,0.0,66.0,6.5,0.303,12.65,4.279999999999999,357.0
2023-01-14 11:00:00,1.12,9.6,17.0,26.6,29.0,89.0,11.018,714.8,0.0,79.0,6.3,0.439,15.37,14.000000000000004,360.0
2023-01-14 12:00:00,1.05,10.7,19.3,30.0,32.0,93.0,9.964,714.1,0.0,65.0,3.6,0.536,16.59,19.979999999999997,360.0
2023-01-14 13:00:00,1.16,9.5,21.0,30.5,37.0,83.0,8.85,712.9,0.0,74.0,4.2,0.574,17.92,11.956470588235296,359.0
2023-01-14 14:00:00,1.23,8.5,24.3,32.7,44.0,116.0,9.074,711.8,0.0,68.0,4.6,0.43,19.1,1.1764705882352942,358.0
2023-01-14 15:00:00,1.03,4.1,14.0,17.9,54.0,87.0,8.247285714285713,711.0,0.0,68.0,3.2,0.502,20.01,1.2164705882352942,358.0
2023-01-14 16:00:00,0.99,2.9,11.0,13.8,57.0,58.0,7.753285714285714,710.7,0.0,43.0,2.4,0.388,20.58,1.2164705882352942,358.0
2023-01-14 17:00:00,1.02,2.5,9.7,12.1,50.0,47.0,8.247285714285713,710.6,0.0,48.0,2.3,0.236,20.93,2.846842105263158,357.0
2023-01-14 18:00:00,1.21,2.3,12.6,14.8,38.0,44.0,9.052,710.7,0.0,57.0,5.2,0.072,19.8,2.846842105263158,357.0
2023-01-14 19:00:00,1.26,2.4,19.0,21.2,25.0,59.0,7.438727272727272,710.7,0.0,50.0,5.2,0.0,17.59,3.086842105263158,356.0
2023-01-14 20:00:00,1.18,2.1,16.6,18.5,25.0,66.0,8.378,711.0,0.0,61.0,2.3,0.0,16.61,3.832105263157895,355.0
2023-01-14 21:00:00,1.16,2.0,13.7,15.6,27.0,61.0,9.016,711.1,0.0,37.0,1.9,0.0,16.11,4.76,356.0
2023-01-14 22:00:00,1.34,7.3,22.8,30.0,15.0,57.0,9.806,710.9,0.0,44.0,6.7,0.0,15.42,1.1,354.0
2023-01-14 23:00:00,1.49,24.7,25.0,49.8,12.0,117.0,9.745,710.6,0.0,42.0,10.2,0.0,14.55,23.2762,352.0
2023-01-15 00:00:00,1.71,34.0,32.3,66.3,2.0,98.5,8.703999999999999,710.2,0.0,36.0,4.3,0.0,13.41,8.135000000000002,352.0
2023-01-15 01:00:00,1.57,14.0,31.7,45.6,3.0,80.0,8.834,709.5,0.0,58.0,18.3,0.0,12.03,36.095,348.0
2023-01-15 02:00:00,1.45,14.7,27.8,42.5,4.0,99.0,7.108,709.2,0.0,28.0,13.9,0.0,11.38,25.76,346.0
2023-01-15 03:00:00,1.43,27.3,25.3,52.5,3.0,81.0,6.76,708.6,0.0,34.0,8.2,0.0,9.79,30.42,343.0
2023-01-15 04:00:00,1.47,30.5,23.6,54.2,2.0,75.0,8.164,708.0,0.0,49.0,3.8,0.0,8.34,56.260000000000005,341.0
2023-01-15 05:00:00,1.36,12.0,20.6,32.6,2.0,79.0,8.01,707.5,0.0,57.0,1.9,0.0,7.74,52.06666666666667,339.0
2023-01-15 06:00:00,1.42,23.4,21.6,45.0,2.0,67.0,8.01,707.2,0.0,31.0,2.0,0.0,7.65,47.87333333333334,339.0
2023-01-15 07:00:00,1.42,27.8,22.5,50.4,3.0,73.0,7.424000000000001,706.9,0.0,40.0,2.0,0.0,7.71,43.68000000000001,340.0
2023-01-15 08:00:00,1.53,45.5,23.4,69.0,4.0,66.0,7.424000000000001,706.9,0.0,46.0,2.3,0.008,7.67,44.31735849056603,340.0
2023-01-15 09:00:00,1.69,37.2,24.8,62.0,5.0,82.0,9.478,707.0,0.0,59.0,3.3,0.135,10.58,5.26,349.0
2023-01-15 10:00:00,1.38,15.0,22.4,37.4,16.0,113.0,9.628,707.2,0.0,48.0,8.3,0.3,16.15,33.120000000000005,357.0
2023-01-15 11:00:00,1.52,19.2,26.3,45.5,18.0,115.0,12.367,706.7,0.0,50.0,8.3,0.441,20.07,27.24,1.0
2023-01-15 12:00:00,1.45,12.4,24.7,37.0,29.0,124.0,11.056,706.2,0.0,66.0,21.8,0.54,22.52,17.16,2.0
2023-01-15 13:00:00,1.58,10.4,29.7,40.1,42.0,134.0,12.21,705.2,0.0,64.0,8.0,0.584,24.31,16.06666666666667,2.0
2023-01-15 14:00:00,1.66,10.9,37.5,48.5,44.0,126.0,11.708,704.0,0.0,62.0,16.9,0.385,25.3,10.08,181.0
2023-01-15 15:00:00,1.38,4.7,21.5,26.1,64.0,127.0,10.957999999999998,703.2,0.0,71.0,8.2,0.512,26.69,1.6988235294117646,360.0
2023-01-15 16:00:00,1.18,2.6,13.4,15.9,73.0,108.0,10.536,702.8,0.0,36.0,4.4,0.366,26.98,1.4964705882352942,359.0
2023-01-15 17:00:00,1.2,2.3,14.5,16.6,75.0,122.0,8.988,702.7,0.0,57.0,4.3,0.235,26.85,1.4964705882352942,359.0
2023-01-15 18:00:00,1.2,1.9,15.8,17.5,64.0,96.0,9.986,702.9,0.0,41.0,26.8,0.06,25.0,1.862857142857143,359.0
2023-01-15 19:00:00,1.42,2.7,25.1,27.8,44.0,70.0,7.885999999999998,703.0,0.0,62.0,11.9,0.0,22.23,4.92,358.0
2023-01-15 20:00:00,1.94,19.7,46.8,66.6,8.0,92.0,9.611999999999998,703.4,0.0,38.0,8.3,0.0,21.19,28.46,357.0
2023-01-15 21:00:00,1.86,24.2,38.5,62.8,3.0,101.0,9.208,703.4,0.0,60.0,4.9,0.0,19.8,21.619999999999997,356.0
2023-01-15 22:00:00,1.81,28.1,33.3,61.4,3.0,111.0,10.316,703.4,0.0,45.0,44.2,0.0,18.68,15.8832,356.0
2023-01-15 23:00:00,2.05,51.8,32.7,84.5,2.0,111.0,11.132,703.3,0.0,58.0,24.5,0.0,17.26,4.163200000000001,354.0
