Date,NORESTE2 CO ppm,NORESTE2 NO ppb,NORESTE2 NO2 ppb,NORESTE2 NOX ppb,NORESTE2 O3 ppb,NORESTE2 PM10 ug/m3,NORESTE2 PM2.5 ug/m3,NORESTE2 PRS mmhg,NORESTE2 RAINF mm/hr,NORESTE2 RH %,NORESTE2 SO2 ppb,NORESTE2 SR KW/m2,NORESTE2 TOUT degC,NORESTE2 WSR KMPH,NORESTE2 WDV DEG
2023-04-19 19:00:00,1.37,13.6,21.4,35.0,23.0,101.0,27.0,708.7,0.0,50.0,2.9,0.051,29.32,16.2,147.0
2023-04-19 20:00:00,1.43,15.0,24.5,39.5,17.0,88.0,15.0,709.3,0.0,56.0,2.8,0.001,28.46,12.5,136.0
2023-04-19 21:00:00,1.24,10.1,16.1,26.3,20.0,89.0,4.0,710.3,0.0,67.0,4.0,0.0,26.5,17.1,134.0
2023-04-19 22:00:00,1.25,8.8,16.4,25.2,21.0,88.0,5.0,711.4,0.0,72.0,3.6,0.0,24.93,14.7,136.0
2023-04-19 23:00:00,1.31,8.5,18.1,26.6,19.0,70.0,5.0,711.9,0.0,75.0,3.9,0.0,24.29,11.3,135.0
2023-04-20 00:00:00,1.3,6.5,16.5,23.0,20.0,58.0,10.0,711.9,0.0,77.0,4.3,0.0,23.88,10.2,138.0
2023-04-20 01:00:00,1.27,4.6,12.8,17.4,22.0,63.0,9.0,711.6,0.0,79.0,4.3,0.0,23.54,9.1,131.0
2023-04-20 02:00:00,1.07,3.9,12.7,16.6,21.0,60.0,15.0,711.1,0.0,80.0,3.5,0.0,23.38,10.5,144.0
2023-04-20 03:00:00,1.06,4.5,15.6,20.1,18.0,45.0,8.0,710.5,0.0,80.0,3.5,0.0,23.18,9.8,145.0
2023-04-20 04:00:00,1.17,4.1,14.4,18.5,18.0,44.0,20.0,710.1,0.0,80.0,3.6,0.0,23.01,9.1,134.0
2023-04-20 05:00:00,1.14,4.4,13.0,17.4,20.0,56.0,14.0,710.3,0.0,81.0,3.3,0.0,22.91,8.4,144.0
2023-04-20 06:00:00,1.16,9.3,17.4,26.6,16.0,52.0,18.0,710.7,0.0,81.0,2.8,0.0,23.04,6.3,147.0
2023-04-20 07:00:00,1.27,12.3,21.7,34.0,13.0,58.0,21.0,711.2,0.0,81.0,2.7,0.006,23.02,4.6,81.0
2023-04-20 08:00:00,1.53,28.6,24.4,53.0,11.0,68.0,22.0,711.7,0.0,80.0,2.8,0.042,23.41,7.2,147.0
2023-04-20 09:00:00,1.52,20.3,19.9,40.2,14.0,88.0,24.0,712.0,0.0,80.0,2.8,0.091,23.55,6.9,130.0
2023-04-20 10:00:00,1.54,21.7,22.7,44.4,15.0,83.0,23.0,712.2,0.0,76.0,2.9,0.19,24.8,5.1,136.0
2023-04-20 11:00:00,1.36,11.9,16.4,28.3,22.0,78.0,32.0,712.2,0.0,68.0,3.5,0.286,26.43,6.1,92.0
2023-04-20 12:00:00,1.28,12.0,15.2,27.2,25.0,69.0,30.0,712.2,0.0,63.0,4.0,0.474,27.38,8.2,100.0
2023-04-20 13:00:00,1.39,11.1,18.7,29.8,30.0,68.0,37.0,711.9,0.0,55.0,5.6,0.342,28.62,6.6,111.0
2023-04-20 14:00:00,1.41,12.7,23.2,36.0,35.0,69.0,53.0,711.4,0.0,49.0,7.6,0.536,30.05,8.4,143.0
2023-04-20 15:00:00,1.32,9.6,19.9,29.4,39.0,90.0,58.0,710.8,0.0,47.0,8.2,0.538,30.71,9.6,134.0
2023-04-20 16:00:00,1.41,10.1,24.7,34.9,38.0,88.0,56.0,710.0,0.0,45.0,12.2,0.412,31.15,11.1,146.0
2023-04-20 17:00:00,1.41,11.2,24.8,36.0,33.0,88.0,54.0,709.5,0.0,44.0,10.6,0.294,31.38,11.9,153.0
2023-04-20 18:00:00,1.37,10.3,20.3,30.6,30.0,97.0,45.0,709.5,0.0,47.0,7.5,0.163,30.72,15.2,155.0
2023-04-20 19:00:00,1.46,8.9,19.5,28.4,27.0,93.0,31.0,709.8,0.0,49.0,3.8,0.043,29.7,15.3,160.0
2023-04-20 20:00:00,1.49,16.5,28.6,45.1,18.0,90.0,22.0,710.2,0.0,50.0,3.1,0.001,29.29,11.2,144.0
2023-04-20 21:00:00,1.5,21.7,32.4,54.1,12.0,89.0,17.0,711.0,0.0,53.0,3.4,0.0,28.71,9.1,147.0
2023-04-20 22:00:00,1.48,20.8,28.2,49.0,11.0,107.0,20.0,711.4,0.0,60.0,3.2,0.0,27.98,10.5,142.0
2023-04-20 23:00:00,1.27,13.3,20.0,33.2,12.0,97.0,20.0,711.6,0.0,69.0,2.9,0.0,26.68,11.7,140.0
2023-04-21 00:00:00,1.25,9.9,18.2,28.1,13.0,77.0,17.666666666666668,711.6,0.0,75.0,2.9,0.0,25.65,10.9,139.0
2023-04-21 01:00:00,1.23,9.0,18.9,27.9,12.0,74.0,15.333333333333334,711.8,0.0,77.0,3.4,0.0,24.99,9.2,136.0
2023-04-21 02:00:00,1.16,4.9,11.4,16.4,18.0,65.0,13.0,711.7,0.0,79.0,3.4,0.0,24.56,6.4,98.0
2023-04-21 03:00:00,1.04,2.5,9.5,12.0,19.0,54.0,18.0,711.2,0.0,80.0,2.9,0.0,24.26,5.5,66.0
2023-04-21 04:00:00,1.11,2.4,9.7,12.1,18.0,55.0,19.0,711.0,0.0,81.0,2.6,0.0,24.09,2.5,165.0
2023-04-21 05:00:00,1.13,2.9,13.0,15.9,15.0,75.0,30.0,710.8,0.0,82.0,2.4,0.0,23.94,1.1,191.0
2023-04-21 06:00:00,1.17,5.0,15.0,20.0,12.0,65.0,30.0,711.3,0.0,82.0,2.4,0.0,23.62,5.7,347.0
2023-04-21 07:00:00,1.27,15.7,21.6,37.2,7.0,72.0,26.0,712.0,0.0,84.0,2.5,0.014,23.28,7.6,341.0
2023-04-21 08:00:00,1.39,15.1,18.3,33.4,11.0,96.0,36.0,713.0,0.0,82.0,2.5999999999999996,0.125,24.33,9.7,322.0
2023-04-21 09:00:00,1.28,8.3,12.1,20.5,19.0,118.0,42.0,713.4,0.0,70.0,2.6999999999999997,0.292,26.7,10.4,315.0
2023-04-21 10:00:00,1.36,6.8,14.0,20.9,30.0,101.0,45.0,713.6,0.0,54.0,2.8,0.437,29.72,11.0,320.0
2023-04-21 11:00:00,1.23,3.8,8.9,12.6,41.0,130.0,58.0,713.7,0.0,45.0,3.3,0.557,31.67,9.2,323.0
2023-04-21 12:00:00,1.19,3.6,7.2,10.8,41.0,98.0,57.0,713.2,0.0,37.0,3.5,0.649,33.97,6.8,2.0
2023-04-21 13:00:00,1.26,3.5,6.5,10.0,42.0,74.0,47.0,712.5,0.0,25.0,2.9,0.68,35.6,9.9,346.0
2023-04-21 14:00:00,1.28,4.5,7.1,11.5,41.0,59.0,31.0,711.7,0.0,24.0,2.6,0.679,35.9,11.8,360.0
2023-04-21 15:00:00,1.28,4.4,7.3,11.7,39.0,53.0,23.0,711.3,0.0,23.0,2.5,0.6,35.45,19.0,15.0
2023-04-21 16:00:00,1.43,7.7,12.9,20.6,33.0,198.0,4.0,711.3,0.0,29.0,2.9,0.407,33.45,10.2,61.0
2023-04-21 17:00:00,1.52,9.4,16.1,25.5,31.0,128.0,10.0,711.5,0.0,40.0,2.8,0.281,29.67,23.5,167.0
2023-04-21 18:00:00,1.54,11.0,19.4,30.4,27.0,190.0,16.0,711.6,0.0,40.0,2.7,0.202,30.23,16.6,169.0
2023-04-21 19:00:00,1.54,13.6,24.5,38.1,22.0,121.0,22.0,711.9,0.0,36.0,2.8,0.056,30.93,11.0,156.0
2023-04-21 20:00:00,1.53,16.4,30.0,46.3,16.0,78.0,16.0,712.6,0.0,47.0,5.4,0.001,28.21,12.0,130.0
2023-04-21 21:00:00,1.32,18.8,29.7,48.5,16.0,86.0,14.0,713.7,0.0,54.0,4.1,0.0,25.78,16.8,144.0
2023-04-21 22:00:00,1.35,13.2,24.2,37.5,19.0,95.0,13.0,714.5,0.0,60.0,2.9,0.0,24.46,16.4,148.0
2023-04-21 23:00:00,1.32,9.7,22.1,31.8,21.0,77.0,12.0,714.4,0.0,58.0,3.7,0.0,23.89,12.5,150.0
2023-04-22 00:00:00,1.36,8.9,25.5,34.5,17.0,63.0,8.0,713.8,0.0,62.0,5.2,0.0,23.04,6.2,102.0
2023-04-22 01:00:00,1.23,3.6,19.1,22.7,20.0,58.0,22.0,713.2,0.0,65.0,3.4,0.0,22.21,4.2,38.0
2023-04-22 02:00:00,1.2,2.8,10.1,12.9,26.0,70.0,15.0,712.6,0.0,66.0,3.4,0.0,21.9,4.0,343.0
2023-04-22 03:00:00,1.18,2.6,14.0,16.6,22.0,47.0,9.0,712.0,0.0,67.0,3.7,0.0,21.83,3.0,246.0
2023-04-22 04:00:00,1.29,6.2,23.7,29.9,14.0,53.0,10.0,711.9,0.0,67.0,3.8,0.0,21.91,3.8,194.0
2023-04-22 05:00:00,1.2,5.6,16.2,21.8,21.0,65.0,16.0,712.2,0.0,72.0,3.8,0.0,21.24,11.1,158.0
2023-04-22 06:00:00,1.2,8.6,21.0,29.6,18.0,51.0,14.0,712.3,0.0,78.0,4.7,0.0,20.6,10.5,146.0
2023-04-22 07:00:00,1.34,18.6,26.0,44.7,12.0,53.0,17.0,712.8,0.0,81.0,5.5,0.011,20.14,8.7,146.0
2023-04-22 08:00:00,1.4,20.5,24.6,45.2,15.0,56.0,16.0,713.1,0.0,75.0,7.0,0.109,21.27,9.4,145.0
2023-04-22 09:00:00,1.49,29.7,26.2,55.9,16.0,61.0,24.0,713.0,0.0,72.0,6.2,0.246,22.42,9.1,136.0
2023-04-22 10:00:00,1.38,19.5,20.2,39.7,21.0,67.0,28.0,713.0,0.0,68.0,5.6,0.441,23.51,8.9,119.0
2023-04-22 11:00:00,1.46,20.4,21.0,41.4,22.0,54.0,34.0,712.8,0.0,64.0,8.0,0.553,24.83,9.8,133.0
2023-04-22 12:00:00,1.41,17.8,18.8,36.6,24.0,81.0,47.0,712.3,0.0,61.0,6.5,0.599,25.64,12.1,134.0
2023-04-22 13:00:00,1.45,14.3,18.1,32.4,28.0,78.0,41.0,711.5,0.0,58.0,7.8,0.529,26.44,14.3,139.0
2023-04-22 14:00:00,1.41,13.4,17.6,31.0,28.0,90.0,44.0,710.6,0.0,56.0,6.0,0.484,27.2,15.6,143.0
2023-04-22 15:00:00,1.54,13.9,21.9,35.8,26.0,92.0,44.0,710.1,0.0,55.0,8.0,0.176,27.33,14.3,154.0
2023-04-22 16:00:00,1.61,14.9,19.5,34.4,23.0,79.0,57.0,709.4,0.0,61.0,3.9,0.294,26.85,14.1,156.0
2023-04-22 17:00:00,1.42,14.5,19.5,33.9,25.0,110.0,47.0,708.3,0.0,54.0,7.0,0.34,28.21,15.3,148.0
2023-04-22 18:00:00,1.37,13.1,16.6,29.7,23.0,86.0,37.0,708.4,0.0,53.0,8.6,0.212,27.86,13.5,141.0
2023-04-22 19:00:00,1.29,10.2,16.3,26.5,20.0,85.0,31.0,708.5,0.0,57.0,5.2,0.045,27.48,16.0,143.0
2023-04-22 20:00:00,1.31,10.7,17.8,28.5,18.0,84.0,15.0,708.3,0.0,62.0,6.3,0.001,26.43,15.0,145.0
2023-04-22 21:00:00,1.42,9.3,15.8,25.1,18.0,57.0,9.0,708.7,0.0,67.0,5.2,0.0,24.63,15.8,139.0
2023-04-22 22:00:00,1.23,8.8,13.6,22.4,18.0,64.0,2.0,709.1,0.0,72.0,3.9,0.0,23.23,15.2,144.0
2023-04-22 23:00:00,1.24,7.1,13.3,20.4,19.0,49.0,11.0,709.0,0.0,74.0,3.2,0.0,22.37,11.7,151.0
2023-04-23 00:00:00,1.27,6.6,16.0,22.6,17.0,50.0,9.0,708.8,0.0,75.0,3.1,0.0,21.96,7.1,87.0
2023-04-23 01:00:00,1.245,5.25,13.15,18.4,18.0,42.5,10.5,708.25,0.0,77.0,3.0,0.0,21.93,6.7,87.0
2023-04-23 02:00:00,1.22,3.9,10.3,14.2,19.0,35.0,12.0,707.7,0.0,79.0,2.9,0.0,21.9,6.3,87.0
2023-04-23 03:00:00,1.14,3.3,8.9,12.2,18.0,38.0,11.0,707.6,0.0,80.0,2.7,0.0,22.26,4.7,133.0
2023-04-23 04:00:00,1.11,2.5,6.7,9.2,19.0,43.0,15.0,707.4,0.0,82.0,2.5,0.0,22.2,6.8,153.0
2023-04-23 05:00:00,1.12,2.4,5.9,8.3,23.0,41.0,19.0,707.6,0.0,79.0,2.4,0.0,22.12,6.5,103.0
2023-04-23 06:00:00,1.13,2.7,7.4,10.1,22.0,44.0,19.0,708.1,0.0,77.0,2.3,0.0,22.1,6.7,68.0
2023-04-23 07:00:00,1.19,3.3,11.0,14.4,18.0,38.0,18.0,708.6,0.0,78.0,2.2,0.007,22.43,3.7,56.0
2023-04-23 08:00:00,1.15,2.5,7.7,10.2,20.0,43.0,20.0,709.4,0.0,78.0,2.4,0.04,22.71,5.5,346.0
2023-04-23 09:00:00,1.1,2.4,4.7,7.2,22.0,46.0,21.0,709.8,0.0,76.0,2.4,0.15,23.44,5.6,335.0
2023-04-23 10:00:00,1.1,2.9,4.6,7.4,25.0,50.0,30.0,709.8,0.0,66.0,2.75,0.438,26.22,5.9,329.0
2023-04-23 11:00:00,1.13,2.8,4.7,7.6,28.0,46.0,38.0,709.9,0.0,60.0,3.1,0.452,27.01,7.6,350.0
2023-04-23 12:00:00,1.18,2.4,4.3,6.8,32.0,50.0,39.0,709.7,0.0,50.0,3.0,0.465,28.99,6.9,19.0
2023-04-23 13:00:00,1.17,2.7,4.6,7.2,33.0,39.0,31.0,709.2,0.0,50.0,2.6,0.472,28.6,17.2,14.0
2023-04-23 14:00:00,1.17,2.9,5.0,7.9,37.0,102.0,23.0,709.7,0.0,58.0,2.4,0.57,24.81,29.8,2.0
2023-04-23 15:00:00,1.2,3.4,5.2,8.6,32.0,131.0,11.0,710.3,0.0,61.0,2.4,0.544,21.73,31.8,5.0
2023-04-23 16:00:00,1.24,3.1,4.9,8.1,31.0,99.0,10.75,711.1,0.0,63.0,2.3,0.19,19.03,26.9,8.0
2023-04-23 17:00:00,1.21,2.8,4.9,7.8,34.0,67.0,10.5,711.6,0.0,64.0,2.3,0.215,18.6,24.5,4.0
2023-04-23 18:00:00,1.18,2.5,5.4,7.9,31.0,44.0,10.25,712.3,0.0,66.0,2.2,0.088,17.96,18.9,350.0
2023-04-23 19:00:00,1.19,2.3,5.4,7.6,28.0,31.0,5.6,713.1,0.0,70.0,2.2,0.016,16.23,21.5,350.0
2023-04-23 20:00:00,1.22,2.6,6.4,9.0,26.0,30.0,9.75,714.2,0.0,73.0,2.2333333333333334,0.0,15.52,19.3,359.0
2023-04-23 21:00:00,1.2,2.2,6.2,8.3,27.0,30.0,9.5,715.5,0.0,72.0,2.2666666666666666,0.0,15.85,14.1,350.0
2023-04-23 22:00:00,1.18,1.9,6.3,8.2,26.0,26.0,9.25,716.4,0.0,76.0,2.3,0.0,15.38,11.8,347.0
2023-04-23 23:00:00,1.2,1.9,6.5,8.4,26.0,24.0,9.0,716.8,0.0,75.0,2.4,0.0,15.38,10.4,351.0
2023-04-24 00:00:00,1.18,1.8,5.5,7.3,27.0,26.0,2.0,716.9,0.0,80.0,2.5,0.0,14.2,9.2,356.0
2023-04-24 01:00:00,1.17,1.7,4.8,6.5,28.0,26.0,13.0,717.0,0.0,83.0,2.2,0.0,13.89,7.1,357.0
2023-04-24 02:00:00,1.16,1.5,4.5,6.0,27.0,28.0,8.0,716.3,0.0,81.0,2.3,0.0,14.29,6.2,6.0
2023-04-24 03:00:00,1.14,1.5,4.6,6.1,25.0,29.0,6.0,715.6,0.0,84.0,2.3,0.0,14.23,9.4,7.0
2023-04-24 04:00:00,1.12,1.55,4.1,5.5,28.0,30.0,8.0,715.8,0.0,87.0,2.2,0.0,13.34,9.1,350.0
2023-04-24 05:00:00,1.13,1.6,5.5,7.1,25.0,35.0,6.0,716.1,0.0,89.0,2.3,0.0,13.24,9.0,1.0
2023-04-24 06:00:00,1.18,2.5,7.2,9.7,23.0,27.0,9.0,716.0,0.0,90.0,2.2,0.0,13.27,9.1,8.0
2023-04-24 07:00:00,1.2,2.8,10.9,13.7,21.0,27.0,12.0,716.3,0.0,90.0,2.1,0.003,13.11,8.3,343.0
2023-04-24 08:00:00,1.32,5.4,12.2,17.6,20.0,27.0,6.0,716.8,0.0,90.0,2.1,0.017,13.11,10.5,349.5
2023-04-24 09:00:00,1.3,5.7,11.7,17.4,20.0,29.0,11.0,717.2,0.0,91.0,2.2,0.054,13.33,10.2,356.0
2023-04-24 10:00:00,1.28,5.8,10.3,16.1,21.0,25.0,8.0,717.2,0.0,90.0,2.2,0.128,13.85,9.7,356.0
2023-04-24 11:00:00,1.34,5.9,8.8,14.8,24.0,24.0,8.0,716.8,0.0,89.0,2.3,0.208,14.85,7.9,14.0
2023-04-24 12:00:00,1.29,5.5,11.4,16.9,25.0,35.0,12.0,716.4,0.0,84.0,2.4,0.151,16.77,2.5,51.0
2023-04-24 13:00:00,1.33,10.0,18.3,28.4,24.0,42.0,14.0,715.9,0.0,76.0,2.3,0.167,17.78,2.9,165.0
2023-04-24 14:00:00,1.55,20.3,26.4,46.7,20.0,53.0,15.0,715.4,0.0,72.0,2.4,0.156,18.05,9.5,152.0
2023-04-24 15:00:00,1.55,19.1,27.5,46.6,20.0,67.0,20.0,715.1,0.0,75.0,2.8,0.071,17.53,10.7,136.0
2023-04-24 16:00:00,1.46,20.3,26.2,46.4,18.0,59.0,17.0,714.5,0.0,76.0,4.0,0.073,17.56,10.7,151.0
2023-04-24 17:00:00,1.43,17.4,24.3,41.7,21.0,55.0,18.0,714.0,0.0,74.0,8.8,0.095,17.97,12.3,149.0
2023-04-24 18:00:00,1.51,21.9,25.7,47.6,17.0,71.0,21.0,713.7,0.0,76.0,5.9,0.076,17.97,10.2,138.0
2023-04-24 19:00:00,1.51,24.4,29.7,54.1,13.0,56.0,14.0,713.4,0.0,77.0,7.5,0.023,17.67,10.1,144.0
2023-04-24 20:00:00,1.42,20.3,27.8,48.1,13.0,54.0,12.0,713.4,0.0,79.0,7.2,0.0,17.19,9.9,141.0
2023-04-24 21:00:00,1.41,18.8,24.7,43.4,13.0,44.0,14.0,713.7,0.0,80.0,6.1,0.0,16.98,8.3,133.0
2023-04-24 22:00:00,1.34,17.9,24.1,42.0,12.5,40.0,6.0,713.8,0.0,82.0,5.8,0.0,16.81,7.9,138.0
2023-04-24 23:00:00,1.37,16.9,24.1,41.0,12.0,45.0,8.0,713.6,0.0,82.0,9.5,0.0,16.72,6.3,126.0
2023-04-25 00:00:00,1.28,9.0,20.2,29.2,15.0,43.0,9.0,713.3,0.0,83.0,4.9,0.0,16.52,6.5,107.0
2023-04-25 01:00:00,1.24,6.7,18.0,24.7,16.0,40.0,5.0,713.0,0.0,84.0,6.3,0.0,16.34,6.8,135.0
2023-04-25 02:00:00,1.18,5.5,19.0,24.4,14.0,41.0,14.0,712.6,0.0,85.0,8.2,0.0,16.3,6.1,154.0
2023-04-25 03:00:00,1.17,4.1,19.7,23.9,12.0,42.0,16.0,712.2,0.0,85.0,13.0,0.0,16.4,3.0,89.0
2023-04-25 04:00:00,1.17,3.7,18.8,22.5,13.0,47.0,21.0,711.7,0.0,85.0,13.45,0.0,16.58,1.8,102.0
2023-04-25 05:00:00,1.19,3.1,15.2,18.3,13.0,41.0,19.0,711.4,0.0,84.0,13.9,0.0,16.56,3.6,7.0
2023-04-25 06:00:00,1.19,3.2,14.8,18.0,13.0,32.0,10.0,711.5,0.0,85.0,5.7,0.0,16.27,4.8,348.0
2023-04-25 07:00:00,1.31,7.9,16.9,24.7,13.333333333333334,26.0,11.0,712.0,0.0,86.0,3.9,0.004,16.06,5.6,8.0
2023-04-25 08:00:00,1.38,8.7,17.4,26.1,13.666666666666666,39.0,10.0,712.6,0.0,87.0,3.2,0.038,16.18,4.0,342.0
2023-04-25 09:00:00,1.45,11.5,18.9,30.4,14.0,34.0,14.0,712.9,0.0,87.0,4.0,0.107,17.04,5.3,349.0
2023-04-25 10:00:00,1.45,10.4,15.7,26.1,19.0,53.0,19.0,713.0,0.0,81.0,5.9,0.265,19.24,4.3,335.0
2023-04-25 11:00:00,1.38,13.7,19.2,32.9,24.0,53.0,22.0,712.5,0.0,62.0,5.8,0.479,22.81,1.1,165.0
2023-04-25 12:00:00,1.5,14.6,22.1,36.7,30.0,64.0,25.0,712.1,0.0,55.0,5.2,0.565,24.44,6.1,139.0
2023-04-25 13:00:00,1.4,15.3,20.0,35.2,28.0,64.0,24.0,711.5,0.0,55.0,4.0,0.635,24.55,10.3,145.0
2023-04-25 14:00:00,1.39,20.0,27.9,47.9,29.0,44.0,18.0,710.9,0.0,53.0,5.7,0.653,25.4,12.6,139.0
2023-04-25 15:00:00,1.47,16.3,26.3,42.6,33.0,64.0,35.0,710.2,0.0,53.0,13.7,0.619,25.64,12.8,145.0
2023-04-25 16:00:00,1.38,15.9,24.2,40.1,31.0,73.0,38.0,709.3,0.0,52.0,12.7,0.521,26.02,13.7,143.0
2023-04-25 17:00:00,1.36,11.8,19.5,31.3,33.0,64.0,25.0,708.9,0.0,52.0,5.4,0.381,25.81,14.9,149.0
2023-04-25 18:00:00,1.37,12.6,20.7,33.3,29.0,58.0,21.0,709.0,0.0,54.0,3.6,0.215,25.57,14.3,148.0
2023-04-25 19:00:00,1.44,16.8,23.8,40.6,21.0,57.0,10.0,709.4,0.0,56.0,3.1,0.062,24.98,13.3,144.0
2023-04-25 20:00:00,1.44,18.6,26.8,45.4,14.0,57.0,8.0,709.9,0.0,60.0,7.3,0.001,23.87,11.4,138.0
2023-04-25 21:00:00,1.46,20.9,27.9,48.8,12.0,60.0,7.5,710.4,0.0,65.0,7.2,0.0,23.07,9.7,139.0
2023-04-25 22:00:00,1.33,20.9,30.1,51.1,10.0,67.0,7.0,710.8,0.0,69.0,5.4,0.0,22.26,9.6,145.0
2023-04-25 23:00:00,1.45,26.8,32.9,59.7,8.0,58.0,13.0,711.0,0.0,71.0,4.0,0.0,21.81,5.4,142.0
2023-04-26 00:00:00,1.43,18.0,29.2,47.3,8.0,64.0,18.0,710.8,0.0,74.0,3.6,0.0,21.06,7.5,160.0
2023-04-26 01:00:00,1.33,8.0,21.9,29.9,13.0,67.0,24.0,710.4,0.0,76.0,3.0,0.0,20.84,7.9,157.0
2023-04-26 02:00:00,1.27,7.3,20.6,27.9,12.0,55.0,12.0,709.8,0.0,76.0,2.7,0.0,20.72,4.8,160.0
2023-04-26 03:00:00,1.32,12.2,23.8,36.1,8.0,52.0,12.0,709.3,0.0,78.0,2.6,0.0,20.07,1.7,85.0
2023-04-26 04:00:00,1.26,14.1,21.5,35.7,7.0,55.0,16.0,709.2,0.0,82.0,2.6,0.0,18.58,5.3,28.0
2023-04-26 05:00:00,1.18,4.5,16.6,21.1,11.0,50.0,13.0,709.3,0.0,83.0,2.7,0.0,18.48,5.3,352.0
2023-04-26 06:00:00,1.24,7.6,18.2,25.8,10.0,39.0,12.0,709.4,0.0,84.0,2.8,0.0,18.6,3.6,337.0
2023-04-26 07:00:00,1.53,16.8,21.9,38.7,8.0,50.0,15.0,709.6,0.0,85.0,2.9,0.022,18.85,2.4,297.0
2023-04-26 08:00:00,1.61,22.7,21.3,43.9,12.0,68.0,16.0,709.8,0.0,82.0,3.0,0.134,20.47,4.2,347.0
2023-04-26 09:00:00,1.38,11.2,14.6,25.8,18.0,69.0,23.0,709.8,0.0,76.0,3.3,0.251,22.01,6.0,9.0
2023-04-26 10:00:00,1.24,10.3,13.3,23.6,21.0,55.0,22.0,709.9,0.0,71.0,3.8,0.4,23.25,8.1,350.0
2023-04-26 11:00:00,1.21,7.0,11.0,18.0,28.0,55.0,23.0,709.9,0.0,58.0,5.0,0.516,25.94,5.7,339.0
2023-04-26 12:00:00,1.33,4.0,14.2,18.2,30.0,52.0,8.0,709.3,0.0,45.0,4.1,0.531,28.7,4.0,119.0
2023-04-26 13:00:00,1.47,6.5,26.5,33.0,26.0,72.0,19.0,708.5,0.0,42.0,4.2,0.607,29.34,9.3,150.0
2023-04-26 14:00:00,1.44,16.7,25.1,41.8,24.0,92.0,30.0,707.9,0.0,40.0,6.1,0.64,29.98,10.9,133.0
2023-04-26 15:00:00,1.46,19.0,27.2,46.2,26.0,82.0,51.0,707.4,0.0,40.0,6.7,0.41,29.67,14.2,147.0
2023-04-26 16:00:00,1.45,10.9,20.2,31.1,35.0,80.0,37.0,706.8,0.0,44.0,6.65,0.332,29.17,16.4,154.0
2023-04-26 17:00:00,1.49,9.6,25.0,34.6,44.0,85.0,21.0,706.5,0.0,41.0,6.6,0.336,29.85,14.2,151.0
2023-04-26 18:00:00,1.63,9.9,36.2,46.1,45.0,87.0,22.0,706.5,0.0,43.0,5.6,0.132,29.3,12.3,146.0
2023-04-26 19:00:00,1.49,12.9,26.7,39.6,24.0,95.0,26.0,706.8,0.0,53.0,3.3,0.038,28.44,12.1,151.0
2023-04-26 20:00:00,1.46,14.1,27.4,41.5,17.0,85.0,32.0,707.5,0.0,56.0,2.8,0.001,27.68,12.2,157.0
2023-04-26 21:00:00,1.54,15.6,29.8,45.4,13.0,87.0,24.0,708.3,0.0,58.0,2.7,0.0,27.19,8.6,160.0
2023-04-26 22:00:00,1.63,22.2,33.6,55.8,9.0,96.0,23.0,708.4,0.0,60.0,2.8,0.0,26.73,7.7,153.0
2023-04-26 23:00:00,1.51,16.7,28.7,45.3,10.0,111.0,30.0,708.3,0.0,65.0,2.9,0.0,25.93,10.2,149.0
2023-04-27 00:00:00,1.26,9.6,18.9,28.6,13.0,102.0,17.0,708.4,0.0,75.0,2.6,0.0,24.31,9.3,146.0
2023-04-27 01:00:00,1.24,7.0,16.2,23.2,14.0,62.0,24.0,708.5,0.0,78.0,2.5,0.0,23.6,8.7,138.0
2023-04-27 02:00:00,1.19,5.2,12.2,17.4,16.0,57.0,18.0,708.4,0.0,81.0,3.7,0.0,22.8,7.5,114.0
2023-04-27 03:00:00,1.11,4.0,14.9,18.9,13.0,50.0,9.0,708.6,0.0,83.0,2.9,0.0,22.44,3.3,65.0
2023-04-27 04:00:00,1.08,3.0,14.4,17.4,14.0,47.0,11.0,708.5,0.0,83.0,2.7,0.0,22.53,3.3,193.0
2023-04-27 05:00:00,1.13,2.5,15.5,18.0,12.0,38.0,14.0,708.6,0.0,84.0,2.7,0.0,22.38,3.7,290.0
2023-04-27 06:00:00,1.21,11.3,20.3,31.6,8.0,55.0,22.0,709.4,0.0,84.0,3.0,0.0,22.08,6.6,337.0
2023-04-27 07:00:00,1.33,11.9,21.9,33.8,8.0,63.0,26.0,710.4,0.0,84.0,3.3,0.023,22.24,8.4,318.0
2023-04-27 08:00:00,1.51,15.5,20.3,35.8,12.0,82.0,31.0,711.1,0.0,77.0,3.4,0.143,23.74,10.2,309.0
2023-04-27 09:00:00,1.31,8.8,12.6,21.4,21.0,117.0,39.0,711.8,0.0,64.0,3.2,0.317,25.83,16.2,334.0
2023-04-27 10:00:00,1.16,5.5,6.7,12.2,28.0,119.0,28.0,712.2,0.0,57.0,3.2,0.479,26.7,20.6,351.0
2023-04-27 11:00:00,1.17,4.5,6.1,10.6,33.0,118.0,25.0,712.4,0.0,49.0,3.5,0.589,27.83,18.2,359.0
2023-04-27 12:00:00,1.18,4.3,6.1,10.4,37.0,75.0,29.0,712.1,0.0,46.0,3.2,0.675,28.29,19.4,10.0
2023-04-27 13:00:00,1.21,4.5,6.5,11.0,38.0,66.0,22.0,711.4,0.0,42.0,3.0,0.715,29.09,18.9,14.0
2023-04-27 14:00:00,1.21,4.6,7.0,11.6,39.0,60.0,24.0,710.5,0.0,38.0,2.6,0.684,29.85,17.1,12.0
