Date,SUROESTE CO ppm,SUROESTE NO ppb,SUROESTE NO2 ppb,SUROESTE NOX ppb,SUROESTE O3 ppb,SUROESTE PM10 ug/m3,SUROESTE PM2.5 ug/m3,SUROESTE PRS mmhg,SUROESTE RAINF mm/hr,SUROESTE RH %,SUROESTE SO2 ppb,SUROESTE SR Kw/m2,SUROESTE TOUT degC,SUROESTE WSR KMPH,SUROESTE WDV DEG
2023-01-08 20:00:00,1.32,4.8,20.0,24.9,23.0,49.0,25.0,706.1,0.0,61.0,3.8,0.0,18.77,6.2,150.0
2023-01-08 21:00:00,1.3,4.8,19.0,23.8,23.0,49.0,25.0,706.6,0.0,62.0,3.7,0.0,18.28,7.1,160.0
2023-01-08 22:00:00,1.28,6.0,18.4,24.4,22.0,45.0,22.0,706.8,0.0,65.0,3.7,0.0,17.78,7.5,148.0
2023-01-08 23:00:00,1.16,4.2,14.0,18.2,21.0,44.0,17.0,706.8,0.0,71.0,3.5,0.0,17.25,8.1,141.0
2023-01-09 00:00:00,1.08,2.5,8.7,11.2,24.0,29.0,15.0,706.6,0.0,72.0,3.6,0.0,16.95,7.7,151.0
2023-01-09 01:00:00,1.05,2.0,7.0,9.0,24.0,24.0,14.0,706.2,0.0,72.0,3.8,0.0,16.77,5.7,139.0
2023-01-09 02:00:00,1.03,1.9,7.6,9.5,25.0,26.0,14.0,705.9,0.0,71.0,3.9,0.0,16.88,6.4,112.0
2023-01-09 03:00:00,1.01,1.7,7.2,8.9,25.0,26.0,12.0,705.5,0.0,69.0,3.9,0.0,17.12,8.6,99.0
2023-01-09 04:00:00,1.05,1.8,11.9,13.7,18.0,24.0,17.0,705.6,0.0,74.0,4.1,0.0,16.21,7.8,148.0
2023-01-09 05:00:00,1.03,1.9,12.6,14.5,18.0,33.0,15.0,705.8,0.0,76.0,5.2,0.0,15.35,6.0,130.0
2023-01-09 06:00:00,1.07,2.2,16.8,19.0,14.0,34.0,20.0,705.7,0.0,80.0,7.9,0.0,15.12,6.0,114.0
2023-01-09 07:00:00,1.12,3.9,19.2,23.1,13.0,39.0,24.0,706.0,0.0,81.0,8.4,0.0,15.06,4.7,119.0
2023-01-09 08:00:00,1.42,17.2,23.4,40.6,8.0,44.0,25.0,706.2,0.0,81.0,8.1,0.001,15.09,4.2,124.0
2023-01-09 09:00:00,1.33,11.7,22.8,34.6,10.0,51.0,27.0,706.4,0.0,78.0,8.0,0.078,15.87,1.6,107.0
2023-01-09 10:00:00,1.34,15.3,24.6,40.0,14.0,57.0,32.0,706.9,0.0,69.0,8.9,0.204,17.88,2.2,110.0
2023-01-09 11:00:00,1.25,10.0,20.5,30.5,22.0,76.0,33.0,706.9,0.0,65.0,9.7,0.304,18.95,2.8,113.0
2023-01-09 12:00:00,1.27,9.5,21.5,31.0,29.0,70.0,34.0,706.6,0.0,58.0,9.0,0.43,20.48,3.2,113.0
2023-01-09 13:00:00,1.275,8.299999999999999,20.2,28.5,33.5,74.0,32.0,705.8000000000001,0.0,56.5,7.6,0.4135,20.87,4.95,109.0
2023-01-09 14:00:00,1.28,7.1,18.9,26.0,38.0,78.0,30.0,705.0,0.0,55.0,6.2,0.397,21.26,6.7,105.0
2023-01-09 15:00:00,1.3,6.8,19.2,26.1,42.0,55.0,27.0,704.2,0.0,52.0,5.4,0.44,22.09,8.1,110.0
2023-01-09 16:00:00,1.26,5.4,16.0,21.4,40.0,53.0,20.0,703.9,0.0,53.0,4.8,0.301,21.98,10.3,105.0
2023-01-09 17:00:00,1.22,5.0,18.0,22.9,31.0,49.0,18.0,704.0,0.0,56.0,4.4,0.116,21.43,10.2,111.0
2023-01-09 18:00:00,1.27,5.0,21.7,26.8,25.0,52.0,18.0,704.3,0.0,59.0,4.2,0.015,20.38,9.9,110.0
2023-01-09 19:00:00,1.48,9.6,28.9,38.4,18.0,52.0,19.0,704.8,0.0,62.0,4.2,0.0,19.59,5.9,135.0
2023-01-09 20:00:00,1.45,7.5,28.6,36.1,15.0,51.0,18.0,705.2,0.0,65.0,4.0,0.0,19.01,4.6,147.0
2023-01-09 21:00:00,1.54,7.5,35.2,42.7,9.0,43.0,22.0,705.5,0.0,69.0,3.8,0.0,18.28,1.9,110.0
2023-01-09 22:00:00,1.98,42.2,39.0,81.2,5.0,51.0,34.0,705.6,0.0,70.0,3.9,0.0,17.5,2.6,298.0
2023-01-09 23:00:00,1.93,71.0,41.1,112.1,5.0,99.0,38.0,705.6,0.0,72.0,4.1,0.0,16.5,2.4,305.0
2023-01-10 00:00:00,1.98,60.3,38.5,98.7,4.0,132.0,32.0,705.7,0.0,73.0,4.0,0.0,16.19,2.5,296.0
2023-01-10 01:00:00,1.84,114.4,38.9,153.2,5.0,88.0,41.0,705.5,0.0,75.0,4.2,0.0,15.42,1.4,349.0
2023-01-10 02:00:00,1.73,119.4,38.5,157.8,5.0,121.0,50.0,705.2,0.0,76.0,4.4,0.0,14.79,2.4,309.0
2023-01-10 03:00:00,1.73,104.9,38.8,143.8,5.0,143.0,49.0,704.9,0.0,77.0,4.3,0.0,14.5,2.8,299.0
2023-01-10 04:00:00,1.65,68.6,33.4,102.1,5.571428571428571,119.0,48.0,704.7,0.0,78.0,4.1,0.0,14.04,2.2,304.0
2023-01-10 05:00:00,1.59,71.5,33.7,105.2,6.142857142857143,98.0,46.0,704.7,0.0,78.0,4.0,0.0,13.55,1.9,299.0
2023-01-10 06:00:00,1.56,84.9,38.5,123.4,6.714285714285714,104.0,47.0,705.0,0.0,72.0,4.2,0.0,13.43,3.0,296.0
2023-01-10 07:00:00,1.89,122.6,41.8,164.5,7.285714285714286,104.0,47.0,705.0,0.0,68.0,4.5,0.0,13.65,3.5,297.0
2023-01-10 08:00:00,2.88,203.5,44.3,247.8,7.857142857142857,123.0,58.0,705.0,0.0,64.0,5.1,0.003,13.81,2.2,298.0
2023-01-10 09:00:00,2.98,201.2,52.7,253.9,8.428571428571429,206.0,65.0,705.2,0.0,56.0,5.6,0.109,16.57,2.3,300.0
2023-01-10 10:00:00,2.22,89.8,55.7,145.5,9.0,215.0,49.0,705.3,0.0,39.0,6.1,0.257,21.41,1.1,29.0
2023-01-10 11:00:00,1.77,47.9,53.6,101.5,15.0,134.0,38.0,705.3,0.0,32.0,5.8,0.382,23.83,0.8,65.0
2023-01-10 12:00:00,1.46,22.3,41.0,63.3,27.0,136.0,30.0,705.1,0.0,28.0,5.1,0.472,25.71,2.0,138.0
2023-01-10 13:00:00,1.43,16.7,34.7,51.4,36.0,95.0,26.0,704.0,0.0,26.0,5.1,0.511,26.64,4.0,83.0
2023-01-10 14:00:00,1.35,11.5,29.5,41.1,43.0,92.0,29.0,702.9,0.0,24.0,5.75,0.502,27.57,4.9,107.0
2023-01-10 15:00:00,1.45,8.7,31.5,40.2,50.0,69.0,30.0,702.2,0.0,27.0,6.4,0.429,27.2,10.0,119.0
2023-01-10 16:00:00,1.51,6.6,34.8,41.4,58.0,79.0,39.0,701.9,0.0,26.0,6.2,0.302,27.47,8.5,115.0
2023-01-10 17:00:00,1.46,5.2,30.5,35.7,62.0,84.0,32.0,701.9,0.0,28.0,5.8,0.164,26.85,8.2,129.0
2023-01-10 18:00:00,1.41,5.8,26.4,32.2,42.0,79.0,20.0,702.0,0.0,29.0,4.3,0.018,25.51,6.3,137.0
2023-01-10 19:00:00,1.86,13.9,43.4,57.3,24.0,49.0,21.0,702.4,0.0,33.0,4.2,0.0,24.02,4.9,185.0
2023-01-10 20:00:00,1.84,10.0,51.5,61.5,18.0,67.0,24.0,702.6,0.0,38.0,4.1,0.0,22.74,3.4,178.0
2023-01-10 21:00:00,2.65,67.5,67.5,135.1,6.0,67.0,64.0,702.9,0.0,42.0,4.5,0.0,21.15,2.4,329.0
2023-01-10 22:00:00,2.94,131.0,65.9,196.9,6.0,194.0,60.0,702.8,0.0,45.0,5.0,0.0,19.56,2.9,296.0
2023-01-10 23:00:00,2.45,73.8,58.4,132.2,5.0,185.0,40.0,702.8,0.0,45.0,4.4,0.0,19.34,2.2,277.0
2023-01-11 00:00:00,2.02,102.6,58.0,160.6,5.0,118.0,46.0,703.1,0.0,50.0,4.6,0.0,17.67,3.1,300.0
2023-01-11 01:00:00,2.01,100.4,54.5,154.9,5.0,121.0,47.0,703.0,0.0,50.0,4.5,0.0,17.33,3.2,294.0
2023-01-11 02:00:00,1.83,82.7,50.5,133.2,5.5,126.0,49.0,702.8,0.0,45.0,4.4,0.0,17.04,2.7,288.0
2023-01-11 03:00:00,1.33,11.7,42.1,53.8,6.0,104.0,25.0,702.4,0.0,43.0,3.9,0.0,17.17,4.0,265.0
2023-01-11 04:00:00,1.23,13.0,39.7,52.7,8.0,63.0,22.0,702.3,0.0,41.0,3.8,0.0,16.79,2.8,280.0
2023-01-11 05:00:00,1.31,27.1,41.1,68.2,5.0,60.0,26.0,701.8,0.0,45.0,3.8,0.0,15.16,2.9,296.0
2023-01-11 06:00:00,1.33,33.9,40.8,74.7,5.0,93.0,30.0,701.6,0.0,45.0,3.7,0.0,14.68,3.3,278.0
2023-01-11 07:00:00,1.82,92.9,44.2,137.0,5.0,90.0,35.0,701.7,0.0,46.0,4.1,0.0,14.2,3.2,283.0
2023-01-11 08:00:00,4.27,271.8,46.3,318.0,6.0,142.0,50.0,701.8,0.0,44.0,5.3,0.003,14.11,2.3,309.0
2023-01-11 09:00:00,4.22,272.2,58.0,330.2,6.0,304.0,59.0,702.3,0.0,34.0,5.7,0.122,18.0,2.3,298.0
2023-01-11 10:00:00,2.31,104.1,58.2,162.3,9.0,299.0,40.0,702.6,0.0,23.0,7.7,0.275,23.19,1.9,193.0
2023-01-11 11:00:00,1.43,24.9,31.6,56.5,22.0,162.0,18.0,702.6,0.0,17.0,7.4,0.405,26.33,1.6,115.0
2023-01-11 12:00:00,1.4,19.1,35.3,54.3,28.0,61.0,19.0,702.0,0.0,13.0,7.2,0.483,29.5,1.9,153.0
2023-01-11 13:00:00,1.5,19.4,35.4,54.8,35.0,78.0,20.0,701.0,0.0,12.0,6.4,0.515,29.55,4.4,125.0
2023-01-11 14:00:00,1.23,9.4,22.9,32.3,43.0,83.0,15.0,699.8,0.0,11.0,4.6,0.499,30.6,4.0,106.0
2023-01-11 15:00:00,1.37,8.0,30.4,38.4,50.0,65.0,17.0,699.2,0.0,13.0,5.7,0.43,30.3,9.3,107.0
2023-01-11 16:00:00,1.34,6.9,29.3,36.2,60.0,66.0,20.0,699.0,0.0,16.0,6.5,0.319,29.9,11.8,107.0
2023-01-11 17:00:00,1.34,5.0,24.1,29.1,61.0,87.0,18.0,699.0,0.0,19.0,4.3,0.182,29.43,9.0,128.0
2023-01-11 18:00:00,1.58,6.9,35.9,42.8,42.0,66.0,20.0,699.3,0.0,17.0,3.7,0.016,27.99,2.5,184.0
2023-01-11 19:00:00,2.41,38.5,67.4,105.9,13.0,68.0,19.0,699.7,0.0,18.0,4.0,0.0,26.51,3.5,201.0
2023-01-11 20:00:00,3.01,126.7,76.0,202.8,6.0,83.0,52.0,700.4,0.0,22.0,4.9,0.0,23.28,1.9,306.0
2023-01-11 21:00:00,3.2,122.8,73.2,196.0,6.0,220.0,56.0,700.9,0.0,24.0,5.3,0.0,22.26,0.6,242.0
2023-01-11 22:00:00,3.59,146.4,68.6,215.0,6.0,195.0,67.0,701.3,0.0,28.0,5.9,0.0,21.25,0.5,305.0
2023-01-11 23:00:00,3.46,136.0,61.2,197.3,5.666666666666667,202.0,58.0,701.3,0.0,31.0,5.9,0.0,19.7,1.9,274.0
2023-01-12 00:00:00,2.825,109.15,57.5,166.7,5.333333333333333,173.5,49.5,701.1999999999999,0.0,32.0,6.050000000000001,0.0,19.05,1.8,286.5
2023-01-12 01:00:00,2.19,82.3,53.8,136.1,5.0,145.0,41.0,701.1,0.0,33.0,6.2,0.0,18.4,1.7,299.0
2023-01-12 02:00:00,1.87,59.2,46.7,106.0,5.0,113.0,35.0,701.0,0.0,32.0,5.1,0.0,17.69,2.0,295.0
2023-01-12 03:00:00,1.42,51.6,44.8,96.4,5.25,106.0,24.0,701.5,0.0,26.0,5.2,0.0,17.7,4.0,282.0
2023-01-12 04:00:00,1.32,46.6,41.6,88.2,5.5,69.0,22.0,701.7,0.0,26.0,5.2,0.0,17.11,3.5,269.0
2023-01-12 05:00:00,1.295,37.6,39.15,76.7,5.75,75.0,22.0,702.25,0.0,24.0,5.1,0.0,17.415,2.9499999999999997,221.0
2023-01-12 06:00:00,1.27,28.6,36.7,65.2,6.0,81.0,22.0,702.8,0.0,22.0,5.0,0.0,17.72,2.4,173.0
2023-01-12 07:00:00,1.4,30.3,36.5,66.7,7.0,69.0,20.0,704.4,0.0,26.0,5.2,0.0,17.45,2.6,250.0
2023-01-12 08:00:00,1.63,33.7,40.1,73.9,7.0,84.0,27.0,705.8,0.0,37.0,6.2,0.003,17.94,2.8,72.0
2023-01-12 09:00:00,1.41,20.65,27.8,48.50000000000001,17.0,101.5,20.0,706.9499999999999,0.0,26.0,5.1,0.128,19.23,7.499999999999999,93.0
2023-01-12 10:00:00,1.19,7.6,15.5,23.1,27.0,119.0,13.0,708.1,0.0,15.0,4.0,0.253,20.52,12.2,114.0
2023-01-12 11:00:00,1.21,8.6,16.7,25.3,29.0,154.0,16.0,708.9,0.0,12.0,5.0,0.381,20.14,15.9,111.0
2023-01-12 12:00:00,1.15,7.4,14.2,21.7,32.0,195.0,10.0,709.1,0.0,11.0,4.8,0.474,21.16,14.1,114.0
2023-01-12 13:00:00,1.18,10.5,12.9,23.3,35.0,101.0,9.0,708.7,0.0,10.0,3.7,0.517,21.61,14.0,110.0
2023-01-12 14:00:00,1.13,6.8,12.0,18.7,38.0,94.0,8.0,708.1,0.0,10.0,3.7,0.508,21.81,13.2,114.0
2023-01-12 15:00:00,1.13,7.3,12.7,20.0,39.0,67.0,7.0,707.6,0.0,11.0,3.6,0.446,22.14,12.8,116.0
2023-01-12 16:00:00,1.16,7.9,14.9,22.8,36.0,59.0,8.0,707.1,0.0,12.0,3.8,0.341,22.4,12.0,113.0
2023-01-12 17:00:00,1.15,6.1,15.7,21.8,34.0,55.0,8.0,707.2,0.0,13.0,3.8,0.202,22.02,11.7,103.0
2023-01-12 18:00:00,1.22,6.1,20.7,26.8,27.0,55.0,9.0,707.8,0.0,16.0,4.3,0.014,20.17,12.8,118.0
2023-01-12 19:00:00,1.32,6.9,26.0,32.9,22.0,59.0,9.0,708.6,0.0,19.0,4.7,0.0,18.66,13.0,119.0
2023-01-12 20:00:00,1.25,4.7,22.9,27.6,23.0,64.0,10.0,709.6,0.0,22.0,5.2,0.0,17.39,13.2,119.0
2023-01-12 21:00:00,1.21,4.9,20.4,25.3,24.0,69.0,11.0,710.5,0.0,24.0,5.0,0.0,16.41,13.8,124.0
2023-01-12 22:00:00,1.18,3.9,20.1,24.1,24.0,57.0,10.0,711.1,0.0,25.0,4.9,0.0,15.67,10.4,122.0
2023-01-12 23:00:00,1.12,3.7,15.9,19.6,27.0,35.0,7.0,711.3,0.0,25.0,4.4,0.0,15.56,7.8,112.0
2023-01-13 00:00:00,1.14,4.0,18.9,22.9,24.0,27.0,8.0,711.4,0.0,27.0,4.4,0.0,14.92,10.8,119.0
2023-01-13 01:00:00,1.16,3.0,21.2,24.1,20.0,34.0,9.0,711.3,0.0,31.0,4.8,0.0,13.24,9.7,113.0
2023-01-13 02:00:00,1.09,3.0,18.1,21.1,22.0,35.0,8.0,711.3,0.0,34.0,4.55,0.0,12.2,6.6,114.0
2023-01-13 03:00:00,1.08,3.2,9.7,12.8,29.0,35.0,6.0,711.4,0.0,35.0,4.3,0.0,11.96,6.1,103.0
2023-01-13 04:00:00,1.07,2.7,8.9,11.6,30.0,28.0,6.0,711.4,0.0,36.0,4.0,0.0,11.82,7.1,126.0
2023-01-13 05:00:00,1.07,2.8,10.9,13.6,28.0,28.0,7.0,711.4,0.0,37.0,4.3,0.0,11.5,5.2,94.0
2023-01-13 06:00:00,1.08,3.6,12.0,15.6,26.0,23.0,6.0,711.3,0.0,38.0,4.0,0.0,10.92,3.1,99.0
2023-01-13 07:00:00,1.4,16.4,36.0,79.3,10.0,17.0,13.0,711.9,0.0,40.0,4.3,0.0,10.27,2.1,92.5
2023-01-13 08:00:00,1.56,29.2,34.7,63.9,12.0,69.0,11.0,712.1,0.0,39.0,4.2,0.003,10.71,2.7,86.0
2023-01-13 09:00:00,1.31,7.9,19.0,27.0,23.0,62.0,8.0,712.4,0.0,37.0,4.2,0.124,12.24,9.4,119.0
2023-01-13 10:00:00,1.28,9.8,16.8,26.6,26.0,45.0,6.0,712.6,0.0,35.0,4.4,0.269,12.92,9.6,106.0
2023-01-13 11:00:00,1.23,10.9,17.8,28.7,26.0,34.0,7.0,712.4,0.0,33.0,4.9,0.396,13.58,9.7,114.0
2023-01-13 12:00:00,1.25,12.7,19.8,32.5,27.0,35.0,11.0,712.1,0.0,30.0,5.4,0.484,14.88,7.3,93.0
2023-01-13 13:00:00,1.33,15.2,20.9,36.1,29.0,40.0,11.0,711.0,0.0,28.0,5.4,0.525,16.19,3.7,73.0
2023-01-13 14:00:00,1.26,10.7,20.1,30.8,33.0,46.0,12.0,709.6,0.0,26.0,5.6,0.514,17.1,2.4,93.0
2023-01-13 15:00:00,1.3,10.7,24.0,34.7,37.0,43.0,14.0,708.7,0.0,25.0,6.2,0.451,17.54,7.8,108.0
2023-01-13 16:00:00,1.33,8.4,27.2,35.6,43.0,52.0,17.0,708.2,0.0,25.0,6.5,0.338,17.88,10.4,98.0
2023-01-13 17:00:00,1.3,5.6,27.0,32.6,54.0,66.0,16.0,708.1,0.0,27.0,10.1,0.198,17.7,10.5,104.0
2023-01-13 18:00:00,1.33,6.7,26.1,32.7,44.0,70.0,15.0,708.2,0.0,29.0,10.0,0.014,16.7,9.9,114.0
2023-01-13 19:00:00,1.32,8.6,23.6,32.1,33.0,57.0,10.0,708.5,0.0,32.0,5.0,0.0,15.62,10.2,119.0
2023-01-13 20:00:00,1.27,6.2,23.1,29.4,30.0,41.0,10.0,709.0,0.0,32.0,7.9,0.0,14.88,9.1,120.0
2023-01-13 21:00:00,1.38,9.5,29.2,38.7,22.0,43.0,12.0,709.2,0.0,34.0,7.2,0.0,13.98,6.1,166.0
2023-01-13 22:00:00,1.54,11.6,27.5,39.1,20.0,40.0,10.0,709.2,0.0,34.0,5.7,0.0,13.34,4.9,170.0
2023-01-13 23:00:00,1.69,33.3,40.8,74.1,9.0,39.0,23.0,709.0,0.0,37.0,5.2,0.0,12.22,2.2,337.0
2023-01-14 00:00:00,1.85,99.3,48.3,147.5,6.0,105.0,40.0,708.7,0.0,39.0,5.8,0.0,11.08,2.7,352.0
2023-01-14 01:00:00,1.64,50.7,43.4,94.1,5.0,151.0,31.0,708.4,0.0,41.0,5.0,0.0,10.28,1.9,318.0
2023-01-14 02:00:00,1.58,72.9,43.7,116.7,5.0,103.0,31.0,708.1,0.0,42.0,5.0,0.0,9.79,2.6,329.0
2023-01-14 03:00:00,1.51,75.9,43.1,118.9,5.0,118.0,34.0,707.8,0.0,43.0,4.95,0.0,9.16,1.7,341.0
2023-01-14 04:00:00,1.57,78.1,41.8,120.0,5.166666666666667,115.0,33.0,707.6,0.0,45.0,4.9,0.0,8.56,1.9,323.0
2023-01-14 05:00:00,1.53,76.0,39.6,115.7,5.333333333333333,110.0,30.0,707.3,0.0,46.0,4.5,0.0,8.13,1.2,310.0
2023-01-14 06:00:00,1.59,100.4,39.2,139.6,5.5,90.0,37.0,707.2,0.0,48.0,4.7,0.0,7.54,1.3,330.0
2023-01-14 07:00:00,1.86,147.2,40.2,187.4,5.666666666666667,100.0,44.0,707.4,0.0,49.0,5.0,0.0,7.57,1.9,325.0
2023-01-14 08:00:00,2.15,156.1,39.5,195.6,5.833333333333333,166.0,49.0,707.6,0.0,50.0,5.0,0.003,7.24,1.1,73.0
2023-01-14 09:00:00,1.91,80.8,42.6,123.4,6.0,154.0,32.0,707.7,0.0,42.0,4.9,0.118,10.62,1.6,65.0
2023-01-14 10:00:00,1.6,35.7,40.4,76.1,14.0,113.0,33.0,708.0,0.0,34.0,5.8,0.264,13.77,2.1,29.0
2023-01-14 11:00:00,1.42,15.0,21.0,36.0,27.0,101.0,20.0,707.9,0.0,29.0,5.1,0.394,15.68,2.4,89.0
2023-01-14 12:00:00,1.46,17.0,32.0,49.0,30.0,55.0,27.0,707.3,0.0,29.0,6.3,0.475,16.07,5.2,95.0
2023-01-14 13:00:00,1.64,22.5,42.2,64.7,30.0,87.0,40.0,706.2,0.0,27.0,7.9,0.511,17.0,5.1,102.0
2023-01-14 14:00:00,1.67,20.9,47.7,68.6,33.0,89.0,52.0,705.0,0.0,26.0,8.7,0.494,18.02,5.6,93.0
2023-01-14 15:00:00,1.45,10.2,28.4,38.6,41.0,92.0,32.0,704.2,0.0,25.0,5.5,0.44,18.79,6.1,107.0
2023-01-14 16:00:00,1.32,8.7,19.6,28.2,42.0,63.0,15.0,703.8,0.0,27.0,5.2,0.337,19.24,9.3,114.0
2023-01-14 17:00:00,1.31,8.2,18.8,27.1,37.0,52.0,13.0,703.5,0.0,29.0,5.2,0.2,19.32,9.3,110.0
2023-01-14 18:00:00,1.35,7.2,19.4,26.6,36.0,52.0,14.0,703.6,0.0,31.0,4.4,0.015,18.42,8.7,141.0
2023-01-14 19:00:00,1.41,9.3,25.4,34.7,28.0,48.0,15.0,703.8,0.0,35.0,4.3,0.0,17.26,7.5,147.0
2023-01-14 20:00:00,1.48,6.9,26.1,33.0,24.0,47.0,17.0,704.0,0.0,37.0,4.2,0.0,16.35,5.2,166.0
2023-01-14 21:00:00,1.57,10.3,30.2,40.5,17.0,47.0,28.0,704.2,0.0,40.0,4.2,0.0,15.46,3.6,192.0
2023-01-14 22:00:00,2.07,29.3,42.2,71.5,8.0,55.0,47.0,704.1,0.0,43.0,4.1,0.0,14.32,2.3,28.0
2023-01-14 23:00:00,1.93,47.1,43.2,90.4,5.0,86.0,39.0,703.8,0.0,46.0,4.3,0.0,12.9,2.9,334.0
2023-01-15 00:00:00,1.83,61.9,42.4,104.3,5.0,103.0,37.0,703.6,0.0,49.0,4.4,0.0,11.85,0.8,326.0
2023-01-15 01:00:00,2.19,69.1,40.8,109.9,5.0,112.0,43.0,702.8,0.0,51.0,4.3,0.0,11.58,2.6,301.0
2023-01-15 02:00:00,2.04,59.4,38.3,97.8,5.25,110.0,33.0,702.5,0.0,53.0,4.2,0.0,10.94,1.0,288.0
2023-01-15 03:00:00,2.03,63.4,36.4,99.8,5.5,96.0,33.0,701.8,0.0,55.0,4.3,0.0,10.36,2.7,297.0
2023-01-15 04:00:00,1.69,43.3,35.4,78.7,5.75,92.0,29.0,701.3,0.0,56.0,4.1,0.0,10.14,3.8,297.0
2023-01-15 05:00:00,1.44,15.9,34.0,49.8,6.0,104.0,25.0,700.8,0.0,54.0,4.5,0.0,10.6,3.8,282.0
2023-01-15 06:00:00,1.6,27.5,36.9,64.4,5.0,74.0,38.0,700.5,0.0,57.0,5.6,0.0,9.64,2.7,314.0
2023-01-15 07:00:00,1.66,34.8,37.4,72.2,5.0,99.0,38.0,700.2,0.0,57.0,5.9,0.0,9.59,3.8,271.0
2023-01-15 08:00:00,1.86,56.8,36.4,93.2,5.0,95.0,39.0,700.1,0.0,57.0,5.6,0.003,9.65,2.1,320.0
2023-01-15 09:00:00,2.01,58.9,38.8,97.7,7.0,133.0,43.0,700.3,0.0,47.0,6.3,0.114,12.91,0.6,329.0
2023-01-15 10:00:00,1.81,36.9,40.6,77.5,13.0,142.0,53.0,700.6,0.0,35.0,6.5,0.258,16.2,0.9,27.0
2023-01-15 11:00:00,1.65,21.6,34.6,56.3,22.0,146.0,42.0,700.1,0.0,26.0,6.1,0.389,19.9,2.7,27.0
2023-01-15 12:00:00,1.51,13.6,27.8,41.5,31.0,117.0,28.0,699.6,0.0,22.0,7.2,0.481,22.3,6.1,111.0
2023-01-15 13:00:00,1.55,12.6,30.6,43.2,36.0,85.0,34.0,698.6,0.0,23.0,6.1,0.526,23.36,7.9,109.0
2023-01-15 14:00:00,1.65,12.4,37.4,49.8,38.0,85.0,41.0,697.5,0.0,26.0,8.6,0.408,23.87,8.9,109.0
2023-01-15 15:00:00,1.6,10.0,29.1,39.1,54.0,89.0,37.0,696.6,0.0,26.0,6.3,0.451,25.23,9.0,120.0
2023-01-15 16:00:00,1.47,7.1,26.7,33.8,56.0,84.0,25.0,696.0,0.0,26.0,11.1,0.341,25.7,9.3,135.0
2023-01-15 17:00:00,1.54,6.9,26.0,32.8,54.0,77.0,24.0,695.8,0.0,25.0,8.8,0.176,25.39,8.3,176.0
2023-01-15 18:00:00,1.62,7.7,33.8,41.4,41.0,75.0,27.0,696.1,0.0,25.0,7.0,0.017,24.31,5.6,192.0
2023-01-15 19:00:00,1.79,8.3,38.2,46.5,30.0,69.0,35.0,696.2,0.0,26.0,6.6,0.0,22.87,3.6,197.0
2023-01-15 20:00:00,2.52,23.7,62.2,85.9,8.0,77.0,69.0,696.7,0.0,29.0,5.5,0.0,20.83,4.7,272.0
2023-01-15 21:00:00,3.1,62.2,59.8,122.1,7.0,115.0,77.0,696.9,0.0,33.0,5.3,0.0,19.36,0.7,301.0
2023-01-15 22:00:00,3.4,87.5,60.0,147.6,6.0,145.0,93.0,696.8,0.0,37.0,5.2,0.0,17.89,1.6,255.0
2023-01-15 23:00:00,3.14,104.7,55.7,160.4,5.0,175.0,66.0,696.8,0.0,40.0,5.2,0.0,16.36,2.5,299.0
2023-01-16 00:00:00,2.81,117.3,52.8,170.1,5.0,138.0,54.0,696.4,0.0,41.0,5.4,0.0,15.81,3.2,299.0
2023-01-16 01:00:00,2.17,55.0,48.7,103.7,5.0,142.0,39.0,695.9,0.0,41.0,4.8,0.0,15.53,2.0,285.0
2023-01-16 02:00:00,1.9,43.3,44.7,88.1,6.0,91.0,31.0,695.8,0.0,43.0,4.6,0.0,14.86,3.2,294.0
2023-01-16 03:00:00,1.7,32.3,41.6,74.0,6.0,79.0,39.0,695.7,0.0,45.0,5.4,0.0,15.01,2.3,293.0
2023-01-16 04:00:00,1.61,33.1,41.3,74.4,5.0,118.0,52.0,695.7,0.0,47.0,5.8,0.0,14.03,3.1,267.0
2023-01-16 05:00:00,1.66,35.3,41.3,76.6,5.0,115.0,74.0,696.0,0.0,48.0,6.5,0.0,14.02,1.5,278.0
2023-01-16 06:00:00,1.48,11.1,33.3,44.3,9.0,128.0,58.0,696.3,0.0,31.0,6.7,0.0,17.9,4.7,266.0
2023-01-16 07:00:00,1.38,17.7,27.5,45.2,11.0,232.0,18.0,696.6,0.0,18.0,4.0,0.0,20.49,5.5,260.0
2023-01-16 08:00:00,2.35,101.1,37.3,138.5,6.0,158.0,23.0,697.4,0.0,18.0,5.9,0.0,19.59,4.1,272.0
2023-01-16 09:00:00,2.37,85.8,38.6,124.4,6.0,138.0,24.0,698.0,0.0,15.0,5.2,0.121,22.02,4.7,264.0
2023-01-16 10:00:00,1.45,22.1,19.7,41.8,19.0,142.0,16.0,698.7,0.0,12.0,4.2,0.265,25.24,8.0,275.0
2023-01-16 11:00:00,1.23,9.2,12.6,21.8,26.0,98.0,13.0,698.8,0.0,10.0,3.8,0.394,26.89,9.9,297.0
2023-01-16 12:00:00,1.2,8.0,11.8,19.7,30.0,100.0,13.0,698.3,0.0,9.0,3.7,0.486,28.58,11.9,300.0
2023-01-16 13:00:00,1.17,7.5,10.9,18.5,31.0,138.0,15.0,697.6,0.0,7.0,4.5,0.53,29.6,13.3,314.0
2023-01-16 14:00:00,1.16,8.0,12.4,20.3,31.0,121.0,17.0,696.5,0.0,6.0,4.2,0.517,30.58,16.0,329.0
