Date,NORESTE CO ppm,NORESTE NO ppb,NORESTE NO2 ppb,NORESTE NOX ppb,NORESTE O3 ppb,NORESTE PM10 ug/m3,NORESTE PM2.5 ug/m3,NORESTE PRS mmhg,NORESTE RAINF mm/hr,NORESTE RH %,NORESTE SO2 ppb,NORESTE SR KW/m2,NORESTE TOUT degC,NORESTE WSR KMPH,NORESTE WDV DEG
2023-02-17 19:00:00,0.73,8.0,15.3,23.3,35.0,64.0,9.94,728.8,0.0,16.0,10.0,0.01,13.47,14.9,162.0
2023-02-17 20:00:00,0.76,9.0,13.3,22.3,29.0,68.0,9.02,729.2,0.0,15.0,2.7,0.0,12.08,16.6,150.0
2023-02-17 21:00:00,0.77,7.3,15.8,23.2,26.0,76.0,11.59,729.8,0.0,17.0,4.2,0.0,11.19,15.3,157.0
2023-02-17 22:00:00,0.72,5.9,14.9,20.8,26.0,67.0,11.41,730.2,0.0,19.0,5.3,0.0,10.36,13.6,165.0
2023-02-17 23:00:00,0.64,4.7,10.7,15.5,31.0,52.0,8.0,730.2,0.0,20.0,4.2,0.0,9.78,13.9,164.0
2023-02-18 00:00:00,0.65,4.5,9.9,14.4,32.0,42.0,6.98,730.1,0.0,23.0,2.8,0.0,9.25,12.4,162.0
2023-02-18 01:00:00,0.63,3.1,10.7,13.8,30.0,38.0,7.44,729.7,0.0,24.0,2.6,0.0,8.86,10.3,146.0
2023-02-18 02:00:00,0.62,3.5,13.6,17.2,27.0,42.0,9.22,729.5,0.0,26.0,20.8,0.0,8.46,11.2,131.0
2023-02-18 03:00:00,0.59,3.1,13.9,17.1,25.0,44.0,10.67,729.0,0.0,27.0,88.5,0.0,7.98,10.3,130.0
2023-02-18 04:00:00,0.61,2.9,18.1,21.0,21.0,46.0,14.88,728.4,0.0,29.0,61.7,0.0,7.31,8.8,121.0
2023-02-18 05:00:00,0.59,2.8,18.6,21.4,20.0,48.0,11.35,728.0,0.0,30.0,34.9,0.0,6.81,8.8,112.0
2023-02-18 06:00:00,0.64,5.0,28.0,33.0,13.0,50.0,13.24,727.9,0.0,31.0,12.9,0.0,6.64,8.4,106.0
2023-02-18 07:00:00,0.71,15.1,37.1,52.3,7.0,55.0,12.85,727.9,0.0,32.0,5.4,0.0,6.07,8.2,104.0
2023-02-18 08:00:00,0.77,15.6,34.1,49.9,9.0,54.0,13.73,728.3,0.0,33.0,3.9,0.017,6.19,8.6,107.0
2023-02-18 09:00:00,0.8,15.4,23.0,38.5,20.0,70.0,13.12,728.6,0.0,29.0,5.0,0.196,8.14,10.3,115.0
2023-02-18 10:00:00,0.74,12.6,17.4,30.1,28.0,62.0,9.36,728.7,0.0,25.0,6.4,0.322,9.76,11.2,139.0
2023-02-18 11:00:00,0.69,9.1,9.6,18.7,35.0,62.0,8.55,728.4,0.0,23.0,3.8,0.477,10.95,12.2,141.0
2023-02-18 12:00:00,0.7,7.6,9.8,17.5,38.0,53.0,8.65,728.4,0.0,20.0,4.3,0.528,12.52,9.7,137.0
2023-02-18 13:00:00,0.66,7.6,8.4,16.1,42.0,47.0,7.46,727.8,0.0,19.0,8.8,0.53,13.79,8.6,141.0
2023-02-18 14:00:00,0.69,7.1,8.7,15.9,43.0,47.0,7.63,727.1,0.0,18.0,8.6,0.625,15.1,8.6,155.0
2023-02-18 15:00:00,0.68,7.8,11.1,18.9,50.0,45.0,8.69,726.4,0.0,18.0,16.6,0.556,16.17,8.3,142.0
2023-02-18 16:00:00,0.66,5.9,11.7,17.6,51.0,47.0,9.18,726.1,0.0,17.0,14.7,0.443,17.12,6.6,139.0
2023-02-18 17:00:00,0.7,6.3,11.4,17.7,46.0,46.0,11.27,725.9,0.0,17.0,5.9,0.303,17.63,7.1,151.0
2023-02-18 18:00:00,0.77,6.7,13.4,20.1,43.0,46.0,10.43,725.8,0.0,19.0,7.1,0.109,16.75,8.0,122.0
2023-02-18 19:00:00,0.9,11.0,19.6,30.8,34.0,51.0,13.67,725.8,0.0,20.0,6.7,0.008,15.84,9.2,140.0
2023-02-18 20:00:00,1.03,9.8,24.5,34.4,25.0,57.0,19.07,725.9,0.0,23.0,13.0,0.0,15.29,9.7,147.0
2023-02-18 21:00:00,1.36,12.5,29.9,42.5,19.0,72.0,31.97,726.3,0.0,27.0,6.3,0.0,14.41,7.7,145.0
2023-02-18 22:00:00,1.37,13.5,33.9,47.6,14.0,88.0,45.64,726.5,0.0,29.0,3.4,0.0,13.87,5.6,160.0
2023-02-18 23:00:00,1.26,11.3,30.5,41.9,17.0,87.0,27.58,726.3,0.0,30.0,3.1,0.0,13.72,5.8,171.0
2023-02-19 00:00:00,1.34,13.1,35.2,48.4,13.0,65.0,25.07,725.8,0.0,31.0,3.0,0.0,13.27,4.2,195.0
2023-02-19 01:00:00,1.68,22.7,40.1,62.9,7.0,61.0,28.33,725.3,0.0,33.0,3.3,0.0,12.11,2.8,271.0
2023-02-19 02:00:00,1.61,23.7,41.1,65.0,6.0,76.0,41.26,725.1,0.0,36.0,3.2,0.0,11.3,3.1,26.0
2023-02-19 03:00:00,1.67,35.7,41.7,77.6,5.0,85.0,39.53,724.4,0.0,39.0,3.4,0.0,11.02,4.3,352.0
2023-02-19 04:00:00,1.84,53.1,41.2,94.5,5.0,102.0,47.0,723.8,0.0,41.0,3.6,0.0,10.15,2.8,318.0
2023-02-19 05:00:00,1.6,56.1,41.0,97.3,5.0,111.0,46.24,723.8,0.0,42.0,3.9,0.0,10.04,3.3,346.0
2023-02-19 06:00:00,1.42,49.9,42.7,92.7,5.0,102.0,44.78,723.7,0.0,43.0,4.2,0.0,9.32,2.2,343.0
2023-02-19 07:00:00,1.44,49.6,40.5,90.3,5.5,97.0,39.03,723.9,0.0,44.0,4.3,0.0,9.01,2.6,337.0
2023-02-19 08:00:00,1.51,48.7,38.1,87.0,6.0,95.0,37.74,724.3,0.0,42.0,5.6,0.019,9.82,2.7,301.0
2023-02-19 09:00:00,1.21,28.0,32.9,61.0,12.0,108.0,31.33,724.7,0.0,33.0,7.0,0.151,13.79,4.8,345.0
2023-02-19 10:00:00,0.99,19.3,29.5,48.9,20.0,88.0,29.18,725.1,0.0,31.0,9.9,0.308,15.57,6.9,12.0
2023-02-19 11:00:00,0.79,8.1,14.4,22.6,34.0,87.0,16.9,725.1,0.0,30.0,9.8,0.454,17.88,6.1,36.0
2023-02-19 12:00:00,0.75,5.2,10.0,15.3,41.0,63.0,11.17,724.5,0.0,26.0,8.9,0.56,20.77,4.6,23.0
2023-02-19 13:00:00,0.81,6.3,10.6,17.0,45.0,48.0,11.77,723.6,0.0,28.0,6.6,0.615,21.38,6.8,107.0
2023-02-19 14:00:00,0.84,5.9,11.7,17.7,48.0,53.0,13.05,722.7,0.0,27.0,5.1,0.618,22.32,6.5,194.0
2023-02-19 15:00:00,0.8,5.7,11.9,17.6,54.0,50.0,15.96,721.9,0.0,25.0,4.6,0.556,23.95,6.2,150.0
2023-02-19 16:00:00,0.84,4.6,12.6,17.2,63.0,55.0,17.32,721.4,0.0,24.0,10.4,0.443,24.43,8.6,132.0
2023-02-19 17:00:00,0.94,7.0,14.5,21.5,62.0,69.0,19.46,721.1,0.0,24.0,8.55,0.3,25.09,10.6,157.0
2023-02-19 18:00:00,0.95,7.5,16.2,23.7,49.0,77.0,15.54,720.9,0.0,28.0,6.7,0.141,25.09,11.0,176.0
2023-02-19 19:00:00,1.04,7.0,20.5,27.6,34.0,65.0,18.69,721.1,0.0,35.0,6.8,0.01,23.62,9.0,124.0
2023-02-19 20:00:00,1.43,5.3,35.8,41.2,16.0,71.0,49.95,721.6,0.0,39.0,4.6,0.0,21.69,4.5,61.0
2023-02-19 21:00:00,2.21,20.8,44.3,65.2,8.0,116.0,57.83,722.0,0.0,41.0,4.1,0.0,20.69,3.5,16.0
2023-02-19 22:00:00,2.2649999999999997,34.3,47.0,122.9,6.0,131.0,79.83,722.5,0.0,44.0,4.2,0.0,19.82,3.1,18.0
2023-02-19 23:00:00,2.32,47.8,43.8,91.7,5.0,151.0,54.65,722.6,0.0,48.0,3.9,0.0,19.9,5.8,81.0
2023-02-20 00:00:00,1.29,19.9,29.9,49.9,7.0,123.0,18.71,722.6,0.0,66.0,3.3,0.0,19.01,9.0,116.0
2023-02-20 01:00:00,0.98,5.6,14.4,20.0,14.0,78.0,10.17,722.3,0.0,78.0,3.4,0.0,18.38,9.2,135.0
2023-02-20 02:00:00,0.91,3.7,15.3,19.1,13.0,49.0,8.13,722.1,0.0,82.0,3.6,0.0,17.56,7.0,104.0
2023-02-20 03:00:00,0.92,3.8,18.1,22.0,10.0,40.0,11.24,721.8,0.0,85.0,3.4,0.0,16.56,4.6,70.0
2023-02-20 04:00:00,0.92,3.2,12.3,15.5,13.0,42.0,10.16,721.8,0.0,88.0,3.3,0.0,16.35,5.3,8.0
2023-02-20 05:00:00,0.88,3.5,12.7,16.2,13.0,35.0,9.85,721.7,0.0,89.0,3.1,0.0,16.54,5.0,355.0
2023-02-20 06:00:00,0.88,4.7,12.6,17.4,14.0,31.0,14.73,721.8,0.0,89.0,3.2,0.0,16.59,6.7,341.0
2023-02-20 07:00:00,1.06,9.7,23.6,33.3,6.0,40.0,18.22,722.0,0.0,89.0,3.6,0.0,16.08,6.3,344.0
2023-02-20 08:00:00,1.36,23.0,24.4,47.6,6.0,58.0,18.09,722.3,0.0,86.0,4.3,0.017,16.1,6.2,315.0
2023-02-20 09:00:00,1.37,25.7,24.6,50.4,9.0,78.0,16.76,722.4,0.0,81.0,4.5,0.14,19.0,4.0,335.0
2023-02-20 10:00:00,1.05,11.3,18.9,30.3,19.0,68.0,19.09,722.6,0.0,69.0,6.0,0.293,20.39,7.7,346.0
2023-02-20 11:00:00,0.98,8.6,15.9,24.6,28.0,78.0,19.77,722.4,0.0,58.0,6.6,0.435,22.44,6.6,7.0
2023-02-20 12:00:00,0.9,5.2,11.3,16.6,58.0,77.0,16.78,722.0,0.0,50.0,6.6,0.537,24.32,7.4,57.0
2023-02-20 13:00:00,0.93,5.7,10.6,16.3,47.0,80.0,14.87,721.1,0.0,45.0,6.2,0.593,26.46,5.9,353.0
2023-02-20 14:00:00,0.93,6.1,11.2,17.3,52.0,82.0,13.72,720.1,0.0,41.0,5.4,0.593,28.28,6.1,96.0
2023-02-20 15:00:00,0.93,4.4,9.5,13.9,56.0,79.0,13.25,719.1,0.0,39.0,4.9,0.534,28.83,7.4,49.0
2023-02-20 16:00:00,0.92,4.5,11.3,15.9,56.0,66.0,13.14,718.4,0.0,39.0,4.5,0.429,29.4,7.3,88.0
2023-02-20 17:00:00,1.01,7.0,12.4,19.5,51.0,71.0,12.57,718.0,0.0,37.0,4.1,0.292,29.69,8.1,136.0
2023-02-20 18:00:00,1.1,8.8,23.1,32.0,41.0,72.0,13.86,718.0,0.0,37.0,3.8,0.129,29.11,8.6,148.0
2023-02-20 19:00:00,1.18,8.0,24.2,32.3,33.0,89.0,14.65,718.0,0.0,43.0,3.8,0.009,27.45,10.3,146.0
2023-02-20 20:00:00,1.56,19.3,37.4,56.7,10.0,89.0,16.23,718.2,0.0,48.0,3.7,0.0,25.96,8.4,130.0
2023-02-20 21:00:00,1.57,17.1,40.1,57.3,10.0,103.0,20.07,718.3,0.0,48.0,4.3,0.0,25.12,6.4,163.0
2023-02-20 22:00:00,1.73,11.2,54.8,66.1,11.0,117.0,32.36,718.3,0.0,51.0,7.6,0.0,23.87,3.6,115.0
2023-02-20 23:00:00,2.04,24.1,56.7,81.0,9.0,159.0,32.7,718.1,0.0,53.0,7.3,0.0,23.31,3.5,213.0
2023-02-21 00:00:00,2.32,37.6,60.3,98.0,6.0,157.0,45.6,717.9,0.0,57.0,6.2,0.0,21.69,2.4,9.0
2023-02-21 01:00:00,1.89,40.6,58.7,99.5,5.0,168.0,55.89,717.5,0.0,60.0,5.9,0.0,21.29,4.7,110.0
2023-02-21 02:00:00,1.22,6.9,40.1,47.2,6.0,167.0,35.63,716.9,0.0,64.0,5.0,0.0,20.03,4.9,30.0
2023-02-21 03:00:00,1.04,5.0,29.1,34.2,7.0,102.0,19.93,716.5,0.0,69.0,4.1,0.0,19.14,6.6,33.0
2023-02-21 04:00:00,0.94,3.3,18.5,21.8,12.0,71.0,20.08,716.1,0.0,74.0,3.9,0.0,17.71,4.1,31.0
2023-02-21 05:00:00,0.94,5.3,22.2,27.6,9.0,56.0,20.04,716.2,0.0,75.0,4.0,0.0,17.67,5.3,344.0
2023-02-21 06:00:00,1.0,13.0,28.1,41.2,6.0,61.0,22.25,716.2,0.0,75.0,4.0,0.0,17.58,5.1,346.0
2023-02-21 07:00:00,1.32,33.5,28.9,62.6,5.0,68.0,25.41,716.3,0.0,77.0,4.1000000000000005,0.0,17.28,3.9,342.0
2023-02-21 08:00:00,1.67,65.9,30.8,96.8,6.0,87.0,29.27,716.5,0.0,77.0,4.2,0.023,17.57,3.5,360.0
2023-02-21 09:00:00,1.5,41.0,29.7,70.9,8.0,114.0,28.88,716.6,0.0,73.0,5.4,0.142,19.75,5.8,18.0
2023-02-21 10:00:00,1.25,22.3,27.9,50.3,15.0,97.0,29.03,716.6,0.0,68.0,7.0,0.285,21.93,5.5,18.0
2023-02-21 11:00:00,1.15,11.2,23.6,34.8,27.0,93.0,27.9,716.2,0.0,60.0,10.2,0.429,24.57,5.3,35.0
2023-02-21 12:00:00,1.13,9.6,23.9,33.5,37.0,97.0,31.0,715.5,0.0,53.0,10.3,0.508,25.94,6.8,60.0
2023-02-21 13:00:00,1.2,10.0,23.7,33.8,47.0,108.0,27.43,714.5,0.0,49.0,7.6,0.581,27.23,9.4,134.0
2023-02-21 14:00:00,1.16,12.2,25.0,37.3,43.0,106.0,21.81,713.2,0.0,45.0,6.2,0.58,28.27,10.5,145.0
2023-02-21 15:00:00,1.23,8.6,17.1,25.8,59.0,99.0,22.85,712.1,0.0,40.0,5.8,0.525,29.8,11.3,139.0
2023-02-21 16:00:00,1.18,7.8,20.3,28.2,87.0,95.0,29.09,711.3,0.0,39.0,12.6,0.415,30.26,12.9,154.0
2023-02-21 17:00:00,1.09,12.2,27.3,39.6,73.0,110.0,25.19,710.7,0.0,36.0,8.2,0.279,30.73,14.1,155.0
2023-02-21 18:00:00,1.05,6.6,13.6,20.3,51.0,117.0,21.08,710.3,0.0,36.0,4.7,0.128,30.48,12.7,162.0
2023-02-21 19:00:00,1.35,9.9,25.8,35.8,28.0,98.0,25.8,710.1,0.0,38.0,4.3,0.008,29.35,10.6,171.0
2023-02-21 20:00:00,1.6,15.9,40.8,56.9,14.0,114.0,27.04,710.2,0.0,42.0,3.8,0.0,28.18,6.8,144.0
2023-02-21 21:00:00,1.48,13.2,33.9,47.2,14.0,150.0,25.6,710.2,0.0,44.0,3.7,0.0,27.27,10.4,150.0
2023-02-21 22:00:00,1.21,8.6,18.2,26.9,21.0,123.0,18.59,710.2,0.0,45.0,3.3,0.0,26.48,12.5,165.0
2023-02-21 23:00:00,1.11,6.9,18.5,25.5,19.0,84.0,18.04,710.1,0.0,49.0,3.2,0.0,25.16,10.4,147.0
2023-02-22 00:00:00,1.04,5.4,20.3,25.8,14.0,78.0,20.0,710.6,0.0,56.0,3.9,0.0,23.43,8.5,119.0
2023-02-22 01:00:00,1.01,4.5,18.5,23.1,13.0,73.0,21.0,710.4,0.0,65.0,4.5,0.0,21.91,5.7,118.0
2023-02-22 02:00:00,1.01,3.8,19.0,22.8,12.0,73.0,25.0,710.5,0.0,71.0,4.5,0.0,20.66,3.7,64.0
2023-02-22 03:00:00,1.01,7.1,26.0,33.2,7.0,67.0,31.0,710.3,0.0,76.0,4.3999999999999995,0.0,19.91,2.9,83.0
2023-02-22 04:00:00,1.0,6.7,26.1,32.8,6.0,81.0,31.0,710.1,0.0,80.0,4.3,0.0,19.18,3.0,80.0
2023-02-22 05:00:00,1.05,4.4,22.6,27.0,7.0,77.0,46.0,710.1,0.0,82.0,3.8,0.0,18.7,2.1,25.0
2023-02-22 06:00:00,1.21,21.3,25.3,46.6,5.0,69.0,34.0,710.4,0.0,83.0,3.5,0.0,18.24,1.1,306.0
2023-02-22 07:00:00,1.52,73.9,27.5,101.4,5.0,79.0,36.0,710.7,0.0,83.0,3.7,0.0,17.83,2.6,302.0
2023-02-22 08:00:00,2.49,64.65,30.3,155.4,5.0,117.0,50.0,711.0,0.0,84.0,3.9,0.008,18.14,3.6,155.0
2023-02-22 09:00:00,1.8,55.4,32.1,87.5,8.0,215.0,37.0,711.6,0.0,44.0,4.6,0.088,24.46,1.0,211.0
2023-02-22 10:00:00,0.73,6.1,8.2,14.3,24.0,63.0,16.0,711.8,0.0,12.0,2.9,0.223,29.71,13.4,316.0
2023-02-22 11:00:00,0.68,5.5,8.3,13.8,30.0,101.0,13.0,712.0,0.0,10.0,2.7,0.342,31.56,14.4,329.0
2023-02-22 12:00:00,0.65,4.6,7.3,11.9,33.0,139.0,10.0,711.8,0.0,10.0,2.7,0.409,32.69,15.3,342.0
2023-02-22 13:00:00,0.65,4.4,6.7,11.2,34.0,107.0,8.0,711.5,0.0,9.0,2.6,0.451,33.77,13.1,349.0
2023-02-22 14:00:00,0.64,4.3,6.3,10.6,35.0,84.0,7.0,711.0,0.0,8.0,2.6,0.457,34.43,12.7,317.0
2023-02-22 15:00:00,0.64,4.1,5.7,9.8,37.0,69.0,6.0,710.7,0.0,8.0,2.9,0.411,35.22,8.2,311.0
2023-02-22 16:00:00,0.83,8.0,10.4,18.4,42.0,70.0,9.0,710.5,0.0,7.0,3.0,0.324,35.84,3.5,220.0
2023-02-22 17:00:00,0.81,7.3,14.5,21.8,54.0,72.0,12.0,710.6,0.0,8.0,3.2,0.218,35.71,7.7,180.0
2023-02-22 18:00:00,0.89,6.2,18.1,24.3,68.0,110.0,20.0,710.9,0.0,10.0,4.4,0.094,34.51,9.0,165.0
2023-02-22 19:00:00,1.15,6.4,35.0,41.4,44.0,154.0,20.0,711.5,0.0,13.0,4.2,0.008,32.79,7.5,181.0
2023-02-22 20:00:00,1.33,8.7,43.6,52.4,27.0,144.0,27.0,711.9,0.0,15.0,4.4,0.0,31.2,9.3,171.0
2023-02-22 21:00:00,1.1,7.3,31.1,38.4,31.0,190.0,24.0,712.5,0.0,14.0,3.9,0.0,30.58,9.1,186.0
2023-02-22 22:00:00,1.0,7.0,27.0,34.0,24.0,145.0,19.0,713.1,0.0,14.0,3.2,0.0,29.87,10.2,162.0
2023-02-22 23:00:00,1.05,7.3,26.9,34.1,17.0,162.0,25.0,713.7,0.0,34.0,5.5,0.0,27.06,12.3,131.0
2023-02-23 00:00:00,0.97,4.6,20.0,24.6,17.0,134.0,29.0,714.2,0.0,52.0,12.6,0.0,25.58,9.0,138.0
2023-02-23 01:00:00,0.98,3.6,18.2,21.9,17.0,98.0,29.0,714.5,0.0,58.0,11.8,0.0,24.19,1.1,241.5
2023-02-23 02:00:00,1.09,4.0,25.8,29.7,10.0,81.0,28.0,714.4,0.0,59.0,12.0,0.0,24.02,4.5,345.0
2023-02-23 03:00:00,1.15,12.4,33.4,45.8,5.0,85.0,30.0,714.3,0.0,60.0,12.6,0.0,23.38,3.1,309.0
2023-02-23 04:00:00,1.25,20.7,35.7,56.4,5.0,93.0,35.0,714.5,0.0,58.0,10.3,0.0,23.02,5.2,254.0
2023-02-23 05:00:00,1.22,22.9,33.6,56.5,7.0,119.0,37.0,714.8,0.0,51.0,9.1,0.0,22.96,3.6,306.0
2023-02-23 06:00:00,1.04,8.2,29.1,37.4,10.0,125.0,21.0,715.1,0.0,34.0,6.1,0.0,24.47,7.4,288.0
2023-02-23 07:00:00,1.2,18.0,30.9,49.0,7.0,103.0,15.0,715.6,0.0,29.0,4.1,0.0,24.37,1.7,345.0
2023-02-23 08:00:00,3.01,140.9,37.0,177.9,5.0,96.0,26.0,716.1,0.0,30.0,5.3,0.016,24.17,0.4,253.0
2023-02-23 09:00:00,2.8,156.0,43.1,199.2,5.0,272.0,49.0,716.8,0.0,31.0,6.5,0.057,24.58,5.5,108.0
2023-02-23 10:00:00,1.95,89.3,45.1,134.3,8.0,337.0,36.0,717.5,0.0,25.0,6.0,0.164,27.71,4.2,105.0
2023-02-23 11:00:00,1.14,22.4,29.5,51.9,20.0,212.0,18.0,717.7,0.0,17.0,3.8,0.335,31.17,5.0,77.0
2023-02-23 12:00:00,0.91,11.1,18.7,29.9,32.0,120.0,11.0,717.6,0.0,11.0,3.8,0.427,33.57,1.3,66.0
2023-02-23 13:00:00,0.77,6.4,11.0,17.3,42.0,104.0,9.0,717.3,0.0,9.0,2.9,0.454,34.2,5.7,48.0
2023-02-23 14:00:00,0.82,7.8,13.3,21.2,52.0,74.0,10.0,716.7,0.0,9.0,3.1,0.408,34.91,4.7,130.0
2023-02-23 15:00:00,0.99,8.6,17.9,26.5,55.0,82.0,12.0,716.2,0.0,11.0,3.3,0.288,34.2,7.9,165.0
2023-02-23 16:00:00,0.86,7.7,16.6,24.3,53.0,88.0,13.0,715.8,0.0,10.0,3.5,0.168,33.92,8.0,175.0
2023-02-23 17:00:00,0.81,6.7,13.0,19.7,41.0,91.0,12.0,715.8,0.0,14.0,4.5,0.126,33.47,10.6,144.0
2023-02-23 18:00:00,0.84,7.9,16.7,24.5,32.0,89.0,13.0,716.2,0.0,15.0,3.8,0.059,33.01,10.6,133.0
2023-02-23 19:00:00,1.11,9.7,29.5,39.1,19.0,115.0,18.0,716.8,0.0,15.0,3.2,0.005,31.57,9.6,124.0
2023-02-23 20:00:00,1.3,16.4,37.1,53.5,10.0,137.0,18.0,717.5,0.0,15.0,2.9,0.0,29.74,7.0,142.0
2023-02-23 21:00:00,1.49,18.6,39.1,57.8,10.0,148.0,26.0,718.2,0.0,16.0,3.4,0.0,28.46,5.5,153.0
2023-02-23 22:00:00,1.51,32.5,44.9,77.4,6.0,198.0,29.0,718.9,0.0,20.0,3.5,0.0,26.99,4.1,325.0
2023-02-23 23:00:00,0.97,3.6,28.4,31.9,23.0,131.0,23.0,719.4,0.0,29.0,3.3,0.0,26.17,6.7,1.0
2023-02-24 00:00:00,0.93,3.2,21.2,24.5,27.0,93.0,21.0,719.6,0.0,38.0,3.5,0.0,25.16,5.3,5.0
2023-02-24 01:00:00,0.96,3.4,22.8,26.2,21.0,77.0,24.0,719.4,0.0,46.0,3.8,0.0,24.71,5.6,348.0
2023-02-24 02:00:00,0.88,3.2,17.1,20.4,23.0,72.0,22.0,719.3,0.0,53.0,3.8,0.0,23.93,5.2,14.0
2023-02-24 03:00:00,0.87,3.2,13.4,16.7,24.0,71.0,27.0,719.1,0.0,56.0,3.7,0.0,23.36,8.0,20.0
2023-02-24 04:00:00,0.89,3.3,11.4,14.7,25.0,59.0,25.0,719.1,0.0,60.0,3.6,0.0,22.52,4.1,357.0
2023-02-24 05:00:00,0.87,3.4,12.7,16.1,22.0,59.0,22.0,718.9,0.0,65.0,3.6,0.0,21.74,4.7,60.0
2023-02-24 06:00:00,0.94,4.4,15.6,20.0,18.0,61.0,23.0,719.2,0.0,69.0,4.6,0.0,21.26,6.4,159.0
2023-02-24 07:00:00,1.11,6.8,16.8,23.6,14.0,67.0,20.0,719.7,0.0,78.0,3.7,0.0,20.58,6.3,151.0
2023-02-24 08:00:00,1.27,13.1,25.7,38.8,7.0,76.0,25.0,720.4,0.0,85.0,3.2,0.008,19.85,6.2,80.0
2023-02-24 09:00:00,1.2,16.0,26.4,42.5,11.0,90.0,30.0,721.1,0.0,80.0,3.8,0.067,20.51,2.4,54.0
2023-02-24 10:00:00,1.14,9.4,19.9,29.3,28.0,102.0,28.0,721.5,0.0,72.0,7.2,0.262,24.85,2.6,48.0
2023-02-24 11:00:00,1.08,6.0,17.9,23.9,39.0,81.0,27.0,721.6,0.0,64.0,9.1,0.207,24.76,5.1,76.0
2023-02-24 12:00:00,0.97,4.7,12.5,17.3,43.0,84.0,26.0,721.6,0.0,59.0,7.7,0.304,25.71,6.6,56.0
2023-02-24 13:00:00,1.0,5.2,14.0,19.2,50.0,85.0,26.0,721.1,0.0,55.0,6.2,0.256,26.82,4.3,90.0
2023-02-24 14:00:00,1.09,7.4,17.0,24.4,52.0,87.0,29.0,720.5,0.0,53.0,4.9,0.315,27.11,9.7,147.0
2023-02-24 15:00:00,1.03,5.0,13.2,18.2,59.0,110.0,28.0,719.9,0.0,50.0,6.3,0.337,28.04,12.0,140.0
2023-02-24 16:00:00,1.02,6.3,11.8,18.2,49.0,105.0,24.0,719.4,0.0,47.0,9.2,0.271,29.47,9.9,172.0
2023-02-24 17:00:00,1.01,7.4,10.9,18.3,38.0,94.0,22.0,719.3,0.0,44.0,6.0,0.188,29.99,11.5,156.0
2023-02-24 18:00:00,1.03,6.0,11.1,17.1,33.0,105.0,21.0,719.6,0.0,48.0,4.9,0.095,29.53,13.6,134.0
2023-02-24 19:00:00,1.08,5.8,16.3,22.1,23.0,112.0,20.0,720.2,0.0,52.0,4.1,0.008,28.31,11.5,109.0
2023-02-24 20:00:00,1.24,7.7,22.0,29.7,17.0,99.0,23.0,720.7,0.0,52.0,3.7,0.0,27.4,6.6,84.0
2023-02-24 21:00:00,1.21,8.55,34.0,57.2,8.0,124.0,34.0,721.1,0.0,53.0,3.9,0.0,26.96,5.9,144.0
2023-02-24 22:00:00,1.18,9.4,14.2,23.5,16.0,171.0,24.0,721.6,0.0,64.0,3.4,0.0,26.39,12.6,132.0
2023-02-24 23:00:00,1.1,4.7,11.0,15.6,16.0,113.0,19.0,722.1,0.0,74.0,3.1,0.0,25.09,14.4,121.0
2023-02-25 00:00:00,1.08,4.4,10.1,14.5,16.0,76.0,15.0,722.0,0.0,79.0,3.1,0.0,24.12,13.3,130.0
2023-02-25 01:00:00,1.03,4.5,7.5,12.1,17.0,63.0,15.0,721.9,0.0,82.0,3.0,0.0,23.03,14.0,125.0
2023-02-25 02:00:00,0.99,4.0,7.2,11.2,17.0,52.0,15.5,721.7,0.0,83.0,2.9,0.0,22.3,12.2,139.0
2023-02-25 03:00:00,0.97,3.4,7.0,10.4,17.0,49.0,16.0,721.4,0.0,84.0,2.9,0.0,21.53,11.6,154.0
2023-02-25 04:00:00,0.95,3.3,7.7,11.0,15.0,44.0,17.0,721.1,0.0,86.0,3.0,0.0,20.86,11.0,124.0
2023-02-25 05:00:00,0.95,3.5,8.0,11.4,15.0,44.0,17.0,721.1,0.0,88.0,3.3,0.0,20.25,10.5,103.0
2023-02-25 06:00:00,0.95,3.8,8.4,12.2,15.0,42.0,19.0,721.4,0.0,90.0,3.3,0.0,19.65,10.6,112.0
2023-02-25 07:00:00,1.0,4.6,9.2,13.9,14.0,45.0,19.0,721.9,0.0,92.0,3.1,0.0,19.16,9.1,115.0
2023-02-25 08:00:00,1.02,4.8,8.7,13.5,15.0,44.0,19.5,722.2,0.0,93.0,3.0,0.002,18.93,9.2,122.0
2023-02-25 09:00:00,1.11,6.9,10.1,17.0,13.0,44.0,20.0,722.7,0.0,93.0,2.9,0.012,18.77,9.5,134.0
2023-02-25 10:00:00,1.19,10.7,11.3,21.9,13.0,51.0,24.0,723.1,0.0,93.0,2.8,0.088,19.25,8.9,128.0
2023-02-25 11:00:00,1.18,10.0,13.6,23.7,19.0,63.0,30.0,723.2,0.0,88.0,2.9,0.225,20.85,9.6,131.0
2023-02-25 12:00:00,1.15,8.8,11.1,19.9,24.0,82.0,32.0,723.0,0.0,77.0,4.2,0.421,22.34,12.8,133.0
2023-02-25 13:00:00,1.1,6.9,8.6,15.4,26.0,82.0,25.0,722.4,0.0,69.0,4.5,0.437,23.83,13.0,139.0
2023-02-25 14:00:00,1.09,6.7,7.4,14.0,31.0,78.0,21.0,721.4,0.0,62.0,3.6,0.328,25.45,9.6,162.0
