Date,SURESTE2 CO ppm,SURESTE2 NO ppb,SURESTE2 NO2 ppb,SURESTE2 NOX ppb,SURESTE2 O3 ppb,SURESTE2 PM10 ug/m3,SURESTE2 PM2.5 ug/m3,SURESTE2 PRS mmhg,SURESTE2 RAINF mm/hr,SURESTE2 RH %,SURESTE2 SO2 ppb,SURESTE2 SR KW/m2,SURESTE2 TOUT DegC,SURESTE2 WSR KMPH,SURESTE2 WDR Deg
2023-01-08 19:00:00,1.77,15.0,26.6,41.6,15.0,63.0,42.6,724.3,0.0,59.0,4.8,0.001,21.2,1.8,92.0
2023-01-08 20:00:00,1.75,11.7,27.7,39.4,11.0,88.0,50.6,724.5,0.0,62.0,3.7,0.0,20.21,1.3,66.0
2023-01-08 21:00:00,1.74,22.7,27.4,50.1,10.0,89.0,46.8,724.7,0.0,63.0,3.5,0.0,19.7,1.4,68.0
2023-01-08 22:00:00,1.97,27.8,27.7,55.4,8.0,83.0,35.2,724.8,0.0,64.0,3.0,0.0,19.39,1.1,101.0
2023-01-08 23:00:00,1.61,13.3,23.5,36.8,10.0,105.0,31.4,724.8,0.0,67.0,2.6,0.0,19.1,1.4,148.0
2023-01-09 00:00:00,1.8,20.9,26.6,47.5,6.0,73.0,28.4,724.7,0.0,69.0,2.5,0.0,18.64,1.3,98.0
2023-01-09 01:00:00,1.69,19.1,23.1,42.3,7.0,97.0,30.8,724.5,0.0,70.0,2.5,0.0,18.34,1.3,64.0
2023-01-09 02:00:00,1.24,4.0,12.4,16.4,16.0,92.0,23.0,724.5,0.0,71.0,2.7,0.0,17.99,2.6,27.0
2023-01-09 03:00:00,1.1,3.3,5.0,8.3,24.0,53.0,16.0,724.3,0.0,72.0,2.5,0.0,17.08,5.1,25.0
2023-01-09 04:00:00,1.13,3.1,7.6,10.6,21.0,39.0,15.2,724.3,0.0,75.0,4.6,0.0,16.99,1.1,130.0
2023-01-09 05:00:00,1.14,4.9,10.1,15.0,19.0,42.0,19.0,724.3,0.0,75.0,3.1,0.0,17.01,1.4,174.0
2023-01-09 06:00:00,1.21,8.7,15.6,24.4,15.0,39.0,30.2,724.3,0.0,76.0,4.3,0.0,16.81,0.8,94.0
2023-01-09 07:00:00,1.36,14.2,19.9,34.1,16.0,53.0,23.93333333333333,724.4,0.0,74.0,4.4,0.0,16.79,1.4,105.0
2023-01-09 08:00:00,1.6,17.5,25.7,43.2,18.0,61.0,32.733333333333334,724.5,0.0,68.0,3.0,0.006,16.99,1.4,127.0
2023-01-09 09:00:00,1.57,16.6,27.8,44.4,17.0,77.0,23.32,724.5,0.0,66.0,2.5,0.039,17.46,1.3,56.0
2023-01-09 10:00:00,1.4,7.7,19.8,27.5,23.0,75.0,15.26666666666667,724.7,0.0,65.0,2.4,0.075,18.13,1.3,48.0
2023-01-09 11:00:00,1.3,6.9,14.5,21.4,30.0,66.0,36.6,724.8,0.0,60.0,2.4,0.229,19.94,1.2,43.0
2023-01-09 12:00:00,1.3,6.5,10.3,16.8,33.0,78.0,48.2,724.7,0.0,58.0,2.5,0.103,21.34,2.5,107.0
2023-01-09 13:00:00,1.25,7.2,8.5,15.7,35.0,64.0,32.8,724.3,0.0,52.0,2.3,0.218,23.01,2.1,55.0
2023-01-09 14:00:00,1.21,3.8,7.5,11.3,37.0,60.0,40.0,724.0,0.0,52.0,2.3,0.154,22.75,2.4,24.0
2023-01-09 15:00:00,1.41,7.6,16.5,24.1,36.0,55.0,30.2,723.7,0.0,52.0,8.4,0.155,22.6,3.4,70.0
2023-01-09 16:00:00,1.21,4.2,10.5,14.7,46.0,66.0,21.6,723.5,0.0,49.0,7.9,0.164,23.44,3.5,46.0
2023-01-09 17:00:00,1.37,9.0,16.6,25.6,28.0,74.0,17.6,723.5,0.0,51.0,7.4,0.102,23.57,4.0,71.0
2023-01-09 18:00:00,1.35,4.9,13.7,18.6,26.0,55.0,22.4,723.7,0.0,57.0,3.0,0.016,22.1,4.0,49.0
2023-01-09 19:00:00,2.03,28.5,33.6,62.0,9.0,44.0,36.6,723.9,0.0,63.0,2.6,0.001,20.83,1.5,67.0
2023-01-09 20:00:00,2.13,36.2,32.5,68.7,7.0,101.0,53.6,724.0,0.0,67.0,2.6,0.0,19.8,1.3,108.0
2023-01-09 21:00:00,1.8,24.1,28.3,52.4,8.0,127.0,56.0,724.1,0.0,70.0,2.5,0.0,18.88,1.4,129.0
2023-01-09 22:00:00,2.04,41.8,29.7,71.5,7.0,94.0,32.6,724.1,0.0,72.0,2.5,0.0,18.47,1.4,126.0
2023-01-09 23:00:00,1.83,20.5,26.3,46.7,7.0,117.0,47.6,724.0,0.0,74.0,2.2,0.0,17.71,1.4,107.0
2023-01-10 00:00:00,2.71,77.2,26.0,103.2,6.0,96.0,38.2,724.1,0.0,76.0,2.5,0.0,17.14,1.2,128.0
2023-01-10 01:00:00,2.18,50.0,24.5,74.5,6.0,140.0,43.8,724.0,0.0,78.0,2.3,0.0,16.63,1.4,258.0
2023-01-10 02:00:00,2.24,60.6,20.9,81.5,6.0,131.0,42.0,724.0,0.0,79.0,2.5,0.0,15.99,1.4,253.0
2023-01-10 03:00:00,2.05,51.0,19.7,70.7,6.142857142857143,139.0,46.6,723.8,0.0,80.0,2.3,0.0,15.64,1.2,244.0
2023-01-10 04:00:00,1.82,47.5,22.3,69.8,6.285714285714286,123.0,51.0,723.7,0.0,82.0,2.4,0.0,15.41,1.3,249.0
2023-01-10 05:00:00,1.65,64.0,27.0,91.0,6.428571428571429,105.0,71.4,723.7,0.0,83.0,2.7,0.0,15.26,1.4,203.0
2023-01-10 06:00:00,1.95,81.3,27.2,108.5,6.571428571428571,118.0,70.0,723.9,0.0,83.0,2.9,0.0,15.16,1.4,223.0
2023-01-10 07:00:00,2.16,94.3,28.3,122.6,6.714285714285714,137.0,74.2,723.9,0.0,83.0,3.2,0.0,15.01,1.4,215.0
2023-01-10 08:00:00,3.43,174.1,28.3,202.4,6.857142857142857,152.0,79.8,723.9,0.0,83.0,3.8,0.011,14.93,1.3,185.0
2023-01-10 09:00:00,4.48,206.2,32.8,239.0,7.0,204.0,87.4,723.9,0.0,80.0,4.3,0.104,16.36,1.2,204.0
2023-01-10 10:00:00,2.46,59.5,38.1,97.6,10.0,279.0,89.2,724.0,0.0,69.0,5.0,0.218,19.76,1.5,222.0
2023-01-10 11:00:00,1.88,25.2,36.5,61.7,18.0,182.0,58.4,724.0,0.0,55.0,6.8,0.306,22.66,2.2,253.0
2023-01-10 12:00:00,1.85,19.1,42.1,61.2,30.0,145.0,60.8,723.9,0.0,47.0,6.5,0.076,24.74,1.6,259.0
2023-01-10 13:00:00,1.63,11.2,33.2,44.4,46.0,163.0,44.8,723.4,0.0,39.0,5.7,0.239,27.14,1.1,267.0
2023-01-10 14:00:00,1.56,8.4,29.2,37.6,56.0,146.0,37.4,722.9,0.0,33.0,4.6,0.373,28.68,1.0,69.0
2023-01-10 15:00:00,1.42,6.9,23.0,29.8,61.0,120.0,42.0,722.7,0.0,29.0,3.8,0.317,29.99,1.4,37.0
2023-01-10 16:00:00,1.41,5.7,19.3,25.1,70.0,104.0,31.0,722.5,0.0,30.0,4.6,0.225,29.78,6.6,45.0
2023-01-10 17:00:00,1.25,4.8,13.4,18.2,56.0,92.0,28.8,722.5,0.0,29.0,2.8,0.125,29.28,5.8,54.0
2023-01-10 18:00:00,1.69,9.9,40.0,49.9,32.0,57.0,43.0,722.5,0.0,34.0,3.3,0.029,28.11,5.0,68.0
2023-01-10 19:00:00,2.3,47.7,48.3,96.0,8.0,94.0,34.8,722.7,0.0,38.0,3.6,0.001,25.8,1.1,100.0
2023-01-10 20:00:00,2.2,41.2,42.6,83.8,12.0,159.0,51.2,722.8,0.0,44.0,2.9,0.0,23.98,1.4,136.0
2023-01-10 21:00:00,2.77,74.3,44.7,119.0,7.0,134.0,67.0,722.8,0.0,48.0,2.9,0.0,22.72,1.2,108.0
2023-01-10 22:00:00,2.52,55.0,36.6,91.6,7.0,177.0,74.0,722.8,0.0,54.0,2.8,0.0,21.36,1.4,92.0
2023-01-10 23:00:00,1.69,18.0,27.3,45.3,9.0,147.0,51.4,722.8,0.0,57.0,2.4,0.0,20.62,1.3,109.0
2023-01-11 00:00:00,1.81,13.2,27.2,40.4,7.0,95.0,34.8,722.8,0.0,61.0,2.4,0.0,19.45,0.5,266.0
2023-01-11 01:00:00,1.76,20.5,28.5,49.0,6.0,102.0,57.2,722.8,0.0,64.0,2.7,0.0,18.68,1.2,277.0
2023-01-11 02:00:00,1.53,23.6,29.7,53.4,6.0,117.0,64.0,722.8,0.0,67.0,3.5,0.0,18.02,1.4,230.0
2023-01-11 03:00:00,1.65,48.1,28.1,76.2,6.0,122.0,68.8,722.7,0.0,70.0,3.5,0.0,17.46,1.4,228.0
2023-01-11 04:00:00,1.66,40.4,22.9,63.4,6.25,111.0,68.8,722.6,0.0,72.0,3.0,0.0,16.66,1.4,217.0
2023-01-11 05:00:00,1.81,63.8,20.8,84.6,6.5,112.0,54.0,722.4,0.0,75.0,3.0,0.0,15.56,1.3666666666666667,227.0
2023-01-11 06:00:00,2.61,188.6,25.2,213.7,6.75,115.0,85.2,722.3,0.0,76.0,3.9,0.0,15.19,1.3333333333333333,223.0
2023-01-11 07:00:00,3.58,203.3,27.1,230.4,7.0,199.0,78.4,722.3,0.0,77.0,4.1,0.0,14.77,1.3,217.0
2023-01-11 08:00:00,5.55,323.3,26.5,349.8,7.0,233.0,97.6,722.4,0.0,78.0,4.8,0.007,14.41,1.4,195.0
2023-01-11 09:00:00,6.32,340.6,34.4,375.1,7.0,307.0,79.8,722.7,0.0,77.0,5.0,0.039,15.46,1.4,202.0
2023-01-11 10:00:00,3.48,141.7,45.6,187.3,12.0,409.0,93.8,722.8,0.0,74.0,4.1,0.194,19.42,1.3,224.0
2023-01-11 11:00:00,2.92,55.1,65.7,120.8,17.0,256.0,92.4,722.8,0.0,47.0,8.8,0.316,23.97,0.9,212.0
2023-01-11 12:00:00,2.4,21.2,58.8,80.1,35.0,227.0,44.8,722.5,0.0,32.0,8.9,0.065,27.64,0.6,271.0
2023-01-11 13:00:00,1.95,12.7,45.3,58.0,51.0,234.0,51.4,722.1,0.0,25.0,7.1,0.241,29.55,0.9,87.0
2023-01-11 14:00:00,1.69,9.0,32.9,41.9,59.0,160.0,38.8,721.6,0.0,28.0,4.3,0.381,30.38,3.6,72.0
2023-01-11 15:00:00,1.39,6.2,18.3,24.5,65.0,114.0,33.2,721.4,0.0,28.0,3.9,0.322,30.95,5.2,55.0
2023-01-11 16:00:00,1.35,5.7,20.2,25.9,75.0,86.0,27.0,721.3,0.0,23.0,12.6,0.231,31.44,5.8,59.0
2023-01-11 17:00:00,1.39,5.9,25.6,31.5,70.0,92.0,43.6,721.3,0.0,21.0,10.899999999999999,0.125,31.41,5.8,61.0
2023-01-11 18:00:00,1.67,7.5,43.0,50.5,38.0,81.0,40.0,721.4,0.0,24.0,9.2,0.031,30.01,5.5,69.0
2023-01-11 19:00:00,3.32,94.7,64.2,159.0,13.0,101.0,38.4,721.5,0.0,30.0,6.4,0.001,26.94,1.3,98.0
2023-01-11 20:00:00,4.81,193.1,66.9,260.0,8.0,226.0,69.0,721.7,0.0,36.0,5.5,0.0,24.68,1.3,147.0
2023-01-11 21:00:00,5.68,228.0,64.0,292.0,8.0,306.0,93.8,721.9,0.0,42.0,5.1,0.0,23.16,1.4,202.0
2023-01-11 22:00:00,5.61,240.0,55.9,295.8,8.0,380.0,122.6,722.1,0.0,47.0,4.8,0.0,21.59,1.3,217.0
2023-01-11 23:00:00,4.28,158.1,44.5,202.6,7.0,448.0,132.8,722.1,0.0,53.0,3.8,0.0,20.17,1.3,191.0
2023-01-12 00:00:00,4.15,142.9,42.0,184.9,7.0,327.0,84.6,722.0,0.0,56.0,3.7,0.0,19.35,1.3,229.0
2023-01-12 01:00:00,2.74,85.3,38.2,123.5,6.0,329.0,112.4,722.0,0.0,62.0,3.7,0.0,18.91,1.9,234.0
2023-01-12 02:00:00,2.18,67.2,35.9,103.1,5.0,196.0,80.8,721.9,0.0,66.0,3.7,0.0,18.38,1.6,228.0
2023-01-12 03:00:00,2.06,60.5,41.2,101.7,6.0,132.0,62.6,722.1,0.0,63.0,4.4,0.0,18.91,2.1,247.0
2023-01-12 04:00:00,1.62,22.5,37.3,59.8,6.0,143.0,70.4,722.1,0.0,62.0,5.8,0.0,19.14,4.5,234.0
2023-01-12 05:00:00,1.46,5.7,35.5,41.1,8.0,114.0,61.2,722.2,0.0,54.0,7.6,0.0,19.9,4.0,242.0
2023-01-12 06:00:00,1.42,11.6,35.5,47.1,10.0,106.0,59.0,722.6,0.0,39.0,8.6,0.0,20.75,12.3,245.0
2023-01-12 07:00:00,1.18,7.0,15.5,22.4,22.0,250.0,49.6,723.4,0.0,32.0,4.3,0.0,21.03,15.3,228.0
2023-01-12 08:00:00,1.13,5.3,11.1,16.4,27.0,257.0,27.4,724.1,0.0,24.0,3.1,0.013,20.53,18.0,252.0
2023-01-12 09:00:00,1.08,5.5,9.1,14.5,31.0,219.0,26.8,724.8,0.0,18.0,2.4,0.121,20.23,14.8,263.0
2023-01-12 10:00:00,1.1,6.0,8.1,14.2,33.0,137.0,35.0,725.3,0.0,14.0,2.7,0.239,21.35,11.8,256.0
2023-01-12 11:00:00,1.04,5.0,5.4,10.4,38.0,109.0,20.8,725.6,0.0,11.0,2.8,0.333,22.66,15.1,271.0
2023-01-12 12:00:00,1.01,5.2,6.6,11.8,37.0,124.0,17.0,725.7,0.0,10.0,2.7,0.096,23.41,14.8,278.0
2023-01-12 13:00:00,1.04,5.8,7.2,13.0,39.0,76.0,11.0,725.5,0.0,11.0,2.9,0.334,24.11,12.2,297.0
2023-01-12 14:00:00,1.02,6.2,7.4,13.6,40.0,77.0,7.0,725.2,0.0,11.0,2.2,0.394,24.64,8.7,292.0
2023-01-12 15:00:00,1.02,5.5,6.9,12.5,41.0,71.0,7.0,725.0,0.0,11.0,2.1,0.331,24.77,9.6,295.0
2023-01-12 16:00:00,1.02,5.4,7.6,13.0,41.0,60.0,8.0,724.8,0.0,12.0,2.2,0.241,25.1,6.4,304.0
2023-01-12 17:00:00,1.04,5.2,8.6,13.8,39.0,55.0,8.0,724.9,0.0,12.0,2.2,0.137,24.84,6.6,284.0
2023-01-12 18:00:00,1.11,4.6,10.3,14.8,36.0,52.0,10.0,725.1,0.0,14.0,2.5,0.035,23.57,7.6,274.0
2023-01-12 19:00:00,1.2,5.0,17.9,22.9,29.0,54.0,16.0,725.4,0.0,18.0,3.2,0.001,21.25,5.8,264.0
2023-01-12 20:00:00,1.29,7.1,22.0,29.1,24.0,63.0,14.0,726.0,0.0,21.0,2.6,0.0,19.75,3.7,245.0
2023-01-12 21:00:00,1.48,17.2,32.2,49.4,17.0,69.0,14.0,726.3,0.0,22.0,2.4,0.0,18.92,2.6,237.0
2023-01-12 22:00:00,1.48,17.5,33.8,51.3,15.0,74.0,11.5,726.5,0.0,23.0,2.4,0.0,18.22,4.3,225.0
2023-01-12 23:00:00,1.2,7.5,22.0,29.5,23.0,67.0,9.0,726.6,0.0,25.0,2.5,0.0,17.29,9.5,232.0
2023-01-13 00:00:00,1.12,5.0,14.8,19.8,28.0,53.0,11.0,726.8,0.0,28.0,2.6,0.0,16.1,10.1,237.0
2023-01-13 01:00:00,1.04,3.6,7.9,11.5,33.0,47.0,9.0,726.8,0.0,32.0,2.2,0.0,14.87,10.1,241.0
2023-01-13 02:00:00,1.04,3.7,9.9,13.6,30.0,43.0,7.0,726.8,0.0,34.0,2.6,0.0,14.24,7.3,232.0
2023-01-13 03:00:00,1.02,3.5,8.6,12.1,31.0,41.0,6.0,726.7,0.0,33.0,2.2,0.0,14.28,9.1,228.0
2023-01-13 04:00:00,1.01,3.1,7.3,10.5,32.0,41.0,6.0,726.8,0.0,34.0,2.3,0.0,13.86,6.6,235.0
2023-01-13 05:00:00,1.05,4.6,16.6,21.2,24.0,37.0,7.0,726.8,0.0,36.0,2.6,0.0,13.18,2.8,225.0
2023-01-13 06:00:00,1.33,19.9,32.0,51.8,13.0,43.0,11.0,726.8,0.0,36.0,2.7,0.0,13.07,1.8,213.0
2023-01-13 07:00:00,1.38,25.5,31.0,56.5,14.0,65.0,13.0,727.0,0.0,36.0,2.9,0.0,13.13,3.1,224.0
2023-01-13 08:00:00,1.39,13.3,30.0,43.4,14.0,62.0,12.0,727.1,0.0,37.0,2.9,0.016,12.78,2.8,234.0
2023-01-13 09:00:00,1.46,17.8,29.1,46.9,15.0,70.0,21.0,727.2,0.0,38.0,3.9,0.121,12.97,1.4,299.0
2023-01-13 10:00:00,1.14,8.1,11.2,19.2,27.0,92.0,9.0,727.4,0.0,35.0,3.3,0.24,13.73,1.4,12.0
2023-01-13 11:00:00,1.15,6.5,12.0,18.5,44.0,47.0,9.0,727.3,0.0,30.0,23.1,0.333,15.45,2.8,41.0
2023-01-13 12:00:00,1.12,4.5,9.2,13.7,56.0,57.0,10.0,727.1,0.0,27.0,23.4,0.061,17.35,0.8,358.0
2023-01-13 13:00:00,1.18,5.4,12.4,17.9,57.0,52.0,13.0,726.7,0.0,25.0,18.8,0.269,18.71,0.6,254.0
2023-01-13 14:00:00,1.17,4.5,11.6,16.0,62.0,72.0,14.0,726.1,0.0,24.0,12.4,0.39,19.58,0.6,271.0
2023-01-13 15:00:00,1.15,3.7,10.1,13.8,68.0,79.0,13.0,725.7,0.0,23.0,13.0,0.332,20.4,1.0,341.0
2023-01-13 16:00:00,1.18,4.3,13.5,17.8,68.0,79.0,15.0,725.5,0.0,22.0,53.2,0.243,20.52,3.2,55.0
2023-01-13 17:00:00,1.19,4.3,18.8,23.0,80.0,75.0,38.0,725.5,0.0,22.0,48.05,0.133,20.2,4.9,54.0
2023-01-13 18:00:00,1.3,6.6,20.2,26.8,40.0,95.0,20.0,725.5,0.0,23.0,42.9,0.036,19.34,6.4,55.0
2023-01-13 19:00:00,1.27,5.0,22.5,27.4,25.0,58.0,15.0,725.7,0.0,27.0,5.1,0.001,17.0,2.1,48.0
2023-01-13 20:00:00,1.79,30.4,38.0,68.4,11.0,38.0,25.0,725.9,0.0,29.0,5.5,0.0,15.53,1.2,87.0
2023-01-13 21:00:00,1.7,24.1,34.5,58.5,12.0,98.0,35.0,726.0,0.0,34.0,3.8,0.0,14.35,1.4,110.0
2023-01-13 22:00:00,1.58,23.1,33.0,56.0,12.0,98.0,26.0,726.0,0.0,34.0,3.3,0.0,13.73,1.4,113.0
2023-01-13 23:00:00,1.53,16.8,32.6,49.4,10.0,78.0,30.0,725.9,0.0,37.0,3.4,0.0,12.77,1.2,67.0
2023-01-14 00:00:00,1.92,31.8,34.9,66.8,7.0,83.0,61.0,725.7,0.0,41.0,5.6,0.0,11.47,1.4,40.0
2023-01-14 01:00:00,2.76,94.8,33.5,128.3,7.0,179.0,92.0,725.6,0.0,43.0,4.4,0.0,10.93,1.4,34.0
2023-01-14 02:00:00,2.63,82.3,30.2,112.5,7.0,165.0,86.0,725.4,0.0,48.0,3.6,0.0,10.03,1.2,130.0
2023-01-14 03:00:00,1.74,28.6,28.2,56.9,6.0,165.0,72.0,725.3,0.0,50.0,3.1,0.0,9.43,1.0,155.0
2023-01-14 04:00:00,1.27,10.6,21.9,32.6,13.0,120.0,27.0,725.3,0.0,46.0,2.9,0.0,8.62,1.3,273.0
2023-01-14 05:00:00,1.7,58.4,27.6,85.9,7.0,63.0,33.0,725.1,0.0,48.0,3.2,0.0,8.41,1.3,279.0
2023-01-14 06:00:00,1.6,38.9,28.3,67.3,7.0,110.0,37.0,725.1,0.0,47.0,3.1,0.0,8.3,1.3,273.0
2023-01-14 07:00:00,2.5,164.2,36.1,200.4,7.0,90.0,43.0,725.2,0.0,47.0,4.2,0.0,8.01,1.4,265.0
2023-01-14 08:00:00,2.4,104.1,35.3,139.4,8.0,156.0,42.0,725.3,0.0,47.0,3.5,0.016,7.96,1.3,237.0
2023-01-14 09:00:00,1.9,49.0,32.5,81.5,9.0,116.0,42.0,725.4,0.0,42.0,3.6,0.122,10.07,1.2,267.0
2023-01-14 10:00:00,1.26,13.4,17.6,31.0,23.0,141.0,21.0,725.4,0.0,37.0,4.4,0.238,12.88,0.9,324.0
2023-01-14 11:00:00,1.33,11.1,16.7,27.8,30.0,56.0,17.0,725.4,0.0,31.0,3.8,0.33,16.21,0.5,64.0
2023-01-14 12:00:00,1.21,7.3,10.8,18.1,41.0,61.0,13.0,725.1,0.0,25.0,3.0,0.073,17.76,6.7,43.0
2023-01-14 13:00:00,1.25,8.1,10.9,19.1,39.0,60.0,12.0,724.6,0.0,27.0,2.5,0.243,18.76,7.4,54.0
2023-01-14 14:00:00,1.2,7.0,8.6,15.5,40.0,80.0,10.0,724.1,0.0,30.0,2.6,0.392,19.9,8.0,52.0
2023-01-14 15:00:00,1.24,6.4,8.7,15.0,39.0,58.0,11.0,723.8,0.0,31.0,3.2,0.332,20.73,8.4,53.0
2023-01-14 16:00:00,1.21,5.9,8.3,14.3,40.0,65.0,11.0,723.5,0.0,31.0,3.6,0.241,21.11,11.3,51.0
2023-01-14 17:00:00,1.31,6.9,13.2,20.1,37.0,50.0,14.0,723.5,0.0,30.0,3.6,0.136,21.51,10.1,55.0
2023-01-14 18:00:00,1.46,8.9,21.8,30.8,29.0,53.0,17.0,723.5,0.0,31.0,3.6,0.037,20.95,8.5,59.0
2023-01-14 19:00:00,1.42,5.2,23.2,28.4,24.0,64.0,14.0,723.5,0.0,32.0,3.0,0.001,18.99,2.7,53.0
2023-01-14 20:00:00,2.1,32.7,39.4,72.1,10.0,56.0,40.0,723.6,0.0,36.0,3.4,0.0,17.45,1.6,83.0
2023-01-14 21:00:00,2.47,51.8,41.3,93.1,8.0,98.0,48.0,723.7,0.0,41.0,3.2,0.0,16.43,1.2,118.0
2023-01-14 22:00:00,3.47,99.7,41.2,141.0,8.0,121.0,98.0,723.6,0.0,46.0,3.6,0.0,15.21,1.2,116.0
2023-01-14 23:00:00,2.2,36.9,35.3,72.3,8.0,192.0,76.0,723.5,0.0,50.0,4.45,0.0,13.81,1.6,43.0
2023-01-15 00:00:00,1.98,29.6,33.7,63.3,9.666666666666666,138.0,37.0,723.5,0.0,57.0,5.3,0.0,12.71,1.0,102.0
2023-01-15 01:00:00,1.84,24.0,31.3,55.3,11.333333333333334,100.0,40.0,723.2,0.0,61.0,3.3,0.0,12.02,1.2,59.0
2023-01-15 02:00:00,1.43,4.8,20.7,25.5,13.0,90.0,31.0,722.9,0.0,67.0,3.1,0.0,11.08,1.2,3.0
2023-01-15 03:00:00,1.32,5.7,15.3,21.0,16.0,62.0,22.0,722.8,0.0,71.0,3.7,0.0,10.32,1.1,271.0
2023-01-15 04:00:00,1.42,6.8,15.9,22.7,14.0,59.0,37.0,722.5,0.0,73.0,3.0,0.0,10.0,1.3,267.0
2023-01-15 05:00:00,1.38,6.4,20.0,26.4,11.0,70.0,37.0,722.3,0.0,76.0,2.6,0.0,9.83,1.4,244.0
2023-01-15 06:00:00,1.35,7.4,20.7,28.2,11.0,57.0,25.0,722.1,0.0,79.0,2.5,0.0,9.87,1.4,247.0
2023-01-15 07:00:00,1.56,26.4,26.8,53.2,8.0,57.0,28.0,722.2,0.0,80.0,2.7,0.0,9.85,1.4,225.0
2023-01-15 08:00:00,2.04,58.7,26.4,85.1,6.0,71.0,36.0,722.1,0.0,80.0,3.0,0.013,9.65,1.3,205.0
2023-01-15 09:00:00,2.2,60.1,28.9,89.0,8.0,87.0,44.0,722.2,0.0,75.0,3.3,0.112,11.75,1.3,204.0
2023-01-15 10:00:00,1.52,14.9,21.1,36.0,21.0,106.0,36.0,722.2,0.0,66.0,4.1,0.225,14.91,1.3,269.0
2023-01-15 11:00:00,1.58,15.2,23.3,38.5,25.0,73.0,41.0,722.1,0.0,47.0,6.2,0.321,17.65,0.5,244.0
2023-01-15 12:00:00,1.68,15.6,26.3,41.9,30.0,92.0,45.0,721.8,0.0,39.0,8.4,0.089,20.25,1.5,95.0
2023-01-15 13:00:00,1.7,10.7,21.3,32.0,41.0,96.0,34.0,721.4,0.0,35.0,5.2,0.261,22.63,2.5,99.0
2023-01-15 14:00:00,1.57,9.8,21.1,31.0,43.0,77.0,28.0,720.9,0.0,32.0,6.2,0.324,23.91,6.6,80.0
2023-01-15 15:00:00,1.51,7.9,18.6,26.4,51.0,84.0,24.0,720.5,0.0,29.0,6.9,0.331,25.59,8.3,62.0
2023-01-15 16:00:00,1.42,5.3,13.9,19.2,58.0,76.0,23.0,720.2,0.0,26.0,5.7,0.245,26.77,9.9,56.0
2023-01-15 17:00:00,1.44,6.1,15.4,21.5,39.0,75.0,19.0,720.1,0.0,29.0,3.1,0.128,27.25,9.2,61.0
2023-01-15 18:00:00,1.53,6.0,17.8,23.8,31.0,58.0,19.0,720.1,0.0,32.0,2.9,0.032,26.59,4.9,57.0
2023-01-15 19:00:00,1.8,10.6,30.7,41.3,18.0,60.0,26.0,720.1,0.0,38.0,3.0,0.001,24.09,2.1,59.0
2023-01-15 20:00:00,2.1,23.2,35.9,59.1,12.0,82.0,34.0,720.3,0.0,43.0,3.4,0.0,22.23,1.6,80.0
2023-01-15 21:00:00,3.86,126.2,41.2,167.4,8.0,87.0,83.0,720.4,0.0,49.0,4.0,0.0,20.34,1.3,152.0
2023-01-15 22:00:00,3.46,77.8,38.0,115.8,7.0,188.0,89.0,720.3,0.0,52.0,3.3,0.0,19.34,1.3,157.0
2023-01-15 23:00:00,5.85,223.7,33.5,257.2,8.0,164.0,133.0,720.3,0.0,58.0,4.4,0.0,17.31,1.3,254.0
2023-01-16 00:00:00,5.54,200.0,31.1,231.1,8.0,315.0,133.0,720.2,0.0,62.0,4.2,0.0,16.27,1.3333333333333333,213.0
2023-01-16 01:00:00,3.09,76.8,31.1,107.9,6.0,278.0,74.0,720.1,0.0,64.0,3.5,0.0,15.64,1.3666666666666667,292.0
2023-01-16 02:00:00,2.36,51.5,32.8,84.3,6.0,141.0,55.0,719.9,0.0,66.0,4.0,0.0,15.22,1.4,225.0
2023-01-16 03:00:00,1.7,13.3,30.2,43.5,8.0,113.0,44.0,719.9,0.0,67.0,3.3,0.0,14.78,1.4,219.0
2023-01-16 04:00:00,1.61,7.5,30.2,37.7,8.0,71.0,38.0,719.9,0.0,69.0,3.1,0.0,14.49,1.4,232.0
2023-01-16 05:00:00,1.48,7.0,35.2,42.2,8.0,69.0,42.0,719.9,0.0,67.0,3.8,0.0,15.19,1.0,257.0
2023-01-16 06:00:00,1.92,63.0,36.8,99.8,6.0,70.0,43.0,720.0,0.0,66.0,4.7,0.0,14.91,0.5,87.0
2023-01-16 07:00:00,2.44,74.0,35.4,109.4,6.0,120.0,46.0,720.1,0.0,68.0,5.0,0.0,13.99,1.1,90.0
2023-01-16 08:00:00,3.11,120.3,35.0,155.4,6.0,115.0,51.0,720.3,0.0,70.0,4.8,0.008,13.69,1.2,52.0
2023-01-16 09:00:00,3.31,131.8,39.2,171.0,9.0,161.0,67.0,720.5,0.0,41.0,5.5,0.106,18.66,1.0,196.0
2023-01-16 10:00:00,2.64,53.7,37.3,91.0,12.0,208.0,63.0,720.9,0.0,27.0,4.9,0.228,23.69,1.7,300.0
2023-01-16 11:00:00,1.52,16.0,25.9,41.8,24.0,185.0,31.0,721.0,0.0,14.0,3.6,0.323,28.29,6.2,279.0
2023-01-16 12:00:00,1.49,14.1,22.2,36.3,31.0,155.0,25.0,720.9,0.0,11.0,3.1,0.128,30.56,4.5,253.0
2023-01-16 13:00:00,1.58,14.7,25.8,40.6,35.0,144.0,21.0,720.5,0.0,9.0,3.0,0.321,32.63,2.3,238.0
